SampleID,009E01-B-SD-P15,0319-6G20,053A03-B-DI-P58,1-20,1013-28-CG33,11-24,113B434,32-520,37-13,4572-13,67-14,966-1,A0839,A21b,A4b,AAP99,AB1,ADurb.Bin063-1,ADurb.Bin063-2,ADurb.Bin118,ADurb.Bin120,ADurb.Bin180,ADurb.Bin408,AEGEAN-169_marine_group,AKAU3564_sediment_group,AKIW659,AKYG1722,AKYH767,AUTHM297,Abditibacterium,Absconditabacteriales_(SR1),Acetitomaculum,Acetivibrio,Acetoanaerobium,Acetobacter,Acetobacterales,Acetobacterium,Acetobacteroides,Acetomicrobium,Acetonema,Acetothermiia,Acholeplasma,Achromobacter,Acidaminobacter,Acidaminococcus,Acidibacter,Acidovorax,Acinetobacter,Actinomarinales,Actinomyces,Advenella,Aenigmarchaeales,Aequorivita,Aeriscardovia,Aeromonas,Aestuariimicrobium,Afipia,Agaricicola,Ahniella,Alcaligenes,Aliidiomarina,Alistipes,Alkaliphilus,Alkanindiges,Alloprevotella,Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium,Altererythrobacter,Alysiella,Amaricoccus,Amb-16S-1323,Aminicenantales,Aminobacter,Aminobacterium,Aminomonas,Amnipila,Amphibacillus,Anaerobacterium,Anaerocella,Anaerococcus,Anaerocolumna,Anaerofilum,Anaerofustis,Anaerolinea,Anaerolineaceae_UCG-001,Anaeromusa-Anaeroarcus,Anaeromyxobacter,Anaerosalibacter,Anaerosphaera,Anaerosporobacter,Anaerostignum,Anaerostipes,Anaerovibrio,Anaerovorax,Aquabacterium,Aquicella,Aquimonas,Aquitalea,Arcobacter,Arcobacteraceae,Arenimonas,Arsenicicoccus,Asteroleplasma,Asticcacaulis,Atopobium,Atopococcus,Azoarcus,Azospira,Azospirillum,Azovibrio,B1-7BS,B122,B5-096,B55-F-B-G02,BBMC-4,BD1-7_clade,BD7-11,BIrii41,BRH-c20a,BSV13,BSV26,Babeliaceae,Babeliales,Bacillus,Bacteriovorax,Bacteroidales_BS11_gut_group,Bacteroidales_UCG-001,Bacteroides,Bacteroidetes_BD2-2,Bacteroidetes_VC2.1_Bac22,Bacteroidetes_vadinHA17,Bathyarchaeia,Bauldia,Bdellovibrio,Bellilinea,Berkelbacteria,Bifidobacterium,Blastopirellula,Blfdi19,Blvii28_wastewater-sludge_group,Bosea,Brachymonas,Bradymonadales,Bradyrhizobium,Brevinema,Brevundimonas,Brooklawnia,Bryobacter,Burkholderia-Caballeronia-Paraburkholderia,Butyricicoccus,Butyrivibrio,C-2,C1-B045,C10-SB1A,C39,CAG-352,CCD24,CCM11a,CCM19a,CI75cm.2.12,CK-2C2-2,CL500-29_marine_group,CL500-3,CMW-169,CPR2,CPla-4_termite_group,Caedibacter,Caldalkalibacillus,Caldicoprobacter,Caldilineaceae,Caldisericum,Calditrichaceae,Calorithrix,Caminicella,Candidatus_Abawacabacteria,Candidatus_Accumulibacter,Candidatus_Alysiosphaera,Candidatus_Anammoximicrobium,Candidatus_Bealeia,Candidatus_Berkiella,Candidatus_Caldatribacterium,Candidatus_Cloacimonas,Candidatus_Collierbacteria,Candidatus_Competibacter,Candidatus_Contendobacter,Candidatus_Dichloromethanomonas,Candidatus_Falkowbacteria,Candidatus_Gottesmanbacteria,Candidatus_Hydrogenedens,Candidatus_Iainarchaeum,Candidatus_Jidaibacter,Candidatus_Latescibacter,Candidatus_Magasanikbacteria,Candidatus_Megaira,Candidatus_Methanofastidiosum,Candidatus_Methanogranum,Candidatus_Methanomethylicus,Candidatus_Methanomethylophilus,Candidatus_Methanoplasma,Candidatus_Microthrix,Candidatus_Moranbacteria,Candidatus_Nitrocosmicus,Candidatus_Obscuribacter,Candidatus_Omnitrophus,Candidatus_Pacebacteria,Candidatus_Paracaedibacter,Candidatus_Peregrinibacteria,Candidatus_Peribacteria,Candidatus_Protochlamydia,Candidatus_Raymondbacteria,Candidatus_Saccharimonas,Candidatus_Shapirobacteria,Candidatus_Soleaferrea,Candidatus_Solibacter,Candidatus_Tammella,Candidatus_Thiobios,Candidatus_Vogelbacteria,Candidatus_Woesebacteria,Candidatus_Yanofskybacteria,Caproiciproducens,Carnobacterium,Catenisphaera,Caulobacter,Cedecea,Cellulosimicrobium,Cetobacterium,Chishuiella,Chitinivorax,Chlorobium,Chloroplast,Christensenellaceae_R-7_group,Chryseobacterium,Chryseolinea,Chryseomicrobium,Chthoniobacter,Chthonobacter,Chthonomonadales,Chujaibacter,Cloacibacterium,Cloacimonadaceae,Cloacimonadales,Clostridia_UCG-014,Clostridia_vadinBB60_group,Clostridium_sensu_stricto_1,Clostridium_sensu_stricto_12,Clostridium_sensu_stricto_13,Clostridium_sensu_stricto_15,Clostridium_sensu_stricto_5,Clostridium_sensu_stricto_7,Clostridium_sensu_stricto_8,Cohaesibacter,Colidextribacter,Collinsella,Comamonas,Conexibacter,Coprococcus,Coprothermobacter,Corynebacterium,Coxiella,Crassaminicella,Crenothrix,Cryomorpha,Cryptanaerobacter,Cupriavidus,Cutibacterium,D8A-2,DEV007,DEV114,DG-20,DG-56,DMER64,DS-100,DTU014,Dadabacteriales,Dechlorobacter,Dechloromonas,Deferrisoma,Defluviicoccus,Defluviimonas,Defluviitalea,Defluviitaleaceae_UCG-011,Defluviitoga,Dehalobacter,Deinococcus,Delftia,Denitratisoma,Denitrobacterium,Dermatophilus,Desulfallas-Sporotomaculum,Desulfatiferula,Desulfatiglans,Desulfatirhabdium,Desulfitibacter,Desulfobacter,Desulfobacterium,Desulfobulbus,Desulfococcus,Desulfohalotomaculum,Desulfomicrobium,Desulfomonile,Desulforegula,Desulforhabdus,Desulforhopalus,Desulfosporosinus,Desulfovibrio,Desulfuribacillus,Desulfurispora,Desulfuromonadaceae,Desulfuromonas,Dethiobacter,Dethiosulfovibrio,Devosia,Dialister,Diaminobutyricimonas,Dictyoglomus,Dietzia,Dinghuibacter,Dokdonella,Dongia,Duganella,Dysgonomonadaceae,Dysgonomonas,EBM-39,EC3,Edaphobaculum,Elev-16S-1166,Elizabethkingia,Ellin6067,Elstera,Empedobacter,Endomicrobium,Enhydrobacter,Enterococcus,Ercella,Erysipelothrix,Erysipelotrichaceae_UCG-002,Erysipelotrichaceae_UCG-006,Erysipelotrichaceae_UCG-007,Escherichia-Shigella,Estrella,Eubacterium,Exilispira,F082,FCPU426,FTLpost3,FW22,Faecalibacterium,Falsirhodobacter,Family_XIII_AD3011_group,Family_XIII_UCG-001,Fastidiosipila,Fermentibacteraceae,Fermentimonas,Ferribacterium,Ferruginibacter,Fervidobacterium,Fibrobacter,Filomicrobium,Fimbriiglobus,Fimbriimonadaceae,Fimbriimonadales,Flavihumibacter,Flavobacterium,Flexilinea,Fluviicola,Fonticella,Formivibrio,Frateuria,Frisingicoccus,Fusibacter,Fusobacterium,GIF3,GIF9,GKS98_freshwater_group,GOUTB8,GWB1-42-6,GWC2-45-44,GWE2-31-10,GWE2-42-42,GWF2-44-16,GZKB124,GZKB75,Ga0077536,Gaiella,Galbitalea,Gallicola,Gammaproteobacteria,Garciella,Gelria,Gemmata,Gemmatimonas,Gemmobacter,Geobacter,Georgenia,Geothrix,Gitt-GS-136,Globicatella,Gluconobacter,Gordonibacter,Gracilibacter,Gracilibacteria,Guggenheimella,H1,HN-HF0106,HOC36,Hadarchaeales,Haemophilus,Hafnia-Obesumbacterium,Hahella,Haliangium,Halioglobus,Haliscomenobacter,Halocella,Haloimpatiens,Halomonas,Helcococcus,Herbaspirillum,Herbinix,Hespellia,Hippea,Hirschia,Holophaga,Hungateiclostridiaceae,Hungateiclostridium,Hydrogenedensaceae,Hydrogenispora,Hydrogenoanaerobacterium,Hydrogenophaga,Hydrothermae,Hyphomicrobium,Hyphomonas,Hypnocyclicus,IMCC26207,IMCC26256,Iamia,Ignatzschineria,Ignavibacterium,IheB3-7,Inhella,Inquilinus,Intestinibacter,Intestinimonas,Irregularibacter,Isosphaera,Izemoplasmataceae,Izemoplasmatales,JG30-KF-CM45,JG30-KF-CM66,JG36-GS-52,JGI-0000079-D21,JGI_0000069-P22,JGI_0001001-H03,JS1,JTB255_marine_benthic_group,Janthinobacterium,KCLunmb-38-53,KD1-131,KD3-10,KD3-93,KD4-96,KI89A_clade,KIST-JJY010,Kapabacteriales,Keratinibaculum,Ketobacter,Kosakonia,Koukoulia,Kurthia,LCP-89,LD-RB-34,LD1-PA32,LD1-PB3,LD29,LF045,LK-44f,LKM11,LNR_A2-18,LWQ8,Labrys,Lachnoclostridium,Lachnospira,Lachnospiraceae_AC2044_group,Lachnospiraceae_NK3A20_group,Lachnospiraceae_NK4A136_group,Lachnospiraceae_UCG-004,Lachnospiraceae_XPB1014_group,Lacibacter,Lacihabitans,Lactivibrio,Lactobacillus,Lactococcus,Lamprocystis,Lampropedia,Laribacter,Larkinella,Latescibacteraceae,Latescibacterota,Lautropia,Lawsonella,Leadbetterella,Leeia,Legionella,Lenti-02,Lentimicrobiaceae,Lentimicrobium,Leptolinea,Leptonema,Leptospiraceae,Leptotrichia,Leucobacter,Leuconostoc,Leucothrix,Lewinella,LiUU-11-161,Limnobacter,Limnochordaceae,Limnochordia,Lineage_IIa,Lineage_IV,Litorilinea,Lokiarchaeia,Longilinea,Longimicrobiaceae,Longivirga,Luteibacter,Luteimonas,Luteitalea,Luteolibacter,Lutibacter,Lutispora,M2PB4-65_termite_group,M2PT2-76_termite_group,M55-D21,MAT-CR-H4-C10,MBA03,MBNT15,MD2902-B12,MM2,MND1,MSB-3C8,MSB-5E12,MSBL9,MVP-15,MVP-88,Macellibacteroides,Mangroviflexus,Margulisbacteria,Marine_Benthic_Group_D_and_DHVEG-1,Marinicella,Marinifilum,Marinilabiliaceae,Marinimicrobia_(SAR406_clade),Mariniphaga,Mariniradius,Marinobacter,Marmoricola,Massilia,Megasphaera,Membranicola,Meniscus,Mesorhizobium,Mesotoga,Methanimicrococcus,Methanocalculus,Methanocorpusculum,Methanoculleus,Methanofollis,Methanogenium,Methanohalophilus,Methanolacinia,Methanolinea,Methanolobus,Methanomassiliicoccus,Methanomethylovorans,Methanomicrobium,Methanoregula,Methanosaeta,Methanosarcina,Methanosphaerula,Methanospirillum,Methylibium,Methylobacterium-Methylorubrum,Methylocaldum,Methyloceanibacter,Methylocella,Methylococcaceae,Methyloglobulus,Methyloparacoccus,Methylotenera,Methyloversatilis,MgMjR-022,Micrarchaeales,Microbacterium,Microvirgula,MidBa8,Mitochondria,Mitsuokella,Mobilitalea,Mogibacterium,Moheibacter,Monoglobus,Moorella,Moraxellaceae,Morganella,Moryella,Murdochiella,Muribaculaceae,Mycobacterium,Myroides,NB1-j,NK-L14,NK4A214_group,NKB15,NS11-12_marine_group,NS9_marine_group,Nakamurella,Nannocystis,Natronincola,Negativicoccus,Neochlamydia,Niabella,Nitratireductor,Nitrosomonas,Nitrososphaeraceae,Nitrospira,Niveibacterium,Nocardioides,Nordella,Novosphingobium,OC31,OLB12,OLB14,OLB17,OLB8,OM190,OM27_clade,OM43_clade,OPB41,Oblitimonas,Obscuribacteraceae,Oceanobacter,Odinarchaeia,Oikopleura,Oligella,Oligosphaera,Oligotropha,Olsenella,Omnitrophales,Ornithinibacter,Oscillibacter,Oscillospira,Oscillospiraceae,Oxobacter,P3OB-42,PAUC34f,PB19,PBS-18,PHOS-HE36,PLTA13,Paenalcaligenes,Paenochrobactrum,Pajaroellobacter,Paludibacter,Paludibaculum,Paludicola,Pantoea,Papillibacter,Parabacteroides,Paracoccus,Parapusillimonas,Parcubacteria,Parvibaculum,Parvimonas,PeH15,PeM15,Pectinatus,Pediococcus,Pedobacter,Pedomicrobium,Pedosphaeraceae,Pelosinus,Pelospora,Pelotomaculum,Peptoclostridium,Peptoniphilus,Peptostreptococcus,Peredibacter,Persicitalea,Petrimonas,Phaeodactylibacter,Phascolarctobacterium,Phaselicystis,Phenylobacterium,Photobacterium,Phreatobacter,Pir4_lineage,Pirellula,Pla1_lineage,Pla3_lineage,Pla4_lineage,Planctomicrobium,Planctopirus,Plasticicumulans,Pleomorphomonas,Polaromonas,Polymorphobacter,Porphyrobacter,Prevotella,Prevotellaceae_Ga6A1_group,Prevotellaceae_NK3B31_group,Prevotellaceae_UCG-001,Prevotellaceae_UCG-004,Propioniciclava,Propionicimonas,Propionimicrobium,Propionispira,Propionivibrio,Prosthecobacter,Prosthecomicrobium,Proteiniborus,Proteiniclasticum,Proteiniphilum,Proteinivoracales,Proteocatella,Proteus,Providencia,Pseudarcobacter,Pseudobacteroides,Pseudobutyrivibrio,Pseudochrobactrum,Pseudoclavibacter,Pseudoclostridium,Pseudofulvimonas,Pseudomonas,Pseudopedobacter,Pseudoramibacter,Pseudorhodobacter,Pseudorhodoferax,Pseudoscardovia,Pseudoxanthomonas,Psychrobacter,Puniceicoccus,Pusillimonas,Pygmaiobacter,R7C24,RBG-13-54-9,RBG-16-49-21,RBG-16-55-12,RF39,Ralstonia,Raoultibacter,Reyranella,Rheinheimera,Rhinosporideacae,Rhizobacter,Rhizorhapis,Rhodanobacter,Rhodobacter,Rhodoblastus,Rhodoferax,Rhodopirellula,Rhodovastum,Rickettsiella,Rikenellaceae,Rikenellaceae_RC9_gut_group,Rivicola,Romboutsia,Roseburia,Roseimarinus,Roseimicrobium,Roseomonas,Roseovarius,Rs-M47,Rubellimicrobium,Rubrobacter,Rudaea,RumEn_M2,Ruminiclostridium,Ruminobacter,Ruminococcus,Ruminofilibacter,Run-SP154,Runella,S-70,S085,S15A-MN91,S50_wastewater-sludge_group,SAR324_clade(Marine_group_B),SB-5,SBR1031,SBYX-4944,SC-I-84,SC103,SCGC_AAA011-D5,SEEP-SRB1,SG8-4,SGST604,SH-PL14,SH3-11,SHA-26,SHA-4,SHA-41,SJA-15,SJA-28,SM1A02,SM1A07,SM23-30,SM23-31,SM2D12,SN8,SR-FBR-L83,SRB2,ST-12K33,ST-NAGAB-D1,SWB02,Saccharimonadales,Saccharofermentans,Sandaracinobacter,Sandaracinus,Schlesneria,Schwartzia,Sebaldella,Sedimentibacter,Sediminibacterium,Sediminispirochaeta,Selenomonas,Senegalimassilia,Sericytochromatia,Serratia,Sh765B-TzT-35,Shewanella,Shinella,Shuttleworthia,Silvanigrella,Simplicispira,Singulisphaera,Skermania,Smithella,Soehngenia,Solobacterium,Sphaerobacter,Sphaerochaeta,Sphaerotilus,Sphingobacterium,Sphingobium,Sphingomonas,Sphingopyxis,Sphingosinicella,Spirochaeta,Sporanaerobacter,Sporobacter,Sporosarcina,Stella,Stenotrophobacter,Stenotrophomonas,Steroidobacter,Sterolibacterium,Streptococcus,Subdoligranulum,Subgroup_10,Subgroup_17,Subgroup_18,Subgroup_21,Subgroup_22,Subgroup_7,Succiniclasticum,Succinivibrio,Sulfuricurvum,Sulfurimonas,Sulfuritalea,Sulfurospirillum,Sulfurovum,Sumerlaea,Sutterella,Sva0081_sediment_group,Sva0485,Sva0996_marine_group,Symbiobacterium,Syner-01,Syntrophaceticus,Syntrophobacter,Syntrophococcus,Syntrophomonas,Syntrophorhabdus,Syntrophotalea,Syntrophothermus,Syntrophus,T34,TA06,TC1,TK10,TM7a,TPD-58,TRA3-20,TTA-B1,Taibaiella,Teleostei,Telmatospirillum,Tepidanaerobacter,Tepidimicrobium,Tepidimonas,Tepidisphaeraceae,Terasakiellaceae,Termite_planctomycete_cluster,Terrimicrobium,Terrimonas,Terrisporobacter,Tetrasphaera,Thauera,Thermanaerovibrio,Thermoanaerobaculum,Thermobacillus,Thermoclostridium,Thermogutta,Thermomonas,Thermovirga,Thermus,Thiobacillus,Thioclava,Thiopseudomonas,Thiothrix,Thiovirga,Tissierella,Tolumonas,Treponema,Trichlorobacter,Trichloromonas,Trichococcus,Truepera,Trueperella,Tumebacillus,Tundrisphaera,Turicibacter,Turneriella,Tyzzerella,U29-B03,UASB-TL25,UBA12409,UCG-002,UCG-004,UCG-005,UCG-008,UCG-009,UCG-010,UCG-011,UCG-012,Uliginosibacterium,Unclassified,Undibacterium,Uruburuella,V2072-189E03,VHS-B3-70,VHS-B4-70,Variovorax,Veillonella,Veillonellales-Selenomonadales,Veneroida,Vermiphilaceae,Verrucomicrobium,Verticiella,Vibrio,Vicinamibacteraceae,Victivallaceae,Victivallis,Vitreoscilla,Vogesella,Vulcanibacillus,Vulgatibacter,W27,W5,W5053,WCHB1-02,WCHB1-32,WCHB1-41,WCHB1-81,WD260,WOR-1,WPS-2,WS1,WS2,WS4,WWE3,Waddlia,Weissella,Wenzhouxiangella,Williamwhitmania,Woesearchaeales,Wohlfahrtiimonas,XBB1006,Xanthobacter,Xanthobacteraceae,YC-ZSS-LKJ63,Yangia,Z20,Z4MB62,Zixibacteria,Zoogloea,[Agitococcus]_lubricus_group,[Anaerorhabdus]_furcosa_group,[Caedibacter]_taeniospiralis_group,[Cytophaga]_xylanolytica_group,[Eubacterium]_brachy_group,[Eubacterium]_coprostanoligenes_group,[Eubacterium]_nodatum_group,[Eubacterium]_oxidoreducens_group,[Eubacterium]_ruminantium_group,[Eubacterium]_siraeum_group,[Eubacterium]_ventriosum_group,[Ruminococcus]_gauvreauii_group,alphaI_cluster,bacteriap25,c5LKS83,cvE6,dgA-11_gut_group,env.OPS_17,horsej-a03,koll11,mle1-7,mle1-8,oc32,p-1088-a5_gut_group,p-251-o5,p-2534-18B5_gut_group,possible_genus_03,vadinBE97,vadinHA49,acid_accumulation,acid_base_balance,ammonia_toxicity,biogas_quality,buffer_capacity
1-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022614688778806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013461124273099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065690286452724,0.0,0.0,0.050021537798836196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0232608227439155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0340835666594872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003122980831359,0.0,0.0,0.0,0.0,0.0,0.014538014214947098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016153349127709716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011307344389403,0.0015614904156795,0.0,0.0,0.0,0.0020425145623723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003769114796467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0078612965754899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087228085289683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015886224374007,0.0,0.0,0.0,0.0008321355624479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026383803575274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0067305621365495,0.003392203316821,5.384449709239716e-05,0.0,0.0008615119534783,0.0,0.0,0.0013999569244023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008507430540598701,0.0,0.0,0.0,0.0,0.0,0.0,0.0206762868834804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032306698255438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006999784622011,0.0,0.0,0.0002692224854619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007538229592935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016153349127719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042537152702993,0.0,0.0,0.0,0.0,0.0,0.2499461555029071,0.0,0.0065151841481799,0.0,0.0,0.0,0.0010230454447555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0023691578720654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0075382295929356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065690286452724,0.0,0.0,0.0,0.0,0.0081305190609518,0.0,0.0019922463924186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010768899418479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001076889941847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009692009476631,0.0,0.0,0.0006461339651087,0.0,0.0,0.0,0.0009153564505707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002692224854619,0.0198686194270945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0139457247469306,0.0005922894680163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0057613611888864,0.0,0.0,0.0,0.0,0.0030691363342666,0.013568813267284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003230669825543,0.0001615334912771,0.0,0.0005922894680163,0.0,0.010876588412664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0045229377557613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030691363342666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9299493153793775,0.0,0.0,0.0,0.0,0.0,0.0,0.0131628716241773,0.0,0.0,0.0,0.0034041909372871004,0.0223920114986004,0.0,0.0013616763749148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0056536721947017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009692009476631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004846004738315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054167564074951303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002692224854619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0790437217316387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009153564505707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019922463924186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015076459185871,0.0,0.0,0.0,0.0004846004738315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0092612534998923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031768253284513003,0.0,0.0,0.0101227654533705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111996553952185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0134611242730991,0.0,0.0110919664010338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011307344389402,0.0,0.0,0.0,0.0008076674563859,0.0,0.0016691794098643,0.0,0.1360247921424789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0853435278914494,0.0,0.0043075597673916995,0.0,0.0,0.0051690717208701005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033383588197286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012384234331251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074843850958431005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004307559767391,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
