fold,feature
5,BAC_O::CK-2C2-2
5,BAC_O::Caldatribacteriales
5,BAC_O::Caldicoprobacterales
5,BAC_O::Caldilineales
5,BAC_O::Caldisericales
5,BAC_O::Campylobacterales
5,BAC_O::Candidatus_Falkowbacteria
5,BAC_O::Candidatus_Peregrinibacteria
5,BAC_O::Candidatus_Shapirobacteria
5,BAC_O::Cardiobacteriales
5,BAC_O::Caulobacterales
5,BAC_O::Cellvibrionales
5,BAC_O::Chitinophagales
5,BAC_O::Chlamydiales
5,BAC_O::Christensenellales
5,BAC_O::Chthoniobacterales
5,BAC_O::Chthonomonadales
5,BAC_O::Cloacimonadales
5,BAC_O::Clostridia
5,BAC_O::Clostridia_UCG-014
5,BAC_O::Clostridiales
5,BAC_O::Competibacterales
5,BAC_O::Coprothermobacterales
5,BAC_O::Coriobacteriales
5,BAC_O::Corynebacteriales
5,BAC_O::Cytophagales
5,BAC_O::D8A-2
5,BAC_O::DS-100
5,BAC_O::DTU014
5,BAC_O::Defluviicoccales
5,BAC_O::Deinococcales
5,BAC_O::Desulfitibacterales
5,BAC_O::Desulfitobacteriales
5,BAC_O::Desulfobulbales
5,BAC_O::Desulfotomaculales
5,BAC_O::Desulfovibrionales
5,BAC_O::Desulfuromonadia
5,BAC_O::Dethiobacterales
5,BAC_O::Dongiales
5,BAC_O::Ectothiorhodospirales
5,BAC_O::Elsterales
5,BAC_O::Endomicrobiales
5,BAC_O::Enterobacterales
5,BAC_O::Erysipelotrichales
5,BAC_O::Eubacteriales
5,BAC_O::Fermentibacterales
5,BAC_O::Fibrobacterales
5,BAC_O::Fimbriimonadales
5,BAC_O::Flavobacteriales
5,BAC_O::Frankiales
5,BAC_O::Fusobacteriales
5,BAC_O::Gaiellales
5,BAC_O::Gammaproteobacteria_Incertae_Sedis
5,BAC_O::Gemmatales
5,BAC_O::Gemmatimonadales
5,BAC_O::Geobacterales
5,BAC_O::HOC36
5,BAC_O::Haliangiales
5,BAC_O::Holophagales
5,BAC_O::Hydrogenedentiales
5,BAC_O::IMCC26256
5,BAC_O::Ignavibacteriales
5,BAC_O::Incertae_Sedis
5,BAC_O::Isosphaerales
5,BAC_O::Izemoplasmatales
5,BAC_O::JG36-GS-52
5,BAC_O::JS1
5,BAC_O::Kapabacteriales
5,BAC_O::Kosmotogales
5,BAC_O::LD1-PA32
5,BAC_O::LD1-PB3
5,BAC_O::Lachnospirales
5,BAC_O::Lactobacillales
5,BAC_O::Leptospirales
5,BAC_O::Limnochordales
5,BAC_O::Limnochordia
5,BAC_O::M55-D21
5,BAC_O::MAT-CR-H4-C10
5,BAC_O::MBA03
5,BAC_O::MSBL9
5,BAC_O::MVP-15
5,BAC_O::Marinimicrobia_(SAR406_clade)
5,BAC_O::Methylococcales
5,BAC_O::Micavibrionales
5,BAC_O::Micrococcales
5,BAC_O::Microtrichales
5,BAC_O::Monoglobales
5,BAC_O::Moorellales
5,BAC_O::NKB15
5,BAC_O::Nannocystales
5,BAC_O::Nitrosococcales
5,BAC_O::Nitrospirales
5,BAC_O::OLB14
5,BAC_O::OPB41
5,BAC_O::Obscuribacterales
5,BAC_O::Oceanospirillales
5,BAC_O::Oligosphaerales
5,BAC_O::Omnitrophales
5,BAC_O::Oscillospirales
5,BAC_O::PB19
5,BAC_O::PLTA13
5,BAC_O::PeM15
5,BAC_O::Pedosphaerales
5,BAC_O::Peptococcales
5,BAC_O::Peptostreptococcales-Tissierellales
5,BAC_O::Petrotogales
5,BAC_O::Phycisphaerales
5,BAC_O::Pirellulales
5,BAC_O::Pla3_lineage
5,BAC_O::Planctomycetales
5,BAC_O::Polyangiales
5,BAC_O::Propionibacteriales
5,BAC_O::Proteinivoracales
5,BAC_O::Pseudomonadales
5,BAC_O::RBG-13-54-9
5,BAC_O::RBG-16-55-12
5,BAC_O::Reyranellales
5,BAC_O::Rhizobiales
5,BAC_O::Rhodobacterales
5,BAC_O::Rhodospirillales
5,BAC_O::Rickettsiales
5,BAC_O::Run-SP154
5,BAC_O::SBR1031
5,BAC_O::SJA-15
5,BAC_O::SJA-28
5,BAC_O::SM1A07
5,BAC_O::Saccharimonadales
5,BAC_O::Solibacterales
5,BAC_O::Solirubrobacterales
5,BAC_O::Sphingobacteriales
5,BAC_O::Sphingomonadales
5,BAC_O::Spirochaetales
5,BAC_O::Sumerlaeales
5,BAC_O::Symbiobacteriales
5,BAC_O::Synergistales
5,BAC_O::Syntrophales
5,BAC_O::Syntrophobacterales
5,BAC_O::Syntrophomonadales
5,BAC_O::Syntrophorhabdales
5,BAC_O::TA06
5,BAC_O::Thermacetogeniales
5,BAC_O::Thermales
5,BAC_O::Thermoanaerobacterales
5,BAC_O::Thermoanaerobaculales
5,BAC_O::Thermotogales
5,BAC_O::Thermovenabulales
5,BAC_O::Veillonellales-Selenomonadales
5,BAC_O::Verrucomicrobiales
5,BAC_O::Vibrionales
5,BAC_O::Vicinamibacterales
5,BAC_O::WCHB1-41
5,BAC_O::WCHB1-81
5,BAC_O::WPS-2
5,BAC_O::WS1
5,BAC_O::WWE3
5,BAC_O::Xanthomonadales
5,BAC_O::Zixibacteria
5,BAC_O::c5LKS83
5,BAC_O::unidentified
5,ARC_O::Bathyarchaeia
5,ARC_O::Methanofastidiosales
5,ARC_O::Methanomassiliicoccales
5,ARC_O::Methanomethyliales
5,ARC_O::Methanomicrobiales
5,ARC_O::Methanosarciniales
5,ARC_O::Micrarchaeales
5,ARC_O::Nitrososphaerales
5,ARC_O::Rhinosporideacae
5,ARC_O::Teleostei
5,ARC_O::Veneroida
5,ARC_O::Woesearchaeales
5,ARC_O::unidentified
