mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__regressor__kernel,param_model__regressor__gamma,param_model__regressor__epsilon,param_model__regressor__C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.006744813919067383,4.8191796922912914e-05,0.0026693344116210938,1.6878284212645118e-05,rbf,scale,0.01,1.0,"{'model__regressor__kernel': 'rbf', 'model__regressor__gamma': 'scale', 'model__regressor__epsilon': 0.01, 'model__regressor__C': 1}",-0.4560136358252488,-0.04777807102101332,-0.16063937857282523,-0.05618853778505505,-0.2932945826078563,-0.20278284116239975,0.15466780576020275,5
0.006706428527832031,6.457251963949177e-05,0.002654743194580078,3.5716790183627516e-05,rbf,0.01,0.2,100.0,"{'model__regressor__kernel': 'rbf', 'model__regressor__gamma': 0.01, 'model__regressor__epsilon': 0.2, 'model__regressor__C': 100}",-0.4292039733515237,-0.13729725778088797,-0.16345228888438976,-0.2072266283894679,-0.2890675081528027,-0.24524953131181443,0.10540348686494881,20
0.006694650650024414,5.650904598126588e-05,0.0026540279388427733,1.483216524781007e-05,rbf,scale,0.01,0.1,"{'model__regressor__kernel': 'rbf', 'model__regressor__gamma': 'scale', 'model__regressor__epsilon': 0.01, 'model__regressor__C': 0.1}",-0.4678607240376361,-0.03160187247092196,-0.17134205173823067,-0.023419388045189372,-0.30479277235682595,-0.19980336172976082,0.1691689209987218,2
0.006560325622558594,5.1034275150134054e-05,0.0026253700256347657,1.5284546331864193e-05,rbf,0.01,0.1,0.1,"{'model__regressor__kernel': 'rbf', 'model__regressor__gamma': 0.01, 'model__regressor__epsilon': 0.1, 'model__regressor__C': 0.1}",-0.46293349074593304,-0.035964639282708134,-0.1646743956928094,-0.030985638057587542,-0.30025979482391774,-0.1989635917205912,0.16486481051545757,1
0.006697797775268554,7.810362671574163e-05,0.002645730972290039,3.264228113753808e-05,rbf,0.1,0.01,100.0,"{'model__regressor__kernel': 'rbf', 'model__regressor__gamma': 0.1, 'model__regressor__epsilon': 0.01, 'model__regressor__C': 100}",-0.451896566761145,-0.09304393504903136,-0.15628808995541713,-0.09950980062871745,-0.2931916602986619,-0.21878601053859453,0.1369821930140658,13
0.006630992889404297,5.782790415765362e-05,0.00263214111328125,1.9430163424581446e-05,rbf,scale,0.2,1.0,"{'model__regressor__kernel': 'rbf', 'model__regressor__gamma': 'scale', 'model__regressor__epsilon': 0.2, 'model__regressor__C': 1}",-0.4486305055560487,-0.07608503831905256,-0.14971717126740589,-0.09402313325105542,-0.2885850974929919,-0.21140818917731088,0.14009146352939447,10
0.006808280944824219,6.970912407619338e-05,0.0026567459106445314,2.3951469226130832e-05,rbf,0.01,0.01,10.0,"{'model__regressor__kernel': 'rbf', 'model__regressor__gamma': 0.01, 'model__regressor__epsilon': 0.01, 'model__regressor__C': 10}",-0.43247339321803174,-0.10853714359586894,-0.16049127926527512,-0.15516684155466395,-0.28614023879109524,-0.228561779284987,0.11774680320548218,14
0.006594419479370117,4.980860277229878e-05,0.002633953094482422,2.490423291183711e-05,rbf,0.1,0.1,0.1,"{'model__regressor__kernel': 'rbf', 'model__regressor__gamma': 0.1, 'model__regressor__epsilon': 0.1, 'model__regressor__C': 0.1}",-0.4645082569771281,-0.037993214750837695,-0.16520490502128107,-0.0336574017950244,-0.30162909385920683,-0.2005985744806956,0.1645709915809013,4
0.00681147575378418,0.0001702646948488219,0.0027118682861328124,7.037373376919194e-05,rbf,0.1,0.01,1.0,"{'model__regressor__kernel': 'rbf', 'model__regressor__gamma': 0.1, 'model__regressor__epsilon': 0.01, 'model__regressor__C': 1}",-0.46188976239837826,-0.050569304636226435,-0.16172132108627635,-0.05113034794994275,-0.298352355069098,-0.20473261822798436,0.15754644286561578,6
0.0066811561584472655,8.09474299236092e-05,0.002675151824951172,2.850616922210961e-05,rbf,0.01,0.01,0.1,"{'model__regressor__kernel': 'rbf', 'model__regressor__gamma': 0.01, 'model__regressor__epsilon': 0.01, 'model__regressor__C': 0.1}",-0.46771857923405497,-0.03169575566222494,-0.17193494276844842,-0.023070203872547865,-0.3046850977494062,-0.19982091585733647,0.16914500634631485,3
