SampleID,BAC_P::Acetothermia,BAC_P::Acidobacteriota,BAC_P::Actinobacteriota,BAC_P::Armatimonadota,BAC_P::Bacteroidota,BAC_P::Bdellovibrionota,BAC_P::CK-2C2-2,BAC_P::Caldatribacteriota,BAC_P::Caldisericota,BAC_P::Calditrichota,BAC_P::Campilobacterota,BAC_P::Chloroflexi,BAC_P::Cloacimonadota,BAC_P::Coprothermobacterota,BAC_P::Cyanobacteria,BAC_P::Dadabacteria,BAC_P::Deinococcota,BAC_P::Dependentiae,BAC_P::Desulfobacterota,BAC_P::Elusimicrobiota,BAC_P::Fermentibacterota,BAC_P::Fibrobacterota,BAC_P::Firmicutes,BAC_P::Fusobacteriota,BAC_P::Gemmatimonadota,BAC_P::Halanaerobiaeota,BAC_P::Hydrogenedentes,BAC_P::Hydrothermae,BAC_P::LCP-89,BAC_P::Latescibacterota,BAC_P::MBNT15,BAC_P::Marinimicrobia_(SAR406_clade),BAC_P::Myxococcota,BAC_P::NB1-j,BAC_P::NKB15,BAC_P::Nitrospirota,BAC_P::Patescibacteria,BAC_P::Planctomycetota,BAC_P::Proteobacteria,BAC_P::Spirochaetota,BAC_P::Sumerlaeota,BAC_P::Sva0485,BAC_P::Synergistota,BAC_P::TA06,BAC_P::Thermotogota,BAC_P::Verrucomicrobiota,BAC_P::WPS-2,BAC_P::WS1,BAC_P::Zixibacteria,BAC_P::unidentified,ARC_P::Aenigmarchaeota,ARC_P::Asgardarchaeota,ARC_P::Crenarchaeota,ARC_P::Cryptomycota,ARC_P::Euryarchaeota,ARC_P::Halobacterota,ARC_P::Holozoa,ARC_P::Micrarchaeota,ARC_P::Mollusca,ARC_P::Nanoarchaeota,ARC_P::Thermoplasmatota,ARC_P::Vertebrata,ARC_P::unidentified
3-3,-0.11072255892128344,-0.31608460998148935,0.06434907889998712,0.020883587079608544,-0.04108456971537795,-0.2384714972745355,-0.2514313342302585,-0.22830577180964073,0.13102605131387457,0.0,-0.34800916391278436,-0.2938945517610199,0.6441839698674554,-0.21157763222088652,-0.1342622540128084,0.0,-0.13814310036932095,2.13382009712517,0.8185892831196463,-0.22000734840294592,-0.24988718708375368,-0.3067102564336961,-1.0000903278530104,-0.2644644077124355,-0.3391807082194173,-0.13651498420458819,0.6878197361016234,-0.09622504486493767,0.0,-0.09622504486493762,0.0,-0.31805374841748824,-0.28414999594436746,0.0,-0.23517724187582092,-0.2476824920070451,-0.7394679732135625,0.5293104448033934,0.6673368198606083,-0.2453604003325679,-0.35598084039789485,-0.1360145237956077,3.082402042003739,-0.19197291732187582,0.7633574888295256,0.2176298908101165,-0.14810207928107974,-0.5768042414376395,-0.1677050983124842,3.053375900818009,-0.13345099217921402,-0.11245492274362255,-0.010289594146940759,0.0,1.3394059447815452,-0.6289164418883597,-0.09622504486493767,-0.29599936395118165,-0.1245330990169104,-0.13516378321163833,-0.6304278070466705,-0.09622504486493762,-0.040075001573834264
4-3,-0.11072255892128344,-0.4795901688954971,0.5127532517662338,-0.6594303211978941,0.12187805373813793,-0.2384714972745355,-0.2514313342302585,-0.3978275927508026,-0.055976913827106796,0.0,0.7413487522531826,-0.2953802256761556,-0.18274389041928318,-0.21157763222088652,-0.1342622540128084,0.0,-0.13814310036932095,2.688918881341503,0.25304785097532273,-0.22000734840294592,-0.24988718708375368,-0.3067102564336961,-0.9050915905510659,-0.2644644077124355,-0.3391807082194173,-0.13651498420458819,0.20602075859743557,-0.09622504486493767,0.0,-0.09622504486493762,0.0,-0.31805374841748824,-0.28414999594436746,0.0,-0.23517724187582092,-0.2476824920070451,0.7434149375814054,2.523517554056266,1.688220567018288,-0.20433432782218705,-0.35598084039789485,-0.1360145237956077,1.995329313884622,-0.19197291732187582,0.37717264369621384,0.024341446385755215,-0.14810207928107974,0.5641042206365688,-0.1677050983124842,1.2917551874953748,-0.13345099217921402,-0.11245492274362255,-0.23796184533831918,0.0,1.3440542446364694,-0.2553104954655031,-0.09622504486493767,-0.29599936395118165,-0.1245330990169104,-0.12864121437043474,-0.7404881933066007,-0.09622504486493762,-0.4139438342728375
1-3b,-0.11072255892128344,-0.2603440785335322,0.22043752748999804,-0.6594303211978941,-0.10746710802311966,-0.2384714972745355,-0.2514313342302585,-0.3018047431267878,0.40129311042273796,0.0,-0.34800916391278436,-0.1669369626494231,0.6870812650938226,-0.21157763222088652,5.790313220643021,0.0,-0.13814310036932095,4.703617514410935,0.8824098927487816,-0.22000734840294592,-0.24988718708375368,-0.3067102564336961,-1.0193262192486914,-0.2644644077124355,-0.3391807082194173,-0.13651498420458819,1.6071143368567402,-0.09622504486493767,0.0,-0.09622504486493762,0.0,-0.31805374841748824,-0.28414999594436746,0.0,-0.23517724187582092,-0.2476824920070451,0.11181666076132644,1.5148075030267707,0.42221993775346756,-0.1279409514235469,-0.35598084039789485,-0.1360145237956077,2.7634996745574236,-0.19197291732187582,0.5298710192431785,0.25187619177419246,-0.14810207928107974,-0.5768042414376395,-0.1677050983124842,1.7629271946515281,-0.13345099217921402,-0.11245492274362255,0.11940894239241008,0.0,1.8942063563548182,-0.9030326146184727,-0.09622504486493767,-0.29599936395118165,-0.1245330990169104,0.06703585086567261,-0.5954085932366927,-0.09622504486493762,-0.2050171336469239
1-4,-0.11072255892128344,0.48657904286909426,-0.19970266855163005,0.27882250964927774,0.5093698508796038,-0.2384714972745355,-0.2514313342302585,-0.6918234780193909,0.09280646719746961,0.0,-0.34800916391278436,0.403021575702639,-0.38623106008281954,-0.21157763222088652,-0.1342622540128084,0.0,-0.13814310036932095,-0.3796221136411703,0.3460299376634639,-0.22000734840294592,-0.24988718708375368,-0.3067102564336961,-0.6259497803743532,-0.2644644077124355,-0.3391807082194173,-0.13651498420458819,0.8871848302412871,-0.09622504486493767,0.0,-0.09622504486493762,0.0,-0.31805374841748824,-0.28414999594436746,0.0,-0.23517724187582092,-0.2476824920070451,1.9883042947919956,0.4385687456522046,0.9609781127258548,0.5607783462938236,-0.35598084039789485,-0.1360145237956077,-0.7293642034172837,-0.19197291732187582,-0.3490324214050485,0.24374995086746254,-0.14810207928107974,-0.5768042414376395,-0.1677050983124842,0.7502590001666606,-0.13345099217921402,-0.11245492274362255,0.024234476730440425,0.0,0.9737396895275169,-0.5337959095168961,-0.09622504486493767,-0.29599936395118165,-0.1245330990169104,0.6116703491061714,0.1278453736142766,-0.09622504486493762,-0.2516238591711662
2-4,-0.11072255892128344,0.0759571278691429,-0.23993427520288896,1.8038863893424473,-0.0449894249099507,-0.2384714972745355,-0.2514313342302585,-0.6918234780193909,-0.18292053249945178,0.0,-0.34800916391278436,1.196776630180144,-0.062081498462040294,-0.21157763222088652,-0.1342622540128084,0.0,-0.13814310036932095,-0.3796221136411703,0.11393326369383674,-0.22000734840294592,-0.24988718708375368,-0.3067102564336961,-0.49006862427493814,-0.2644644077124355,-0.3391807082194173,-0.13651498420458819,-0.7354255192843109,-0.09622504486493767,0.0,-0.09622504486493762,0.0,-0.31805374841748824,-0.28414999594436746,0.0,-0.23517724187582092,-0.2476824920070451,-0.167368084789578,-0.2768134871908894,0.658854403584127,0.29363731092450457,-0.35598084039789485,-0.1360145237956077,-0.7117051146661848,-0.19197291732187582,-0.42227437479240076,-0.4057688758918772,-0.14810207928107974,0.71622534891313,-0.1677050983124842,0.6324659983776223,-0.13345099217921402,-0.11245492274362255,-0.48896117144684703,0.0,0.5735727197947188,0.028833444231481084,-0.09622504486493767,-0.29599936395118165,-0.1245330990169104,0.29858704472839953,-0.06404562450774441,-0.09622504486493762,-0.43957330402573297
3-4,-0.11072255892128344,-0.1426696232545114,-0.1948646905366052,0.8656335584952753,-0.2977637178386466,-0.2384714972745355,-0.2514313342302585,-0.6918234780193909,0.054586883081064644,0.0,-0.34800916391278436,0.022418930897873394,0.5042727915906889,-0.21157763222088652,-0.1342622540128084,0.0,-0.13814310036932095,-0.3796221136411703,0.44116328085595796,0.5016677775979929,0.5848119788280223,-0.3067102564336961,-0.4995635783398139,-0.2644644077124355,-0.3391807082194173,-0.13651498420458819,0.01773150302108629,-0.09622504486493767,0.0,-0.09622504486493762,0.0,-0.31805374841748824,-0.28414999594436746,0.0,-0.23517724187582092,-0.2476824920070451,-0.7394679732135625,0.1410203833192362,0.7722443505741479,0.3985603124596741,-0.35598084039789485,-0.1360145237956077,-0.33774794111350237,-0.19197291732187582,-0.2194163584407645,-0.06330586625111721,-0.14810207928107974,0.39677097953235163,-0.1677050983124842,1.2899970829910605,-0.13345099217921402,-0.11245492274362255,-0.1717129525736148,0.0,0.7780979134113785,-0.014930595888220086,-0.09622504486493767,-0.29599936395118165,-0.1245330990169104,-0.4824905740057288,-0.28899047239938724,-0.09622504486493762,-0.43957330402573297
4-4,-0.11072255892128344,-0.2541506861504258,0.04015918882486309,1.0655362234867691,-0.2607977553300218,-0.2384714972745355,-0.2514313342302585,-0.6918234780193909,-0.23615495323301577,0.0,-0.34800916391278436,-0.0324159426971354,0.6309848021054962,-0.21157763222088652,-0.1342622540128084,0.0,-0.13814310036932095,-0.3796221136411703,0.22842791542550675,5.255454387402342,0.03442921465374421,-0.3067102564336961,-0.6292459561378075,-0.2644644077124355,-0.3391807082194173,-0.13651498420458819,0.565985511905162,-0.09622504486493767,0.0,-0.09622504486493762,0.0,-0.31805374841748824,-0.28414999594436746,0.0,-0.23517724187582092,-0.2476824920070451,0.24912063398308273,0.07349167697416545,0.9693357875865054,0.3679086490898493,-0.35598084039789485,-0.1360145237956077,-0.44370247362009574,-0.19197291732187582,-0.08536138921058035,0.16364843335826776,-0.14810207928107974,-0.5768042414376395,-0.1677050983124842,0.9032140920419791,-0.13345099217921402,-0.11245492274362255,-0.18664228052059045,0.0,1.094595485755543,-0.268633100150061,-0.09622504486493767,0.22737201389167924,-0.1245330990169104,-0.4824905740057288,-0.24217907434727412,-0.09622504486493762,-0.4280696476349944
1-5,-0.11072255892128344,0.08896325187366626,-0.016368764824374188,0.01121087748324594,0.23342675046310815,-0.2384714972745355,-0.2514313342302585,-0.6918234780193909,-0.21295020573376996,0.0,-0.34800916391278436,-0.33549342138481975,1.3166815673392727,-0.21157763222088652,-0.1342622540128084,0.0,-0.13814310036932095,0.19520099285696127,0.7784324950383925,-0.22000734840294592,-0.24988718708375368,-0.3067102564336961,-1.1098972577639061,-0.2644644077124355,2.0174628492210958,-0.13651498420458819,2.631629403963347,-0.09622504486493767,0.0,-0.09622504486493762,0.0,-0.31805374841748824,-0.28414999594436746,0.0,-0.23517724187582092,-0.2476824920070451,0.2628510313052584,0.0017424264825276474,0.9218093081550445,0.227146779614577,-0.35598084039789485,-0.1360145237956077,-0.13466842047586514,-0.19197291732187582,-0.2491570304222954,0.515398575463862,-0.14810207928107974,1.0661039439492206,-0.1677050983124842,0.7080644920631244,-0.13345099217921402,-0.11245492274362255,0.2994939607528036,0.0,1.7190170996003458,-1.0077511525153697,-0.09622504486493767,1.5326091696095454,-0.1245330990169104,0.8774650293852173,-0.27880631328117944,-0.09622504486493762,-0.19461309147000597
2-5,-0.11072255892128344,0.23264995516173362,0.1160390545341995,0.23690743473170664,0.5393070740379973,0.6034197805529742,2.276965476546509,-0.4630282931127879,-0.0436920475039767,0.0,1.0428674611919768,-0.22150171371440727,-0.01390453613088964,-0.21157763222088652,-0.1342622540128084,0.0,-0.13814310036932095,0.017682092320773557,0.7662420415137261,-0.22000734840294592,-0.24988718708375368,-0.3067102564336961,-1.1160960360653276,-0.2644644077124355,1.499818599609885,-0.13651498420458819,1.269301260675643,-0.09622504486493767,0.0,-0.09622504486493762,0.0,0.006890838741067273,0.9140240852672368,0.0,-0.23517724187582092,-0.2476824920070451,2.116454669798968,2.2217486475767307,1.308008731566601,0.5713885374603016,-0.35598084039789485,-0.1360145237956077,-0.4940828150570543,5.522729843561883,0.30925737782794177,0.8178108263500248,-0.14810207928107974,-0.5768042414376395,5.646071643186968,1.20209185777536,-0.13345099217921402,-0.11245492274362255,2.287893826690621,0.0,0.4501345347584014,-0.3265792678371947,-0.09622504486493767,4.998348903373856,-0.1245330990169104,2.566810359256944,-0.17875141668124298,-0.09622504486493762,-0.3670833516223289
3-5,-0.11072255892128344,-0.2052228863238856,-0.17602203932019284,-0.09196469154462177,0.160405958324592,-0.2384714972745355,-0.2514313342302585,-0.4642137603920967,-0.2634546561733052,0.0,-0.34800916391278436,-0.3417062395753872,0.9986916173407406,-0.21157763222088652,-0.1342622540128084,0.0,-0.13814310036932095,-0.3796221136411703,0.4963788644676818,-0.22000734840294592,-0.24988718708375368,-0.3067102564336961,-0.9578795994195207,-0.2644644077124355,-0.3391807082194173,-0.13651498420458819,1.5018938705052514,-0.09622504486493767,0.0,-0.09622504486493762,0.0,0.13740136964901176,-0.28414999594436746,0.0,-0.23517724187582092,-0.2476824920070451,-0.7394679732135625,0.0882635814871497,0.44654451384043553,-0.08361393055026178,-0.35598084039789485,-0.1360145237956077,0.8947525767205466,-0.19197291732187582,2.2872340099130426,0.8485744526397879,-0.14810207928107974,1.3779522569161706,-0.1677050983124842,0.4970919515454436,8.743660626557748,-0.11245492274362255,0.7445745501720148,0.0,1.6294598557288082,-0.88562727624026,-0.09622504486493767,3.527164725413131,-0.1245330990169104,1.7808408138919125,-0.3047133847222344,-0.09622504486493762,-0.4102220630875985
