fold,feature
3,BAC_F::Nitrospiraceae
3,BAC_F::OLB14
3,BAC_F::OPB41
3,BAC_F::Obscuribacteraceae
3,BAC_F::Oligosphaeraceae
3,BAC_F::Omnitrophaceae
3,BAC_F::Oscillospiraceae
3,BAC_F::Oxalobacteraceae
3,BAC_F::PB19
3,BAC_F::PBS-18
3,BAC_F::PHOS-HE36
3,BAC_F::PLTA13
3,BAC_F::Paludibacteraceae
3,BAC_F::PeH15
3,BAC_F::PeM15
3,BAC_F::Pedosphaeraceae
3,BAC_F::Peptococcaceae
3,BAC_F::Peptostreptococcaceae
3,BAC_F::Peptostreptococcales-Tissierellales
3,BAC_F::Petrotogaceae
3,BAC_F::Phycisphaeraceae
3,BAC_F::Pirellulaceae
3,BAC_F::Pla3_lineage
3,BAC_F::Planococcaceae
3,BAC_F::Porticoccaceae
3,BAC_F::Prevotellaceae
3,BAC_F::Prolixibacteraceae
3,BAC_F::Propionibacteriaceae
3,BAC_F::Proteiniboraceae
3,BAC_F::Pseudomonadaceae
3,BAC_F::RBG-13-54-9
3,BAC_F::RBG-16-55-12
3,BAC_F::Rhizobiaceae
3,BAC_F::Rhizobiales_Incertae_Sedis
3,BAC_F::Rhodanobacteraceae
3,BAC_F::Rhodobacteraceae
3,BAC_F::Rhodocyclaceae
3,BAC_F::Rickettsiaceae
3,BAC_F::Rikenellaceae
3,BAC_F::Rubinisphaeraceae
3,BAC_F::Ruminococcaceae
3,BAC_F::Run-SP154
3,BAC_F::S15A-MN91
3,BAC_F::SB-5
3,BAC_F::SBR1031
3,BAC_F::SC-I-84
3,BAC_F::SHA-41
3,BAC_F::SJA-15
3,BAC_F::SJA-28
3,BAC_F::SM1A07
3,BAC_F::SRB2
3,BAC_F::ST-12K33
3,BAC_F::Saccharimonadaceae
3,BAC_F::Saccharimonadales
3,BAC_F::Saprospiraceae
3,BAC_F::Schlesneriaceae
3,BAC_F::Sedimentibacteraceae
3,BAC_F::Selenomonadaceae
3,BAC_F::Smithellaceae
3,BAC_F::Solibacteraceae
3,BAC_F::Sphingobacteriaceae
3,BAC_F::Sphingomonadaceae
3,BAC_F::Spirochaetaceae
3,BAC_F::Spongiibacteraceae
3,BAC_F::Sporichthyaceae
3,BAC_F::Sporomusaceae
3,BAC_F::Steroidobacteraceae
3,BAC_F::Streptococcaceae
3,BAC_F::Sumerlaeaceae
3,BAC_F::Sutterellaceae
3,BAC_F::Sva0485
3,BAC_F::Symbiobacteraceae
3,BAC_F::Synergistaceae
3,BAC_F::Syntrophaceae
3,BAC_F::Syntrophobacteraceae
3,BAC_F::Syntrophobotulaceae
3,BAC_F::Syntrophomonadaceae
3,BAC_F::Syntrophorhabdaceae
3,BAC_F::TA06
3,BAC_F::TTA-B1
3,BAC_F::Tannerellaceae
3,BAC_F::Thermaceae
3,BAC_F::Thermacetogeniaceae
3,BAC_F::Thermoanaerobaculaceae
3,BAC_F::Thermotaleaceae
3,BAC_F::Thermovenabulales
3,BAC_F::Thioalkalispiraceae
3,BAC_F::Trueperaceae
3,BAC_F::UCG-010
3,BAC_F::Veillonellaceae
3,BAC_F::Vermiphilaceae
3,BAC_F::Verrucomicrobiaceae
3,BAC_F::Vibrionaceae
3,BAC_F::W27
3,BAC_F::WCHB1-02
3,BAC_F::WCHB1-41
3,BAC_F::WCHB1-81
3,BAC_F::WPS-2
3,BAC_F::WS1
3,BAC_F::WWE3
3,BAC_F::Weeksellaceae
3,BAC_F::Williamwhitmaniaceae
3,BAC_F::Wohlfahrtiimonadaceae
3,BAC_F::Xanthobacteraceae
3,BAC_F::Xanthomonadaceae
3,BAC_F::Yersiniaceae
3,BAC_F::Z4MB62
3,BAC_F::Zixibacteria
3,BAC_F::c5LKS83
3,BAC_F::cvE6
3,BAC_F::env.OPS_17
3,BAC_F::p-251-o5
3,BAC_F::unidentified
3,ARC_F::Aenigmarchaeales
3,ARC_F::Bathyarchaeia
3,ARC_F::Lokiarchaeia
3,ARC_F::Methanocorpusculaceae
3,ARC_F::Methanofastidiosaceae
3,ARC_F::Methanomassiliicoccaceae
3,ARC_F::Methanomethyliaceae
3,ARC_F::Methanomethylophilaceae
3,ARC_F::Methanomicrobiaceae
3,ARC_F::Methanomicrobiales
3,ARC_F::Methanoregulaceae
3,ARC_F::Methanosaetaceae
3,ARC_F::Methanosarcinaceae
3,ARC_F::Methanospirillaceae
3,ARC_F::Micrarchaeales
3,ARC_F::Nitrososphaeraceae
3,ARC_F::Rhinosporideacae
3,ARC_F::SCGC_AAA011-D5
3,ARC_F::Teleostei
3,ARC_F::Veneroida
3,ARC_F::Woesearchaeales
3,ARC_F::unidentified
4,BAC_F::009E01-B-SD-P15
4,BAC_F::0319-6G20
4,BAC_F::053A03-B-DI-P58
4,BAC_F::1-20
4,BAC_F::113B434
4,BAC_F::37-13
4,BAC_F::4572-13
4,BAC_F::67-14
4,BAC_F::A0839
4,BAC_F::A21b
4,BAC_F::AKYH767
4,BAC_F::Absconditabacteriales_(SR1)
4,BAC_F::Acetobacteraceae
4,BAC_F::Acetothermiia
4,BAC_F::Acholeplasmataceae
4,BAC_F::Acidaminococcaceae
4,BAC_F::Acidobacteriae
4,BAC_F::Actinomycetaceae
4,BAC_F::Aerococcaceae
4,BAC_F::Aeromonadaceae
4,BAC_F::Alcaligenaceae
4,BAC_F::Aminicenantales
4,BAC_F::Anaerofustaceae
4,BAC_F::Anaerolineaceae
4,BAC_F::Anaeromyxobacteraceae
4,BAC_F::Anaerovoracaceae
4,BAC_F::Aquaspirillaceae
4,BAC_F::Arcobacteraceae
4,BAC_F::Ardenticatenaceae
4,BAC_F::Atopobiaceae
4,BAC_F::B1-7BS
4,BAC_F::B55-F-B-G02
4,BAC_F::BRH-c20a
4,BAC_F::Babeliales
4,BAC_F::Bacillaceae
4,BAC_F::Bacteriovoracaceae
4,BAC_F::Bacteroidaceae
4,BAC_F::Bacteroidales_UCG-001
4,BAC_F::Bacteroidetes_BD2-2
4,BAC_F::Bacteroidetes_VC2.1_Bac22
4,BAC_F::Bacteroidetes_vadinHA17
4,BAC_F::Bdellovibrionaceae
4,BAC_F::Beijerinckiaceae
4,BAC_F::Bifidobacteriaceae
4,BAC_F::Blastocatellaceae
4,BAC_F::Bogoriellaceae
4,BAC_F::Brachyspirales_Incertae_Sedis
4,BAC_F::Bradymonadales
4,BAC_F::Bryobacteraceae
4,BAC_F::Burkholderiaceae
4,BAC_F::Butyricicoccaceae
4,BAC_F::C10-SB1A
4,BAC_F::CCM19a
4,BAC_F::CK-2C2-2
4,BAC_F::Caldatribacteriaceae
4,BAC_F::Caldicoprobacteraceae
4,BAC_F::Caldilineaceae
4,BAC_F::Caldisericaceae
4,BAC_F::Caloramatoraceae
4,BAC_F::Candidatus_Falkowbacteria
4,BAC_F::Candidatus_Peregrinibacteria
4,BAC_F::Candidatus_Shapirobacteria
4,BAC_F::Carnobacteriaceae
4,BAC_F::Caulobacteraceae
4,BAC_F::Chitinimonadaceae
4,BAC_F::Chitinophagaceae
4,BAC_F::Christensenellaceae
4,BAC_F::Chromobacteriaceae
4,BAC_F::Chthoniobacteraceae
4,BAC_F::Chthonomonadales
4,BAC_F::Cloacimonadaceae
4,BAC_F::Cloacimonadales
4,BAC_F::Clostridia_UCG-014
4,BAC_F::Clostridiaceae
4,BAC_F::Comamonadaceae
4,BAC_F::Competibacteraceae
4,BAC_F::Coprothermobacteraceae
4,BAC_F::Coriobacteriales_Incertae_Sedis
4,BAC_F::Corynebacteriaceae
4,BAC_F::Crocinitomicaceae
4,BAC_F::D8A-2
4,BAC_F::DEV007
4,BAC_F::DS-100
4,BAC_F::DTU014
4,BAC_F::Defluviicoccaceae
4,BAC_F::Defluviitaleaceae
4,BAC_F::Dermatophilaceae
4,BAC_F::Desulfitibacteraceae
4,BAC_F::Desulfobulbaceae
4,BAC_F::Desulfomicrobiaceae
4,BAC_F::Desulfotomaculales
4,BAC_F::Desulfovibrionaceae
4,BAC_F::Dethiobacteraceae
4,BAC_F::Devosiaceae
4,BAC_F::Diplorickettsiaceae
4,BAC_F::Dysgonomonadaceae
4,BAC_F::Eggerthellaceae
4,BAC_F::Elsteraceae
4,BAC_F::Endomicrobiaceae
4,BAC_F::Enterobacteriaceae
4,BAC_F::Enterococcaceae
4,BAC_F::Erwiniaceae
4,BAC_F::Erysipelatoclostridiaceae
4,BAC_F::Erysipelotrichaceae
4,BAC_F::Eubacteriaceae
4,BAC_F::F082
4,BAC_F::FTLpost3
4,BAC_F::Fermentibacteraceae
4,BAC_F::Fervidobacteriaceae
4,BAC_F::Fibrobacteraceae
4,BAC_F::Fibrobacterales
4,BAC_F::Fimbriimonadaceae
4,BAC_F::Flavobacteriaceae
4,BAC_F::Fusibacteraceae
4,BAC_F::Fusobacteriaceae
4,BAC_F::GZKB124
4,BAC_F::GZKB75
4,BAC_F::Gallionellaceae
4,BAC_F::Garciellaceae
4,BAC_F::Gemmataceae
4,BAC_F::Gemmatimonadaceae
4,BAC_F::Geobacteraceae
4,BAC_F::Gracilibacteraceae
4,BAC_F::HOC36
4,BAC_F::Hahellaceae
4,BAC_F::Halanaerobiaceae
4,BAC_F::Haliangiaceae
4,BAC_F::Halomonadaceae
4,BAC_F::Holophagaceae
4,BAC_F::Hungateiclostridiaceae
4,BAC_F::Hydrogenedensaceae
4,BAC_F::Hydrogenophilaceae
4,BAC_F::Hydrothermae
4,BAC_F::Hyphomicrobiaceae
4,BAC_F::Hyphomonadaceae
4,BAC_F::IMCC26256
4,BAC_F::Iamiaceae
4,BAC_F::Ignavibacteriaceae
4,BAC_F::Ilumatobacteraceae
4,BAC_F::Incertae_Sedis
4,BAC_F::Intrasporangiaceae
4,BAC_F::Isosphaeraceae
4,BAC_F::Izemoplasmataceae
4,BAC_F::Izemoplasmatales
4,BAC_F::JG36-GS-52
4,BAC_F::JS1
4,BAC_F::KCLunmb-38-53
4,BAC_F::Kapabacteriales
4,BAC_F::Kosmotogaceae
4,BAC_F::LD1-PA32
4,BAC_F::LD1-PB3
4,BAC_F::LF045
4,BAC_F::LWQ8
4,BAC_F::Lachnospiraceae
4,BAC_F::Lactobacillaceae
4,BAC_F::Leeiaceae
4,BAC_F::Lentimicrobiaceae
4,BAC_F::Leptospiraceae
4,BAC_F::Leptotrichiaceae
4,BAC_F::Leuconostocaceae
4,BAC_F::LiUU-11-161
4,BAC_F::Limnochordaceae
4,BAC_F::Limnochordia
4,BAC_F::M55-D21
4,BAC_F::MAT-CR-H4-C10
4,BAC_F::MBA03
4,BAC_F::MVP-15
4,BAC_F::Marinifilaceae
4,BAC_F::Marinilabiliaceae
4,BAC_F::Marinimicrobia_(SAR406_clade)
4,BAC_F::Methylococcaceae
4,BAC_F::Methylomonadaceae
4,BAC_F::Methylophilaceae
4,BAC_F::MgMjR-022
4,BAC_F::Microbacteriaceae
4,BAC_F::Micrococcaceae
4,BAC_F::Microscillaceae
4,BAC_F::Microtrichaceae
4,BAC_F::Monoglobaceae
4,BAC_F::Moraxellaceae
4,BAC_F::Morganellaceae
4,BAC_F::Mycobacteriaceae
4,BAC_F::NK-L14
4,BAC_F::NKB15
4,BAC_F::Nannocystaceae
4,BAC_F::Neisseriaceae
4,BAC_F::Nitrosococcaceae
4,BAC_F::Nitrosomonadaceae
4,BAC_F::Nitrospiraceae
4,BAC_F::OLB14
4,BAC_F::OPB41
4,BAC_F::Oligosphaeraceae
4,BAC_F::Omnitrophaceae
4,BAC_F::Oscillospiraceae
4,BAC_F::Oxalobacteraceae
4,BAC_F::PB19
4,BAC_F::PBS-18
4,BAC_F::PHOS-HE36
4,BAC_F::PLTA13
4,BAC_F::Paludibacteraceae
4,BAC_F::PeH15
4,BAC_F::PeM15
4,BAC_F::Pedosphaeraceae
4,BAC_F::Peptococcaceae
4,BAC_F::Peptostreptococcaceae
4,BAC_F::Peptostreptococcales-Tissierellales
4,BAC_F::Petrotogaceae
4,BAC_F::Phycisphaeraceae
4,BAC_F::Pirellulaceae
4,BAC_F::Pla3_lineage
4,BAC_F::Planococcaceae
4,BAC_F::Porticoccaceae
4,BAC_F::Prevotellaceae
4,BAC_F::Prolixibacteraceae
4,BAC_F::Propionibacteriaceae
4,BAC_F::Proteiniboraceae
4,BAC_F::Pseudomonadaceae
4,BAC_F::RBG-13-54-9
4,BAC_F::RBG-16-55-12
4,BAC_F::Reyranellaceae
4,BAC_F::Rhizobiaceae
4,BAC_F::Rhizobiales_Incertae_Sedis
4,BAC_F::Rhodanobacteraceae
4,BAC_F::Rhodobacteraceae
4,BAC_F::Rhodocyclaceae
4,BAC_F::Rickettsiaceae
4,BAC_F::Rikenellaceae
4,BAC_F::Rubinisphaeraceae
4,BAC_F::Ruminococcaceae
4,BAC_F::Run-SP154
4,BAC_F::S15A-MN91
4,BAC_F::SB-5
4,BAC_F::SBR1031
4,BAC_F::SC-I-84
4,BAC_F::SHA-41
4,BAC_F::SJA-15
4,BAC_F::SJA-28
4,BAC_F::SM1A07
4,BAC_F::SRB2
4,BAC_F::ST-12K33
4,BAC_F::Saccharimonadaceae
4,BAC_F::Saccharimonadales
4,BAC_F::Saprospiraceae
4,BAC_F::Schlesneriaceae
4,BAC_F::Sedimentibacteraceae
4,BAC_F::Selenomonadaceae
4,BAC_F::Smithellaceae
4,BAC_F::Solibacteraceae
4,BAC_F::Sphingobacteriaceae
4,BAC_F::Sphingomonadaceae
4,BAC_F::Spirochaetaceae
4,BAC_F::Spongiibacteraceae
4,BAC_F::Sporichthyaceae
4,BAC_F::Sporomusaceae
4,BAC_F::Steroidobacteraceae
4,BAC_F::Streptococcaceae
4,BAC_F::Sumerlaeaceae
4,BAC_F::Sutterellaceae
4,BAC_F::Sva0485
4,BAC_F::Symbiobacteraceae
4,BAC_F::Synergistaceae
4,BAC_F::Syntrophaceae
4,BAC_F::Syntrophobacteraceae
4,BAC_F::Syntrophobotulaceae
4,BAC_F::Syntrophomonadaceae
4,BAC_F::Syntrophorhabdaceae
4,BAC_F::Syntrophotaleaceae
4,BAC_F::TA06
4,BAC_F::TTA-B1
4,BAC_F::Tannerellaceae
4,BAC_F::Thermaceae
4,BAC_F::Thermacetogeniaceae
4,BAC_F::Thermoanaerobaculaceae
4,BAC_F::Thermotaleaceae
4,BAC_F::Thermovenabulales
4,BAC_F::Thioalkalispiraceae
4,BAC_F::Trueperaceae
4,BAC_F::UCG-010
4,BAC_F::Veillonellaceae
4,BAC_F::Vermiphilaceae
4,BAC_F::Verrucomicrobiaceae
4,BAC_F::Vibrionaceae
4,BAC_F::W27
4,BAC_F::WCHB1-02
4,BAC_F::WCHB1-41
4,BAC_F::WCHB1-81
4,BAC_F::WPS-2
4,BAC_F::WS1
4,BAC_F::WWE3
4,BAC_F::Weeksellaceae
4,BAC_F::Williamwhitmaniaceae
4,BAC_F::Wohlfahrtiimonadaceae
4,BAC_F::Xanthobacteraceae
4,BAC_F::Xanthomonadaceae
4,BAC_F::Yersiniaceae
4,BAC_F::Z4MB62
4,BAC_F::Zixibacteria
4,BAC_F::c5LKS83
4,BAC_F::cvE6
4,BAC_F::env.OPS_17
4,BAC_F::p-251-o5
4,BAC_F::unidentified
4,ARC_F::Aenigmarchaeales
4,ARC_F::Bathyarchaeia
4,ARC_F::Lokiarchaeia
4,ARC_F::Methanocorpusculaceae
4,ARC_F::Methanofastidiosaceae
4,ARC_F::Methanomassiliicoccaceae
4,ARC_F::Methanomethyliaceae
4,ARC_F::Methanomethylophilaceae
4,ARC_F::Methanomicrobiaceae
4,ARC_F::Methanomicrobiales
4,ARC_F::Methanoregulaceae
4,ARC_F::Methanosaetaceae
4,ARC_F::Methanosarcinaceae
4,ARC_F::Methanospirillaceae
4,ARC_F::Micrarchaeales
4,ARC_F::Nitrososphaeraceae
4,ARC_F::SCGC_AAA011-D5
4,ARC_F::Teleostei
4,ARC_F::Veneroida
4,ARC_F::Woesearchaeales
4,ARC_F::unidentified
5,BAC_F::009E01-B-SD-P15
5,BAC_F::0319-6G20
5,BAC_F::053A03-B-DI-P58
5,BAC_F::1-20
5,BAC_F::113B434
5,BAC_F::37-13
5,BAC_F::4572-13
5,BAC_F::67-14
5,BAC_F::A0839
5,BAC_F::AKYH767
5,BAC_F::Absconditabacteriales_(SR1)
5,BAC_F::Acetobacteraceae
5,BAC_F::Acholeplasmataceae
5,BAC_F::Acidaminococcaceae
5,BAC_F::Acidobacteriae
5,BAC_F::Actinomycetaceae
5,BAC_F::Aerococcaceae
5,BAC_F::Aeromonadaceae
5,BAC_F::Alcaligenaceae
5,BAC_F::Aminicenantales
5,BAC_F::Anaerofustaceae
5,BAC_F::Anaerolineaceae
5,BAC_F::Anaerovoracaceae
5,BAC_F::Aquaspirillaceae
5,BAC_F::Arcobacteraceae
5,BAC_F::Ardenticatenaceae
5,BAC_F::Arenicellaceae
5,BAC_F::Atopobiaceae
5,BAC_F::B1-7BS
5,BAC_F::B55-F-B-G02
5,BAC_F::BRH-c20a
5,BAC_F::Babeliales
5,BAC_F::Bacillaceae
5,BAC_F::Bacteriovoracaceae
5,BAC_F::Bacteroidaceae
5,BAC_F::Bacteroidales_UCG-001
5,BAC_F::Bacteroidetes_BD2-2
5,BAC_F::Bacteroidetes_VC2.1_Bac22
5,BAC_F::Bacteroidetes_vadinHA17
5,BAC_F::Bdellovibrionaceae
5,BAC_F::Beijerinckiaceae
5,BAC_F::Bifidobacteriaceae
5,BAC_F::Blastocatellaceae
5,BAC_F::Bogoriellaceae
5,BAC_F::Brachyspirales_Incertae_Sedis
5,BAC_F::Bradymonadales
5,BAC_F::Bryobacteraceae
5,BAC_F::Burkholderiaceae
5,BAC_F::Butyricicoccaceae
5,BAC_F::C10-SB1A
5,BAC_F::CCM19a
5,BAC_F::CK-2C2-2
5,BAC_F::Caldatribacteriaceae
5,BAC_F::Caldicoprobacteraceae
5,BAC_F::Caldilineaceae
5,BAC_F::Caldisericaceae
5,BAC_F::Caloramatoraceae
5,BAC_F::Candidatus_Falkowbacteria
5,BAC_F::Candidatus_Peregrinibacteria
5,BAC_F::Candidatus_Shapirobacteria
5,BAC_F::Carnobacteriaceae
5,BAC_F::Caulobacteraceae
5,BAC_F::Chitinimonadaceae
5,BAC_F::Chitinophagaceae
5,BAC_F::Christensenellaceae
5,BAC_F::Chromobacteriaceae
5,BAC_F::Chthoniobacteraceae
5,BAC_F::Chthonomonadales
5,BAC_F::Cloacimonadaceae
5,BAC_F::Cloacimonadales
5,BAC_F::Clostridia_UCG-014
5,BAC_F::Clostridiaceae
5,BAC_F::Comamonadaceae
5,BAC_F::Competibacteraceae
5,BAC_F::Coprothermobacteraceae
5,BAC_F::Coriobacteriales_Incertae_Sedis
5,BAC_F::Corynebacteriaceae
5,BAC_F::Crocinitomicaceae
5,BAC_F::D8A-2
5,BAC_F::DEV007
5,BAC_F::DS-100
5,BAC_F::DTU014
5,BAC_F::Defluviicoccaceae
5,BAC_F::Defluviitaleaceae
5,BAC_F::Dermatophilaceae
5,BAC_F::Desulfitibacteraceae
5,BAC_F::Desulfobulbaceae
5,BAC_F::Desulfomicrobiaceae
5,BAC_F::Desulfotomaculales
5,BAC_F::Desulfovibrionaceae
5,BAC_F::Dethiobacteraceae
5,BAC_F::Devosiaceae
5,BAC_F::Dietziaceae
5,BAC_F::Dongiaceae
5,BAC_F::Dysgonomonadaceae
5,BAC_F::Eggerthellaceae
5,BAC_F::Elsteraceae
5,BAC_F::Endomicrobiaceae
5,BAC_F::Enterobacteriaceae
5,BAC_F::Enterococcaceae
5,BAC_F::Erwiniaceae
5,BAC_F::Erysipelatoclostridiaceae
5,BAC_F::Erysipelotrichaceae
5,BAC_F::Eubacteriaceae
5,BAC_F::F082
5,BAC_F::FTLpost3
5,BAC_F::Fermentibacteraceae
5,BAC_F::Fervidobacteriaceae
5,BAC_F::Fibrobacteraceae
5,BAC_F::Fibrobacterales
5,BAC_F::Fimbriimonadaceae
5,BAC_F::Flavobacteriaceae
5,BAC_F::Fusibacteraceae
5,BAC_F::Fusobacteriaceae
5,BAC_F::GZKB124
5,BAC_F::GZKB75
5,BAC_F::Gallionellaceae
5,BAC_F::Garciellaceae
5,BAC_F::Gemmataceae
5,BAC_F::Gemmatimonadaceae
5,BAC_F::Geobacteraceae
5,BAC_F::Gracilibacteraceae
5,BAC_F::HOC36
5,BAC_F::Hahellaceae
5,BAC_F::Haliangiaceae
5,BAC_F::Halomonadaceae
5,BAC_F::Holophagaceae
5,BAC_F::Hungateiclostridiaceae
5,BAC_F::Hydrogenedensaceae
5,BAC_F::Hydrogenophilaceae
5,BAC_F::Hyphomicrobiaceae
5,BAC_F::Hyphomonadaceae
5,BAC_F::IMCC26256
5,BAC_F::Iamiaceae
5,BAC_F::Ignavibacteriaceae
5,BAC_F::Incertae_Sedis
5,BAC_F::Intrasporangiaceae
5,BAC_F::Isosphaeraceae
5,BAC_F::Izemoplasmataceae
5,BAC_F::Izemoplasmatales
5,BAC_F::JG36-GS-52
5,BAC_F::JS1
5,BAC_F::KCLunmb-38-53
5,BAC_F::Kapabacteriales
5,BAC_F::Kosmotogaceae
5,BAC_F::LD1-PA32
5,BAC_F::LD1-PB3
5,BAC_F::LF045
5,BAC_F::LWQ8
5,BAC_F::Lachnospiraceae
5,BAC_F::Lactobacillaceae
5,BAC_F::Leeiaceae
5,BAC_F::Lentimicrobiaceae
5,BAC_F::Leptospiraceae
5,BAC_F::Leptotrichiaceae
5,BAC_F::Leuconostocaceae
5,BAC_F::LiUU-11-161
5,BAC_F::Limnochordaceae
5,BAC_F::Limnochordia
5,BAC_F::M55-D21
5,BAC_F::MAT-CR-H4-C10
5,BAC_F::MBA03
5,BAC_F::MVP-15
5,BAC_F::Marinifilaceae
5,BAC_F::Marinilabiliaceae
5,BAC_F::Marinimicrobia_(SAR406_clade)
5,BAC_F::Methylococcaceae
5,BAC_F::Methylomonadaceae
5,BAC_F::Methylophilaceae
5,BAC_F::MgMjR-022
5,BAC_F::Microbacteriaceae
5,BAC_F::Micrococcaceae
5,BAC_F::Microscillaceae
5,BAC_F::Microtrichaceae
5,BAC_F::Monoglobaceae
5,BAC_F::Moorellaceae
5,BAC_F::Moraxellaceae
5,BAC_F::Morganellaceae
5,BAC_F::Mycobacteriaceae
5,BAC_F::NK-L14
5,BAC_F::NKB15
5,BAC_F::Nannocystaceae
5,BAC_F::Neisseriaceae
5,BAC_F::Nitrosococcaceae
5,BAC_F::Nitrosomonadaceae
5,BAC_F::Nitrospiraceae
5,BAC_F::OLB14
5,BAC_F::OPB41
5,BAC_F::Obscuribacteraceae
5,BAC_F::Oligosphaeraceae
5,BAC_F::Omnitrophaceae
5,BAC_F::Oscillospiraceae
5,BAC_F::Oxalobacteraceae
5,BAC_F::PB19
5,BAC_F::PBS-18
5,BAC_F::PHOS-HE36
5,BAC_F::PLTA13
5,BAC_F::Paludibacteraceae
5,BAC_F::PeH15
5,BAC_F::PeM15
5,BAC_F::Pedosphaeraceae
5,BAC_F::Peptococcaceae
5,BAC_F::Peptostreptococcaceae
5,BAC_F::Peptostreptococcales-Tissierellales
5,BAC_F::Petrotogaceae
5,BAC_F::Phycisphaeraceae
5,BAC_F::Pirellulaceae
5,BAC_F::Pla3_lineage
5,BAC_F::Planococcaceae
5,BAC_F::Porticoccaceae
5,BAC_F::Prevotellaceae
5,BAC_F::Prolixibacteraceae
5,BAC_F::Propionibacteriaceae
5,BAC_F::Proteiniboraceae
5,BAC_F::Pseudomonadaceae
5,BAC_F::RBG-13-54-9
5,BAC_F::RBG-16-55-12
5,BAC_F::Reyranellaceae
5,BAC_F::Rhizobiaceae
5,BAC_F::Rhizobiales_Incertae_Sedis
5,BAC_F::Rhodanobacteraceae
5,BAC_F::Rhodobacteraceae
5,BAC_F::Rhodocyclaceae
5,BAC_F::Rickettsiaceae
5,BAC_F::Rikenellaceae
5,BAC_F::Rubinisphaeraceae
5,BAC_F::Ruminococcaceae
5,BAC_F::Run-SP154
5,BAC_F::S15A-MN91
5,BAC_F::SB-5
5,BAC_F::SBR1031
5,BAC_F::SC-I-84
5,BAC_F::SHA-41
5,BAC_F::SJA-15
5,BAC_F::SJA-28
5,BAC_F::SM1A07
5,BAC_F::SRB2
5,BAC_F::ST-12K33
5,BAC_F::Saccharimonadaceae
5,BAC_F::Saccharimonadales
5,BAC_F::Saprospiraceae
5,BAC_F::Schlesneriaceae
5,BAC_F::Sedimentibacteraceae
5,BAC_F::Selenomonadaceae
5,BAC_F::Smithellaceae
5,BAC_F::Solibacteraceae
5,BAC_F::Sphingobacteriaceae
5,BAC_F::Sphingomonadaceae
5,BAC_F::Spirochaetaceae
5,BAC_F::Spongiibacteraceae
5,BAC_F::Sporichthyaceae
5,BAC_F::Sporomusaceae
5,BAC_F::Streptococcaceae
5,BAC_F::Sumerlaeaceae
5,BAC_F::Sutterellaceae
5,BAC_F::Symbiobacteraceae
5,BAC_F::Synergistaceae
5,BAC_F::Syntrophaceae
5,BAC_F::Syntrophobacteraceae
5,BAC_F::Syntrophomonadaceae
5,BAC_F::Syntrophorhabdaceae
5,BAC_F::Syntrophotaleaceae
5,BAC_F::TA06
5,BAC_F::TTA-B1
5,BAC_F::Tannerellaceae
5,BAC_F::Thermaceae
5,BAC_F::Thermacetogeniaceae
5,BAC_F::Thermoanaerobaculaceae
5,BAC_F::Thermotaleaceae
5,BAC_F::Thermovenabulales
5,BAC_F::Thioalkalispiraceae
5,BAC_F::Trueperaceae
5,BAC_F::UCG-010
5,BAC_F::Veillonellaceae
5,BAC_F::Vermiphilaceae
5,BAC_F::Verrucomicrobiaceae
5,BAC_F::Vibrionaceae
5,BAC_F::W27
5,BAC_F::WCHB1-02
5,BAC_F::WCHB1-41
5,BAC_F::WCHB1-81
5,BAC_F::WPS-2
5,BAC_F::WS1
5,BAC_F::WWE3
5,BAC_F::Weeksellaceae
5,BAC_F::Williamwhitmaniaceae
5,BAC_F::Wohlfahrtiimonadaceae
5,BAC_F::Xanthobacteraceae
5,BAC_F::Xanthomonadaceae
5,BAC_F::Yersiniaceae
5,BAC_F::Z4MB62
5,BAC_F::Zixibacteria
5,BAC_F::c5LKS83
5,BAC_F::cvE6
5,BAC_F::env.OPS_17
5,BAC_F::p-251-o5
5,BAC_F::unidentified
5,ARC_F::Bathyarchaeia
5,ARC_F::Methanocorpusculaceae
5,ARC_F::Methanofastidiosaceae
5,ARC_F::Methanomassiliicoccaceae
5,ARC_F::Methanomethyliaceae
5,ARC_F::Methanomethylophilaceae
5,ARC_F::Methanomicrobiaceae
5,ARC_F::Methanomicrobiales
5,ARC_F::Methanoregulaceae
5,ARC_F::Methanosaetaceae
5,ARC_F::Methanosarcinaceae
5,ARC_F::Methanospirillaceae
5,ARC_F::Micrarchaeales
5,ARC_F::Nitrososphaeraceae
5,ARC_F::Rhinosporideacae
5,ARC_F::SCGC_AAA011-D5
5,ARC_F::Teleostei
5,ARC_F::Veneroida
5,ARC_F::Woesearchaeales
5,ARC_F::unidentified
