Model,domain,feature,importance,taxonomic_level
XGBoost,Bacteria,BAC_G::Peptostreptococcus,0.0,Genus
XGBoost,Bacteria,BAC_G::Peredibacter,0.0,Genus
XGBoost,Bacteria,BAC_G::Phaeodactylibacter,0.0,Genus
XGBoost,Bacteria,BAC_G::Phenylobacterium,0.0,Genus
XGBoost,Bacteria,BAC_G::Pir4_lineage,0.0,Genus
XGBoost,Bacteria,BAC_G::Pirellula,0.0,Genus
XGBoost,Bacteria,BAC_G::Pla3_lineage,0.0,Genus
XGBoost,Bacteria,BAC_G::Planctomicrobium,0.0,Genus
XGBoost,Bacteria,BAC_G::Planctopirus,0.0,Genus
XGBoost,Bacteria,BAC_G::Prevotellaceae_UCG-001,0.0,Genus
XGBoost,Bacteria,BAC_G::Prevotellaceae_UCG-004,0.0,Genus
XGBoost,Bacteria,BAC_G::Propionispira,0.0,Genus
XGBoost,Bacteria,BAC_G::Propionivibrio,0.0,Genus
XGBoost,Bacteria,BAC_G::Proteiniborus,0.0,Genus
XGBoost,Bacteria,BAC_G::Proteocatella,0.0,Genus
XGBoost,Bacteria,BAC_G::Proteus,0.0,Genus
XGBoost,Bacteria,BAC_G::Providencia,0.0,Genus
XGBoost,Bacteria,BAC_G::Pseudarcobacter,0.0,Genus
XGBoost,Bacteria,BAC_G::Pseudobacteroides,0.0,Genus
XGBoost,Bacteria,BAC_G::Pseudoramibacter,0.0,Genus
XGBoost,Bacteria,BAC_G::Pseudoscardovia,0.0,Genus
XGBoost,Bacteria,BAC_G::Pseudoxanthomonas,0.0,Genus
XGBoost,Bacteria,BAC_G::Psychrobacter,0.0,Genus
XGBoost,Bacteria,BAC_G::RBG-13-54-9,0.0,Genus
XGBoost,Bacteria,BAC_G::RBG-16-49-21,0.0,Genus
XGBoost,Bacteria,BAC_G::RBG-16-55-12,0.0,Genus
XGBoost,Bacteria,BAC_G::Raoultibacter,0.0,Genus
XGBoost,Bacteria,BAC_G::Reyranella,0.0,Genus
XGBoost,Bacteria,BAC_G::Rhizobacter,0.0,Genus
XGBoost,Bacteria,BAC_G::Rhodanobacter,0.0,Genus
XGBoost,Bacteria,BAC_G::Rhodoferax,0.0,Genus
XGBoost,Bacteria,BAC_G::Rivicola,0.0,Genus
XGBoost,Bacteria,BAC_G::Roseimarinus,0.0,Genus
XGBoost,Bacteria,BAC_G::Roseomonas,0.0,Genus
XGBoost,Bacteria,BAC_G::Rubellimicrobium,0.0,Genus
XGBoost,Bacteria,BAC_G::Ruminococcus,0.0,Genus
XGBoost,Bacteria,BAC_G::Ruminofilibacter,0.0,Genus
XGBoost,Bacteria,BAC_G::Run-SP154,0.0,Genus
XGBoost,Bacteria,BAC_G::S15A-MN91,0.0,Genus
XGBoost,Bacteria,BAC_G::SB-5,0.0,Genus
XGBoost,Bacteria,BAC_G::SBR1031,0.0,Genus
XGBoost,Bacteria,BAC_G::SC-I-84,0.0,Genus
XGBoost,Bacteria,BAC_G::SC103,0.0,Genus
XGBoost,Bacteria,BAC_G::SH-PL14,0.0,Genus
XGBoost,Bacteria,BAC_G::SHA-41,0.0,Genus
XGBoost,Bacteria,BAC_G::SJA-15,0.0,Genus
XGBoost,Bacteria,BAC_G::SJA-28,0.0,Genus
XGBoost,Bacteria,BAC_G::SM1A02,0.0,Genus
XGBoost,Bacteria,BAC_G::SM1A07,0.0,Genus
XGBoost,Bacteria,BAC_G::SN8,0.0,Genus
XGBoost,Bacteria,BAC_G::SRB2,0.0,Genus
XGBoost,Bacteria,BAC_G::ST-12K33,0.0,Genus
XGBoost,Bacteria,BAC_G::SWB02,0.0,Genus
XGBoost,Bacteria,BAC_G::Saccharimonadales,0.0,Genus
XGBoost,Bacteria,BAC_G::Saccharofermentans,0.0,Genus
XGBoost,Bacteria,BAC_G::Serratia,0.0,Genus
XGBoost,Bacteria,BAC_G::Shinella,0.0,Genus
XGBoost,Bacteria,BAC_G::Shuttleworthia,0.0,Genus
XGBoost,Bacteria,BAC_G::Simplicispira,0.0,Genus
XGBoost,Bacteria,BAC_G::Soehngenia,0.0,Genus
XGBoost,Bacteria,BAC_G::Sphingobacterium,0.0,Genus
XGBoost,Bacteria,BAC_G::Sphingomonas,0.0,Genus
XGBoost,Bacteria,BAC_G::Sphingopyxis,0.0,Genus
XGBoost,Bacteria,BAC_G::Spirochaeta,0.0,Genus
XGBoost,Bacteria,BAC_G::Sporanaerobacter,0.0,Genus
XGBoost,Bacteria,BAC_G::Stenotrophomonas,0.0,Genus
XGBoost,Bacteria,BAC_G::Sterolibacterium,0.0,Genus
XGBoost,Bacteria,BAC_G::Streptococcus,0.0,Genus
XGBoost,Bacteria,BAC_G::Succiniclasticum,0.0,Genus
XGBoost,Bacteria,BAC_G::Sulfuritalea,0.0,Genus
XGBoost,Bacteria,BAC_G::Sumerlaea,0.0,Genus
XGBoost,Bacteria,BAC_G::Sutterella,0.0,Genus
XGBoost,Bacteria,BAC_G::Sva0485,0.0,Genus
XGBoost,Bacteria,BAC_G::Symbiobacterium,0.0,Genus
XGBoost,Bacteria,BAC_G::Syner-01,0.0,Genus
XGBoost,Bacteria,BAC_G::Syntrophaceticus,0.0,Genus
XGBoost,Bacteria,BAC_G::Syntrophobacter,0.0,Genus
XGBoost,Bacteria,BAC_G::Syntrophococcus,0.0,Genus
XGBoost,Bacteria,BAC_G::Syntrophorhabdus,0.0,Genus
XGBoost,Bacteria,BAC_G::Syntrophotalea,0.0,Genus
XGBoost,Bacteria,BAC_G::Syntrophothermus,0.0,Genus
XGBoost,Bacteria,BAC_G::Syntrophus,0.0,Genus
XGBoost,Bacteria,BAC_G::TA06,0.0,Genus
XGBoost,Bacteria,BAC_G::TPD-58,0.0,Genus
XGBoost,Bacteria,BAC_G::TTA-B1,0.0,Genus
XGBoost,Bacteria,BAC_G::Taibaiella,0.0,Genus
XGBoost,Bacteria,BAC_G::Tepidanaerobacter,0.0,Genus
XGBoost,Bacteria,BAC_G::Tepidimicrobium,0.0,Genus
XGBoost,Bacteria,BAC_G::Terrimonas,0.0,Genus
XGBoost,Bacteria,BAC_G::Tetrasphaera,0.0,Genus
XGBoost,Bacteria,BAC_G::Thauera,0.0,Genus
XGBoost,Bacteria,BAC_G::Thermoanaerobaculum,0.0,Genus
XGBoost,Bacteria,BAC_G::Thermus,0.0,Genus
XGBoost,Bacteria,BAC_G::Thiobacillus,0.0,Genus
XGBoost,Bacteria,BAC_G::Thioclava,0.0,Genus
XGBoost,Bacteria,BAC_G::Thiopseudomonas,0.0,Genus
XGBoost,Bacteria,BAC_G::Tolumonas,0.0,Genus
XGBoost,Bacteria,BAC_G::Treponema,0.0,Genus
XGBoost,Bacteria,BAC_G::Trichococcus,0.0,Genus
XGBoost,Bacteria,BAC_G::Truepera,0.0,Genus
XGBoost,Bacteria,BAC_G::Turneriella,0.0,Genus
XGBoost,Bacteria,BAC_G::U29-B03,0.0,Genus
XGBoost,Bacteria,BAC_G::UCG-002,0.0,Genus
XGBoost,Bacteria,BAC_G::UCG-004,0.0,Genus
XGBoost,Bacteria,BAC_G::UCG-009,0.0,Genus
XGBoost,Bacteria,BAC_G::UCG-012,0.0,Genus
XGBoost,Bacteria,BAC_G::Uliginosibacterium,0.0,Genus
XGBoost,Bacteria,BAC_G::Uruburuella,0.0,Genus
XGBoost,Bacteria,BAC_G::Vermiphilaceae,0.0,Genus
XGBoost,Bacteria,BAC_G::Vibrio,0.0,Genus
XGBoost,Bacteria,BAC_G::Vulcanibacillus,0.0,Genus
XGBoost,Bacteria,BAC_G::W5,0.0,Genus
XGBoost,Bacteria,BAC_G::W5053,0.0,Genus
XGBoost,Bacteria,BAC_G::WCHB1-81,0.0,Genus
XGBoost,Bacteria,BAC_G::WPS-2,0.0,Genus
XGBoost,Bacteria,BAC_G::WS1,0.0,Genus
XGBoost,Bacteria,BAC_G::WWE3,0.0,Genus
XGBoost,Bacteria,BAC_G::Weissella,0.0,Genus
XGBoost,Bacteria,BAC_G::Wohlfahrtiimonas,0.0,Genus
XGBoost,Bacteria,BAC_G::XBB1006,0.0,Genus
XGBoost,Bacteria,BAC_G::Z20,0.0,Genus
XGBoost,Bacteria,BAC_G::Z4MB62,0.0,Genus
XGBoost,Bacteria,BAC_G::Zixibacteria,0.0,Genus
XGBoost,Bacteria,BAC_G::c5LKS83,0.0,Genus
XGBoost,Bacteria,BAC_G::cvE6,0.0,Genus
XGBoost,Bacteria,BAC_G::env.OPS_17,0.0,Genus
XGBoost,Bacteria,BAC_G::horsej-a03,0.0,Genus
XGBoost,Bacteria,BAC_G::p-251-o5,0.0,Genus
