Model,candidate,scope,params,MCC_warning_acid_base_balance,AUPR_warning_acid_base_balance,MCC_warning_buffer_capacity,AUPR_warning_buffer_capacity,MCC_warning_acid_accumulation,AUPR_warning_acid_accumulation,MCC_warning_ammonia_toxicity,AUPR_warning_ammonia_toxicity,MCC_warning_biogas_quality,AUPR_warning_biogas_quality,Macro_MCC,Macro_AUPR,AUPR_evaluable_labels,Micro_AUPR
KNN,6,fold_1,"{""weights"": ""uniform"", ""p"": 1, ""n_neighbors"": 9}",0.17407765595569785,0.26666666666666666,-0.11396057645963795,0.08333333333333333,0.0,,0.6324555320336759,0.5,-0.09325048082403138,0.041666666666666664,0.11986442614114087,0.22291666666666665,4,0.18746099579432915
KNN,6,fold_2,"{""weights"": ""uniform"", ""p"": 1, ""n_neighbors"": 9}",-0.1789066118330336,0.20789473684210524,0.3217979514674192,0.3666666666666667,0.0,0.05263157894736842,0.2619684159977919,0.5,0.20833333333333334,0.5526315789473684,0.12263861779310217,0.33596491228070174,5,0.2617089598997494
KNN,6,fold_3,"{""weights"": ""uniform"", ""p"": 1, ""n_neighbors"": 9}",-0.16265001215808886,0.08695652173913043,-0.18698939800169143,0.043478260869565216,0.0,,0.7444444444444445,0.8434782608695652,0.0,,0.07896100685693283,0.3246376811594203,3,0.24879776021080366
KNN,6,fold_4,"{""weights"": ""uniform"", ""p"": 1, ""n_neighbors"": 9}",0.21568627450980393,0.5111111111111111,-0.07647191129018725,0.1,0.0,0.1,0.8921425711997711,0.7746031746031746,0.0,,0.20627138688387756,0.37142857142857144,4,0.425989010989011
KNN,6,fold_5,"{""weights"": ""uniform"", ""p"": 1, ""n_neighbors"": 9}",0.29175581826225594,0.4909090909090909,-0.1556997888323046,0.043478260869565216,0.0,,0.5504818825631803,0.3842424242424243,0.0,0.043478260869565216,0.13730758239862634,0.2405270092226614,4,0.2282608823780996
KNN,6,pooled_OOF,"{""weights"": ""uniform"", ""p"": 1, ""n_neighbors"": 9}",0.09335107859043913,0.23849976476123264,-0.0698595951627522,0.06975175391257421,-0.04734694929267351,0.027522935779816515,0.5762339610697641,0.4876879365448813,0.04689614184877847,0.24657055482743556,0.1198549274107112,0.21400658916518803,5,0.20632714861738546
KNN,7,fold_1,"{""weights"": ""distance"", ""p"": 1, ""n_neighbors"": 9}",0.13819749820569552,0.35,-0.11396057645963795,0.08333333333333333,0.0,,0.6324555320336759,0.5428571428571429,-0.09325048082403138,0.041666666666666664,0.1126883945911404,0.25446428571428575,4,0.1809398118221648
KNN,7,fold_2,"{""weights"": ""distance"", ""p"": 1, ""n_neighbors"": 9}",-0.1789066118330336,0.22039473684210525,0.3217979514674192,0.45,0.0,0.05263157894736842,0.2619684159977919,0.5,0.20833333333333334,0.5526315789473684,0.12263861779310217,0.3551315789473684,5,0.2789499028185288
KNN,7,fold_3,"{""weights"": ""distance"", ""p"": 1, ""n_neighbors"": 9}",-0.16265001215808886,0.08695652173913043,-0.18698939800169143,0.043478260869565216,0.0,,0.7444444444444445,0.8434782608695652,0.0,,0.07896100685693283,0.3246376811594203,3,0.26603260869565215
KNN,7,fold_4,"{""weights"": ""distance"", ""p"": 1, ""n_neighbors"": 9}",0.21568627450980393,0.5333333333333333,-0.07647191129018725,0.1,0.0,0.1,0.8921425711997711,0.8178571428571428,0.0,,0.20627138688387756,0.387797619047619,4,0.44933361510284575
KNN,7,fold_5,"{""weights"": ""distance"", ""p"": 1, ""n_neighbors"": 9}",0.29175581826225594,0.48674242424242425,-0.1556997888323046,0.043478260869565216,0.0,,0.5504818825631803,0.38995670995670995,0.0,0.043478260869565216,0.13730758239862634,0.24091391398456616,4,0.23622162775016325
KNN,7,pooled_OOF,"{""weights"": ""distance"", ""p"": 1, ""n_neighbors"": 9}",0.08455198384488848,0.2445410561972609,-0.0698595951627522,0.07247375617501764,-0.04734694929267351,0.027522935779816515,0.5762339610697641,0.4867491562656281,0.04689614184877847,0.24974515800203875,0.11809510846160107,0.21620641248395236,5,0.21560115845504543
SVM,0,fold_1,"{""kernel"": ""rbf"", ""gamma"": 0.001, ""C"": 1}",0.0,0.19444444444444442,0.0,0.14761904761904762,0.0,,0.4662524041201569,0.5352564102564102,0.0,0.06666666666666667,0.09325048082403138,0.23599664224664224,4,0.3029027290646481
SVM,0,fold_2,"{""kernel"": ""rbf"", ""gamma"": 0.001, ""C"": 1}",0.0,0.55,0.0,0.13333333333333333,0.0,0.0625,0.7921180343813395,0.8333333333333333,0.0,0.2,0.15842360687626791,0.35583333333333333,5,0.35167503346720214
SVM,0,fold_3,"{""kernel"": ""rbf"", ""gamma"": 0.001, ""C"": 1}",0.0,0.09903381642512077,0.0,0.5,0.0,,0.0,0.911111111111111,0.0,,0.0,0.5033816425120773,3,0.5802444226184598
SVM,0,fold_4,"{""kernel"": ""rbf"", ""gamma"": 0.001, ""C"": 1}",0.0,0.11388888888888889,0.0,0.45,0.0,0.19642857142857142,0.3361227822436775,0.8178571428571427,0.0,,0.0672245564487355,0.3945436507936507,4,0.5187173722736824
SVM,0,fold_5,"{""kernel"": ""rbf"", ""gamma"": 0.001, ""C"": 1}",0.0,0.16220238095238093,0.0,0.25,0.0,,0.2790526301083191,0.6288461538461538,0.0,0.125,0.05581052602166382,0.2915121336996337,4,0.3750870409961319
SVM,0,pooled_OOF,"{""kernel"": ""rbf"", ""gamma"": 0.001, ""C"": 1}",0.0,0.19691789476201138,0.0,0.1378862209219352,0.0,0.02112969178720797,0.3299276878526267,0.5564598910967338,0.0,0.03793290043290043,0.06598553757052535,0.19006531980015776,5,0.3397602606668844
SVM,1,fold_1,"{""kernel"": ""rbf"", ""gamma"": 0.01, ""C"": 10}",0.0,0.06926406926406926,0.0,0.14347826086956522,0.0,,0.0,0.135599055675782,0.0,0.06666666666666667,0.0,0.10375201311902078,4,0.1257935467023495
SVM,1,fold_2,"{""kernel"": ""rbf"", ""gamma"": 0.01, ""C"": 10}",0.0,0.5,0.0,0.11764705882352941,0.0,0.05555555555555555,0.0,0.5,0.0,0.1875,0.0,0.272140522875817,5,0.22245542987478467
SVM,1,fold_3,"{""kernel"": ""rbf"", ""gamma"": 0.01, ""C"": 10}",0.0,0.1588235294117647,0.0,0.25,0.0,,0.0,0.4514285714285714,0.0,,0.0,0.286750700280112,3,0.35080357142857144
SVM,1,fold_4,"{""kernel"": ""rbf"", ""gamma"": 0.01, ""C"": 10}",0.0,0.15683760683760684,0.0,0.3333333333333333,0.0,0.13942307692307693,0.0,0.6848595848595848,0.0,,0.0,0.3286134004884005,4,0.4302807444407853
SVM,1,fold_5,"{""kernel"": ""rbf"", ""gamma"": 0.01, ""C"": 10}",0.0,0.1741593567251462,0.0,0.1,0.0,,0.0,0.42166666666666663,0.0,0.5,0.0,0.2989565058479532,4,0.29580695126469775
SVM,1,pooled_OOF,"{""kernel"": ""rbf"", ""gamma"": 0.01, ""C"": 10}",0.0,0.10731511974099184,0.0,0.07831209479096804,0.0,0.020464652590183215,0.0,0.19003818015257334,0.0,0.03843870271285084,0.0,0.08691374999751346,5,0.16486659808497853
SVM,2,fold_1,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""C"": 0.1}",0.0,0.225,0.0,0.14545454545454545,0.0,,0.0,0.6111111111111112,0.0,0.05555555555555555,0.0,0.259280303030303,4,0.3480774754048648
SVM,2,fold_2,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""C"": 0.1}",0.0,0.21334586466165412,0.0,0.13333333333333333,0.0,0.1,0.0,0.5833333333333333,0.0,0.1875,0.0,0.2435025062656641,5,0.2181534144754999
SVM,2,fold_3,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""C"": 0.1}",0.0,0.18055555555555555,0.0,0.05555555555555555,0.0,,0.0,0.7944444444444445,0.0,,0.0,0.34351851851851856,3,0.5550167624521073
SVM,2,fold_4,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""C"": 0.1}",0.0,0.1434389140271493,0.0,0.45,0.0,0.13392857142857142,0.35043832202523123,0.8178571428571427,0.0,,0.07008766440504624,0.38630615707821586,4,0.4886303133643559
SVM,2,fold_5,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""C"": 0.1}",0.0,0.43465909090909094,0.0,0.09090909090909091,0.0,,0.0,0.17618725959283235,0.0,1.0,0.0,0.4254388603527536,4,0.17119869261319143
SVM,2,pooled_OOF,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""C"": 0.1}",0.0,0.15510174535674798,0.0,0.07854447234021938,0.0,0.02074825676442131,0.19135349909568317,0.4060558452832599,0.0,0.04996855345911949,0.03827069981913663,0.14208377464075359,5,0.25795939803701007
SVM,3,fold_1,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""C"": 100}",0.0,0.08680555555555555,0.0,0.17045454545454547,0.0,,0.0,0.48971861471861466,0.0,0.0625,0.0,0.20236967893217891,4,0.29056306556306555
SVM,3,fold_2,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""C"": 100}",0.0,0.5,0.0,0.125,0.0,0.07692307692307693,0.0,0.8333333333333333,0.0,0.2,0.0,0.347051282051282,5,0.2797754615826321
SVM,3,fold_3,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""C"": 100}",0.0,0.15555555555555556,0.0,1.0,0.0,,0.0,0.5988455988455987,0.0,,0.0,0.5848003848003848,3,0.41206981520637853
SVM,3,fold_4,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""C"": 100}",0.0,0.1315850815850816,0.0,0.26666666666666666,0.0,0.13392857142857142,0.0,0.5277777777777778,0.0,,0.0,0.2649895243645244,4,0.33020500898068694
SVM,3,fold_5,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""C"": 100}",0.0,0.16096256684491977,0.0,0.1111111111111111,0.0,,0.10886621079036346,0.5216666666666667,0.0,0.3333333333333333,0.021773242158072692,0.2817684194890077,4,0.34136103795194706
SVM,3,pooled_OOF,"{""kernel"": ""rbf"", ""gamma"": ""scale"", ""C"": 100}",0.0,0.12024416413148713,0.0,0.08679180524699392,0.0,0.02059765435478276,0.05511679158980631,0.35713290898539335,0.0,0.03793290043290043,0.011023358317961262,0.12453988663031153,5,0.2374476067404082
SVM,4,fold_1,"{""kernel"": ""linear"", ""gamma"": 0.01, ""C"": 1}",0.0,0.2121212121212121,0.6915640748081247,0.5714285714285714,0.0,,0.0,0.5416666666666666,0.0,0.25,0.13831281496162492,0.3938041125541125,4,0.46110578969774374
SVM,4,fold_2,"{""kernel"": ""linear"", ""gamma"": 0.01, ""C"": 1}",0.0,0.8166666666666667,0.6871842709362768,0.7,0.0,0.058823529411764705,-0.14852213144650114,0.325,0.0,0.7192982456140351,0.10773242789795512,0.5239576883384933,5,0.2558068650777803
SVM,4,fold_3,"{""kernel"": ""linear"", ""gamma"": 0.01, ""C"": 1}",0.0,0.41666666666666663,0.0,0.3333333333333333,0.0,,0.0,0.5742424242424242,0.0,,0.0,0.4414141414141414,3,0.43922928940277023
SVM,4,fold_4,"{""kernel"": ""linear"", ""gamma"": 0.01, ""C"": 1}",0.0,0.4666666666666667,0.0,0.11805555555555555,0.0,0.10555555555555556,0.0,0.22889343771696713,0.0,,0.0,0.22979280387368622,4,0.2557028790911122
SVM,4,fold_5,"{""kernel"": ""linear"", ""gamma"": 0.01, ""C"": 1}",0.5034965460952284,0.69375,0.0,0.1111111111111111,0.0,,0.0,0.6699999999999999,0.0,1.0,0.10069930921904569,0.6187152777777778,4,0.511773014803961
SVM,4,pooled_OOF,"{""kernel"": ""linear"", ""gamma"": 0.01, ""C"": 1}",0.2583586382498927,0.42216198850443265,0.48577907366540085,0.37557863512611467,0.0,0.019529642579333158,-0.08459786616109806,0.3022839973528467,0.0,0.07123228623228622,0.13190796915083908,0.2381573099590027,5,0.30173531665079945
SVM,5,fold_1,"{""kernel"": ""linear"", ""gamma"": 0.001, ""C"": 1}",0.0,0.2121212121212121,0.6915640748081247,0.5714285714285714,0.0,,0.0,0.5416666666666666,0.0,0.25,0.13831281496162492,0.3938041125541125,4,0.46110578969774374
SVM,5,fold_2,"{""kernel"": ""linear"", ""gamma"": 0.001, ""C"": 1}",0.0,0.8166666666666667,0.6871842709362768,0.7,0.0,0.058823529411764705,-0.14852213144650114,0.325,0.0,0.7192982456140351,0.10773242789795512,0.5239576883384933,5,0.2558068650777803
SVM,5,fold_3,"{""kernel"": ""linear"", ""gamma"": 0.001, ""C"": 1}",0.0,0.41666666666666663,0.0,0.3333333333333333,0.0,,0.0,0.5742424242424242,0.0,,0.0,0.4414141414141414,3,0.43922928940277023
SVM,5,fold_4,"{""kernel"": ""linear"", ""gamma"": 0.001, ""C"": 1}",0.0,0.4666666666666667,0.0,0.11805555555555555,0.0,0.10555555555555556,0.0,0.22889343771696713,0.0,,0.0,0.22979280387368622,4,0.2557028790911122
SVM,5,fold_5,"{""kernel"": ""linear"", ""gamma"": 0.001, ""C"": 1}",0.5034965460952284,0.69375,0.0,0.1111111111111111,0.0,,0.0,0.6699999999999999,0.0,1.0,0.10069930921904569,0.6187152777777778,4,0.511773014803961
SVM,5,pooled_OOF,"{""kernel"": ""linear"", ""gamma"": 0.001, ""C"": 1}",0.2583586382498927,0.42216198850443265,0.48577907366540085,0.37557863512611467,0.0,0.019529642579333158,-0.08459786616109806,0.3022839973528467,0.0,0.07123228623228622,0.13190796915083908,0.2381573099590027,5,0.30173531665079945
SVM,6,fold_1,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""C"": 10}",0.0,0.2121212121212121,0.6915640748081247,0.5714285714285714,0.0,,0.0,0.5416666666666666,0.0,0.25,0.13831281496162492,0.3938041125541125,4,0.46110578969774374
SVM,6,fold_2,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""C"": 10}",0.0,0.8166666666666667,0.6871842709362768,0.7,0.0,0.058823529411764705,-0.14852213144650114,0.325,0.0,0.7192982456140351,0.10773242789795512,0.5239576883384933,5,0.2558068650777803
SVM,6,fold_3,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""C"": 10}",0.0,0.41666666666666663,0.0,0.3333333333333333,0.0,,0.0,0.5742424242424242,0.0,,0.0,0.4414141414141414,3,0.43922928940277023
SVM,6,fold_4,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""C"": 10}",0.0,0.4666666666666667,0.0,0.11805555555555555,0.0,0.10555555555555556,0.0,0.22889343771696713,0.0,,0.0,0.22979280387368622,4,0.2557028790911122
SVM,6,fold_5,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""C"": 10}",0.5034965460952284,0.69375,0.0,0.1111111111111111,0.0,,0.0,0.6699999999999999,0.0,1.0,0.10069930921904569,0.6187152777777778,4,0.511773014803961
SVM,6,pooled_OOF,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""C"": 10}",0.2583586382498927,0.42216198850443265,0.48577907366540085,0.37557863512611467,0.0,0.019529642579333158,-0.08459786616109806,0.3022839973528467,0.0,0.07123228623228622,0.13190796915083908,0.2381573099590027,5,0.30173531665079945
SVM,7,fold_1,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""C"": 0.1}",0.0,0.2121212121212121,0.6915640748081247,0.5714285714285714,0.0,,0.0,0.5416666666666666,0.0,0.25,0.13831281496162492,0.3938041125541125,4,0.46110578969774374
SVM,7,fold_2,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""C"": 0.1}",0.0,0.8166666666666667,0.6871842709362768,0.7,0.0,0.058823529411764705,-0.14852213144650114,0.325,0.0,0.7192982456140351,0.10773242789795512,0.5239576883384933,5,0.2558068650777803
SVM,7,fold_3,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""C"": 0.1}",0.0,0.41666666666666663,0.0,0.3333333333333333,0.0,,0.0,0.5742424242424242,0.0,,0.0,0.4414141414141414,3,0.43922928940277023
SVM,7,fold_4,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""C"": 0.1}",0.0,0.4666666666666667,0.0,0.11805555555555555,0.0,0.10555555555555556,0.0,0.22889343771696713,0.0,,0.0,0.22979280387368622,4,0.2557028790911122
SVM,7,fold_5,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""C"": 0.1}",0.5034965460952284,0.69375,0.0,0.1111111111111111,0.0,,0.0,0.6699999999999999,0.0,1.0,0.10069930921904569,0.6187152777777778,4,0.511773014803961
SVM,7,pooled_OOF,"{""kernel"": ""linear"", ""gamma"": ""scale"", ""C"": 0.1}",0.2583586382498927,0.42216198850443265,0.48577907366540085,0.37557863512611467,0.0,0.019529642579333158,-0.08459786616109806,0.3022839973528467,0.0,0.07123228623228622,0.13190796915083908,0.2381573099590027,5,0.30173531665079945
NNET,0,fold_1,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32], ""alpha"": 10}",-0.09090909090909091,0.17261904761904762,-0.09090909090909091,0.09166666666666667,0.0,,0.5163977794943223,0.6666666666666666,-0.043478260869565216,0.125,0.058220267361315046,0.26398809523809524,4,0.33733270241890934
NNET,0,fold_2,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32], ""alpha"": 10}",0.3440511766019877,0.525,-0.11764705882352941,0.11513157894736842,0.0,0.058823529411764705,0.2435440935235262,0.29166666666666663,0.4844813951249544,0.6081871345029239,0.19088592128538778,0.3197617819057448,5,0.3006309093109205
NNET,0,fold_3,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32], ""alpha"": 10}",-0.11952286093343938,0.07177033492822966,0.0,0.047619047619047616,0.0,,0.42185656681265843,0.6166666666666666,0.0,,0.06046674117584381,0.24535201640464796,3,0.15936300150705285
NNET,0,fold_4,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32], ""alpha"": 10}",0.32673201960653564,0.44285714285714284,0.0,0.10512820512820513,0.0,0.09166666666666667,0.030556616567607043,0.5771825396825396,0.0,,0.07145772723482854,0.30420863858363856,4,0.34767718010398835
NNET,0,fold_5,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32], ""alpha"": 10}",0.39473684210526316,0.698051948051948,-0.11236664374387369,0.06666666666666667,0.0,,0.3882901373576604,0.6585281385281385,0.0,0.25,0.13413206714380999,0.4183116883116883,4,0.2658816412063165
NNET,0,pooled_OOF,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32], ""alpha"": 10}",0.23763956823243398,0.4463396199838147,-0.08443170536763503,0.05261490034079772,-0.03283545516515592,0.019979933105479814,0.3085111424049636,0.44130273713471246,0.25288506223352675,0.3427336339605038,0.13635372246762667,0.2605941649050617,5,0.23891751993902177
NNET,1,fold_1,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 10}",-0.09090909090909091,0.17261904761904762,-0.09090909090909091,0.09166666666666667,0.0,,0.5163977794943223,0.6666666666666666,-0.043478260869565216,0.125,0.058220267361315046,0.26398809523809524,4,0.3371190272052341
NNET,1,fold_2,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 10}",0.3440511766019877,0.525,-0.11764705882352941,0.11513157894736842,0.0,0.058823529411764705,0.2435440935235262,0.29166666666666663,0.4844813951249544,0.6081871345029239,0.19088592128538778,0.3197617819057448,5,0.30032491175890097
NNET,1,fold_3,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 10}",-0.11952286093343938,0.07177033492822966,0.0,0.047619047619047616,0.0,,0.42185656681265843,0.6166666666666666,0.0,,0.06046674117584381,0.24535201640464796,3,0.15968198077340054
NNET,1,fold_4,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 10}",0.32673201960653564,0.44285714285714284,0.0,0.10512820512820513,0.0,0.09166666666666667,0.030556616567607043,0.5930555555555556,0.0,,0.07145772723482854,0.3081768925518925,4,0.3539346080004081
NNET,1,fold_5,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 10}",0.39473684210526316,0.698051948051948,-0.11236664374387369,0.06666666666666667,0.0,,0.3882901373576604,0.6585281385281385,0.0,0.25,0.13413206714380999,0.4183116883116883,4,0.2658816412063165
NNET,1,pooled_OOF,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 10}",0.23763956823243398,0.44624721074289064,-0.08443170536763503,0.05224166839723276,-0.03283545516515592,0.02013823212234899,0.3085111424049636,0.44377547907937953,0.25288506223352675,0.3427336339605038,0.13635372246762667,0.2610272448604712,5,0.23969761182236632
NNET,2,fold_1,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 0.01}",0.13819749820569552,0.5454545454545454,-0.13483997249264842,0.07738095238095238,0.0,,0.5163977794943223,0.7361111111111112,1.0,1.0,0.30395106104147385,0.5897366522366523,4,0.41823282318475896
NNET,2,fold_2,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 0.01}",-0.1267731382092775,0.18621001031991744,0.2435440935235262,0.3026315789473684,0.0,0.058823529411764705,0.18448201388042726,0.26666666666666666,-0.1875,0.10927645912166035,0.022750593838935195,0.18472164889347553,5,0.12026690659807984
NNET,2,fold_3,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 0.01}",-0.11952286093343938,0.07323232323232323,-0.0657951694959769,0.1,0.0,,0.42185656681265843,0.6968253968253968,0.0,,0.04730770727664843,0.29001924001924,3,0.1695075000799156
NNET,2,fold_4,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 0.01}",0.32673201960653564,0.4206349206349206,0.0,0.15,0.0,0.09429824561403508,0.43463356032809364,0.521626984126984,0.0,,0.15227311598692586,0.29664003759398494,4,0.31518236551419054
NNET,2,fold_5,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 0.01}",0.39473684210526316,0.7159090909090909,-0.11236664374387369,0.05555555555555555,0.0,,0.2253744679276044,0.45014492753623186,0.0,0.3333333333333333,0.10154893325779879,0.3887357268335529,4,0.20339583923377463
NNET,2,pooled_OOF,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [16], ""alpha"": 0.01}",0.11975876140553489,0.30426738522810204,-0.01030569887264147,0.0827319506419251,-0.03283545516515592,0.021742511414805356,0.3554272650691778,0.3755384259060193,0.10644903739740068,0.05941224352989059,0.1076987819668632,0.16873850334414847,5,0.17044227892415575
NNET,3,fold_1,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 1}",-0.09090909090909091,0.17045454545454547,-0.09090909090909091,0.08333333333333333,0.0,,0.4,0.6845238095238095,-0.043478260869565216,0.16666666666666666,0.0349407114624506,0.27624458874458874,4,0.3322251248113317
NNET,3,fold_2,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 1}",0.6055300708194984,0.5666666666666667,-0.11764705882352941,0.09429824561403508,0.0,0.058823529411764705,0.2435440935235262,0.29166666666666663,0.4844813951249544,0.6081871345029239,0.24318170012888993,0.3239284485724114,5,0.29016060450270975
NNET,3,fold_3,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 1}",-0.11952286093343938,0.07177033492822966,0.0,0.05,0.0,,0.42185656681265843,0.5833333333333333,0.0,,0.06046674117584381,0.23503455608718762,3,0.15618968123394467
NNET,3,fold_4,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 1}",0.32673201960653564,0.44285714285714284,0.0,0.10833333333333334,0.0,0.08846153846153847,0.2182178902359924,0.5327380952380951,0.0,,0.1089899819685056,0.2930975274725275,4,0.3187707582213576
NNET,3,fold_5,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 1}",0.39473684210526316,0.698051948051948,-0.11236664374387369,0.06666666666666667,0.0,,0.3882901373576604,0.650952380952381,0.0,0.25,0.13413206714380999,0.4164177489177489,4,0.2770766589732107
NNET,3,pooled_OOF,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 1}",0.30783662226315295,0.43582952543223363,-0.08443170536763503,0.05108633763900111,-0.03283545516515592,0.026247256496800014,0.3237159383742574,0.42343517794022567,0.25288506223352675,0.35094754295814856,0.15343409246762924,0.25750916809328184,5,0.23659192613169547
NNET,4,fold_1,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 0.1}",0.26967994498529685,0.21428571428571427,-0.09090909090909091,0.08333333333333333,0.0,,0.4,0.5595238095238095,-0.043478260869565216,0.16666666666666666,0.10705851864132816,0.255952380952381,4,0.27824013077636267
NNET,4,fold_2,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 0.1}",0.6055300708194984,0.8166666666666667,-0.11764705882352941,0.09109311740890688,0.0,0.058823529411764705,0.2435440935235262,0.29166666666666663,0.4844813951249544,0.7192982456140351,0.24318170012888993,0.395509645153608,5,0.310143655591722
NNET,4,fold_3,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 0.1}",-0.11952286093343938,0.06926406926406926,-0.0657951694959769,0.045454545454545456,0.0,,0.42185656681265843,0.5833333333333333,0.0,,0.04730770727664843,0.2326839826839827,3,0.15130235515393292
NNET,4,fold_4,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 0.1}",0.32673201960653564,0.4206349206349206,0.0,0.10795454545454546,0.0,0.09215686274509804,0.2182178902359924,0.5327380952380951,0.0,,0.1089899819685056,0.2883711060181648,4,0.30357178671142615
NNET,4,fold_5,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 0.1}",0.39473684210526316,0.6846590909090909,-0.11236664374387369,0.0625,0.0,,0.3882901373576604,0.650952380952381,0.0,0.2,0.13413206714380999,0.39952786796536793,4,0.2831012398858424
NNET,4,pooled_OOF,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 0.1}",0.34506002973340105,0.4961926550032357,-0.09429042892502947,0.05069709461203024,-0.03283545516515592,0.032715558716479104,0.3237159383742574,0.41787778663392716,0.25288506223352675,0.3811413454270597,0.15890702925019995,0.2757248880785464,5,0.24113161206105316
NNET,5,fold_1,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 0.01}",0.26967994498529685,0.29545454545454547,-0.06286946134619315,0.09166666666666667,0.0,,0.32118202741878643,0.4965277777777778,0.0,0.1,0.10559850221157803,0.24591224747474746,4,0.2691334600976062
NNET,5,fold_2,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 0.01}",-0.07308816827558576,0.20888157894736842,-0.11764705882352941,0.08204334365325078,0.0,0.058823529411764705,0.7921180343813395,1.0,-0.14852213144650114,0.10927645912166035,0.09057213516714464,0.29180498222680884,5,0.13813136336181825
NNET,5,fold_3,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 0.01}",-0.09523809523809523,0.09583333333333333,0.0,0.05263157894736842,0.0,,0.4070457892053471,0.6226190476190475,0.0,,0.062361538793450376,0.2570279866332497,3,0.3300612516414403
NNET,5,fold_4,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 0.01}",0.5461186812727502,0.7222222222222222,0.0,0.13942307692307693,0.0,0.13392857142857142,0.2182178902359924,0.6218253968253968,0.0,,0.15286731430174852,0.40434981684981686,4,0.4017525565602488
NNET,5,fold_5,"{""solver"": ""lbfgs"", ""hidden_layer_sizes"": [32, 16], ""alpha"": 0.01}",-0.14159846508095772,0.2025691699604743,-0.0978231976089037,0.06666666666666667,0.0,,0.3882901373576604,0.5718614718614718,0.0,0.2,0.029773694933559792,0.2602743271221532,4,0.20095988448599222
