mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__regressor__subsample,param_model__regressor__reg_lambda,param_model__regressor__n_estimators,param_model__regressor__max_depth,param_model__regressor__learning_rate,param_model__regressor__colsample_bytree,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.05143880844116211,0.0018446282543465263,0.0023766517639160155,1.8549271902185955e-05,0.8,1,100,5,0.03,1.0,"{'model__regressor__subsample': 0.8, 'model__regressor__reg_lambda': 1, 'model__regressor__n_estimators': 100, 'model__regressor__max_depth': 5, 'model__regressor__learning_rate': 0.03, 'model__regressor__colsample_bytree': 1.0}",-0.4571612126085787,-0.2643456764242348,-0.1635139193201605,-0.21846703961906103,-0.1942171611211393,-0.2595410018186349,0.10416554873674899,17
0.044590425491333005,0.00042238822230115507,0.002395343780517578,3.156157738554613e-05,0.8,10,300,2,0.1,0.7,"{'model__regressor__subsample': 0.8, 'model__regressor__reg_lambda': 10, 'model__regressor__n_estimators': 300, 'model__regressor__max_depth': 2, 'model__regressor__learning_rate': 0.1, 'model__regressor__colsample_bytree': 0.7}",-0.4482960890277259,-0.14631871151895806,-0.16212153864313178,-0.16563158866875888,-0.26158537888616645,-0.2367906613489482,0.11329041369130408,8
0.04798369407653809,0.0018819219609581312,0.0023812294006347657,2.712218570127546e-05,0.8,10,100,5,0.03,0.7,"{'model__regressor__subsample': 0.8, 'model__regressor__reg_lambda': 10, 'model__regressor__n_estimators': 100, 'model__regressor__max_depth': 5, 'model__regressor__learning_rate': 0.03, 'model__regressor__colsample_bytree': 0.7}",-0.4554969834739446,-0.09404932965256567,-0.16464030826340667,-0.08311445060953684,-0.2800726564123888,-0.21547474568236852,0.1390187642749278,1
0.044060373306274415,0.00034774804518056387,0.0023616790771484376,2.2084614016238984e-05,0.8,1,300,2,0.03,0.7,"{'model__regressor__subsample': 0.8, 'model__regressor__reg_lambda': 1, 'model__regressor__n_estimators': 300, 'model__regressor__max_depth': 2, 'model__regressor__learning_rate': 0.03, 'model__regressor__colsample_bytree': 0.7}",-0.4566160275231292,-0.2176365879376529,-0.1652054473895585,-0.27667536050364,-0.21044406968083532,-0.2653154986069632,0.1020108949237041,18
0.04380950927734375,0.0004790821774851951,0.0023439884185791015,2.150086188886766e-05,1.0,10,300,2,0.1,0.7,"{'model__regressor__subsample': 1.0, 'model__regressor__reg_lambda': 10, 'model__regressor__n_estimators': 300, 'model__regressor__max_depth': 2, 'model__regressor__learning_rate': 0.1, 'model__regressor__colsample_bytree': 0.7}",-0.45896072717746195,-0.11627812279510391,-0.17042691697873366,-0.1700988055873202,-0.24594890535018202,-0.23234269557776033,0.12059826841740369,7
0.02156548500061035,7.987547615204911e-05,0.002322816848754883,3.0341459746608838e-05,0.8,10,100,2,0.1,0.7,"{'model__regressor__subsample': 0.8, 'model__regressor__reg_lambda': 10, 'model__regressor__n_estimators': 100, 'model__regressor__max_depth': 2, 'model__regressor__learning_rate': 0.1, 'model__regressor__colsample_bytree': 0.7}",-0.44958396637352677,-0.13934671368354468,-0.16373788307540077,-0.11230691155515765,-0.26836560210617727,-0.22666821535876144,0.12336440596526184,3
0.06407771110534669,0.0015604360935393073,0.0023854732513427734,2.9501387423553255e-05,0.8,1,300,3,0.03,0.7,"{'model__regressor__subsample': 0.8, 'model__regressor__reg_lambda': 1, 'model__regressor__n_estimators': 300, 'model__regressor__max_depth': 3, 'model__regressor__learning_rate': 0.03, 'model__regressor__colsample_bytree': 0.7}",-0.45684089654486426,-0.22386119474906432,-0.16859476015446095,-0.27970992180339704,-0.2223527458333234,-0.270271903817022,0.09968501029987122,19
0.13279986381530762,0.003699170947649166,0.0025002002716064454,5.289381598333892e-05,0.8,10,300,5,0.03,0.7,"{'model__regressor__subsample': 0.8, 'model__regressor__reg_lambda': 10, 'model__regressor__n_estimators': 300, 'model__regressor__max_depth': 5, 'model__regressor__learning_rate': 0.03, 'model__regressor__colsample_bytree': 0.7}",-0.4535730215162064,-0.12006833986792083,-0.1646277428692418,-0.12200241730550307,-0.2786987236339397,-0.22779404903856237,0.1267707460772076,4
0.0576357364654541,0.010193482071453902,0.0023557662963867186,3.5867981375767015e-05,1.0,1,300,2,0.03,1.0,"{'model__regressor__subsample': 1.0, 'model__regressor__reg_lambda': 1, 'model__regressor__n_estimators': 300, 'model__regressor__max_depth': 2, 'model__regressor__learning_rate': 0.03, 'model__regressor__colsample_bytree': 1.0}",-0.4640736092637498,-0.19789393820473375,-0.17474933536270143,-0.21513478462285932,-0.16552618590808232,-0.24347557067242534,0.11166358583500137,11
0.079376220703125,0.0031050342353038706,0.0024130821228027345,1.9420448254474118e-05,1.0,1,300,3,0.1,1.0,"{'model__regressor__subsample': 1.0, 'model__regressor__reg_lambda': 1, 'model__regressor__n_estimators': 300, 'model__regressor__max_depth': 3, 'model__regressor__learning_rate': 0.1, 'model__regressor__colsample_bytree': 1.0}",-0.4564329020003121,-0.15713493076001755,-0.16542405038148963,-0.2777630753574977,-0.18643657729545035,-0.24863830715895346,0.11242186743631914,12
