block,taxon,feature,samples_above_0_1_percent,training_samples_above_0_1_percent,all_samples_percent_above_0_1,training_percent_above_0_1,domain,included_in_final_matrix
BAC_F,Flavobacteriaceae,BAC_F::Flavobacteriaceae,11,6,7.971014492753623,5.5045871559633035,Bacteria,True
BAC_F,Fusibacteraceae,BAC_F::Fusibacteraceae,6,5,4.3478260869565215,4.587155963302752,Bacteria,True
BAC_F,Fusobacteriaceae,BAC_F::Fusobacteriaceae,1,1,0.7246376811594203,0.9174311926605505,Bacteria,True
BAC_F,GZKB124,BAC_F::GZKB124,3,2,2.1739130434782608,1.834862385321101,Bacteria,True
BAC_F,GZKB75,BAC_F::GZKB75,13,11,9.420289855072463,10.091743119266056,Bacteria,True
BAC_F,Gallionellaceae,BAC_F::Gallionellaceae,1,1,0.7246376811594203,0.9174311926605505,Bacteria,True
BAC_F,Garciellaceae,BAC_F::Garciellaceae,9,9,6.521739130434782,8.256880733944955,Bacteria,True
BAC_F,Gemmataceae,BAC_F::Gemmataceae,32,25,23.18840579710145,22.93577981651376,Bacteria,True
BAC_F,Gemmatimonadaceae,BAC_F::Gemmatimonadaceae,16,11,11.594202898550725,10.091743119266056,Bacteria,True
BAC_F,Geobacteraceae,BAC_F::Geobacteraceae,12,11,8.695652173913043,10.091743119266056,Bacteria,True
BAC_F,Gracilibacteraceae,BAC_F::Gracilibacteraceae,82,66,59.42028985507246,60.550458715596335,Bacteria,True
BAC_F,HOC36,BAC_F::HOC36,1,1,0.7246376811594203,0.9174311926605505,Bacteria,True
BAC_F,Hahellaceae,BAC_F::Hahellaceae,1,1,0.7246376811594203,0.9174311926605505,Bacteria,True
BAC_F,Halanaerobiaceae,BAC_F::Halanaerobiaceae,2,2,1.4492753623188406,1.834862385321101,Bacteria,True
BAC_F,Haliangiaceae,BAC_F::Haliangiaceae,6,3,4.3478260869565215,2.7522935779816518,Bacteria,True
BAC_F,Halomonadaceae,BAC_F::Halomonadaceae,3,3,2.1739130434782608,2.7522935779816518,Bacteria,True
BAC_F,Holophagaceae,BAC_F::Holophagaceae,11,7,7.971014492753623,6.422018348623854,Bacteria,True
BAC_F,Hungateiclostridiaceae,BAC_F::Hungateiclostridiaceae,135,107,97.82608695652173,98.1651376146789,Bacteria,True
BAC_F,Hydrogenedensaceae,BAC_F::Hydrogenedensaceae,65,49,47.10144927536232,44.95412844036697,Bacteria,True
BAC_F,Hydrogenophilaceae,BAC_F::Hydrogenophilaceae,19,13,13.768115942028986,11.926605504587156,Bacteria,True
BAC_F,Hydrothermae,BAC_F::Hydrothermae,1,1,0.7246376811594203,0.9174311926605505,Bacteria,True
BAC_F,Hyphomicrobiaceae,BAC_F::Hyphomicrobiaceae,36,27,26.08695652173913,24.770642201834864,Bacteria,True
BAC_F,Hyphomonadaceae,BAC_F::Hyphomonadaceae,33,29,23.91304347826087,26.605504587155966,Bacteria,True
BAC_F,IMCC26256,BAC_F::IMCC26256,5,2,3.6231884057971016,1.834862385321101,Bacteria,True
BAC_F,Iamiaceae,BAC_F::Iamiaceae,4,4,2.898550724637681,3.669724770642202,Bacteria,True
BAC_F,Ignavibacteriaceae,BAC_F::Ignavibacteriaceae,6,4,4.3478260869565215,3.669724770642202,Bacteria,True
BAC_F,Ilumatobacteraceae,BAC_F::Ilumatobacteraceae,1,1,0.7246376811594203,0.9174311926605505,Bacteria,True
BAC_F,Incertae_Sedis,BAC_F::Incertae_Sedis,35,32,25.36231884057971,29.357798165137616,Bacteria,True
BAC_F,Intrasporangiaceae,BAC_F::Intrasporangiaceae,57,43,41.30434782608695,39.44954128440367,Bacteria,True
BAC_F,Isosphaeraceae,BAC_F::Isosphaeraceae,7,6,5.072463768115942,5.5045871559633035,Bacteria,True
BAC_F,Izemoplasmataceae,BAC_F::Izemoplasmataceae,2,2,1.4492753623188406,1.834862385321101,Bacteria,True
BAC_F,Izemoplasmatales,BAC_F::Izemoplasmatales,58,51,42.028985507246375,46.788990825688074,Bacteria,True
BAC_F,JG36-GS-52,BAC_F::JG36-GS-52,2,2,1.4492753623188406,1.834862385321101,Bacteria,True
BAC_F,JS1,BAC_F::JS1,64,46,46.3768115942029,42.201834862385326,Bacteria,True
BAC_F,KCLunmb-38-53,BAC_F::KCLunmb-38-53,13,9,9.420289855072463,8.256880733944955,Bacteria,True
BAC_F,KD1-131,BAC_F::KD1-131,2,0,1.4492753623188406,0.0,Bacteria,True
BAC_F,KD4-96,BAC_F::KD4-96,4,0,2.898550724637681,0.0,Bacteria,True
BAC_F,Kapabacteriales,BAC_F::Kapabacteriales,44,33,31.884057971014492,30.275229357798167,Bacteria,True
BAC_F,Kosmotogaceae,BAC_F::Kosmotogaceae,47,34,34.05797101449275,31.19266055045872,Bacteria,True
BAC_F,LCP-89,BAC_F::LCP-89,1,0,0.7246376811594203,0.0,Bacteria,True
BAC_F,LD1-PA32,BAC_F::LD1-PA32,16,12,11.594202898550725,11.009174311926607,Bacteria,True
BAC_F,LD1-PB3,BAC_F::LD1-PB3,32,25,23.18840579710145,22.93577981651376,Bacteria,True
BAC_F,LF045,BAC_F::LF045,28,21,20.28985507246377,19.26605504587156,Bacteria,True
BAC_F,LWQ8,BAC_F::LWQ8,4,2,2.898550724637681,1.834862385321101,Bacteria,True
BAC_F,Lachnospiraceae,BAC_F::Lachnospiraceae,108,90,78.26086956521739,82.56880733944955,Bacteria,True
BAC_F,Lactobacillaceae,BAC_F::Lactobacillaceae,45,37,32.608695652173914,33.94495412844037,Bacteria,True
BAC_F,Latescibacteraceae,BAC_F::Latescibacteraceae,1,0,0.7246376811594203,0.0,Bacteria,True
BAC_F,Latescibacterota,BAC_F::Latescibacterota,2,0,1.4492753623188406,0.0,Bacteria,True
BAC_F,Leeiaceae,BAC_F::Leeiaceae,4,3,2.898550724637681,2.7522935779816518,Bacteria,True
BAC_F,Legionellaceae,BAC_F::Legionellaceae,1,0,0.7246376811594203,0.0,Bacteria,True
BAC_F,Lenti-02,BAC_F::Lenti-02,3,0,2.1739130434782608,0.0,Bacteria,True
BAC_F,Lentimicrobiaceae,BAC_F::Lentimicrobiaceae,113,90,81.8840579710145,82.56880733944955,Bacteria,True
BAC_F,Leptospiraceae,BAC_F::Leptospiraceae,66,50,47.82608695652174,45.87155963302752,Bacteria,True
BAC_F,Leptotrichiaceae,BAC_F::Leptotrichiaceae,20,13,14.492753623188406,11.926605504587156,Bacteria,True
BAC_F,Leuconostocaceae,BAC_F::Leuconostocaceae,9,8,6.521739130434782,7.339449541284404,Bacteria,True
BAC_F,LiUU-11-161,BAC_F::LiUU-11-161,1,1,0.7246376811594203,0.9174311926605505,Bacteria,True
BAC_F,Limnochordaceae,BAC_F::Limnochordaceae,2,2,1.4492753623188406,1.834862385321101,Bacteria,True
BAC_F,Limnochordia,BAC_F::Limnochordia,8,8,5.797101449275362,7.339449541284404,Bacteria,True
BAC_F,Lineage_IV,BAC_F::Lineage_IV,1,0,0.7246376811594203,0.0,Bacteria,True
BAC_F,M55-D21,BAC_F::M55-D21,12,12,8.695652173913043,11.009174311926607,Bacteria,True
BAC_F,MAT-CR-H4-C10,BAC_F::MAT-CR-H4-C10,2,2,1.4492753623188406,1.834862385321101,Bacteria,True
BAC_F,MBA03,BAC_F::MBA03,60,51,43.47826086956522,46.788990825688074,Bacteria,True
BAC_F,MBNT15,BAC_F::MBNT15,1,0,0.7246376811594203,0.0,Bacteria,True
BAC_F,MD2902-B12,BAC_F::MD2902-B12,2,0,1.4492753623188406,0.0,Bacteria,True
BAC_F,MVP-15,BAC_F::MVP-15,55,41,39.85507246376812,37.61467889908257,Bacteria,True
BAC_F,Marinifilaceae,BAC_F::Marinifilaceae,1,1,0.7246376811594203,0.9174311926605505,Bacteria,True
BAC_F,Marinilabiliaceae,BAC_F::Marinilabiliaceae,79,65,57.2463768115942,59.63302752293578,Bacteria,True
BAC_F,Marinimicrobia_(SAR406_clade),BAC_F::Marinimicrobia_(SAR406_clade),30,24,21.73913043478261,22.018348623853214,Bacteria,True
BAC_F,Methylococcaceae,BAC_F::Methylococcaceae,9,4,6.521739130434782,3.669724770642202,Bacteria,True
BAC_F,Methylomonadaceae,BAC_F::Methylomonadaceae,21,18,15.217391304347826,16.51376146788991,Bacteria,True
BAC_F,Methylophilaceae,BAC_F::Methylophilaceae,25,15,18.115942028985508,13.761467889908257,Bacteria,True
BAC_F,MgMjR-022,BAC_F::MgMjR-022,24,23,17.391304347826086,21.100917431192663,Bacteria,True
BAC_F,Microbacteriaceae,BAC_F::Microbacteriaceae,56,44,40.57971014492754,40.36697247706422,Bacteria,True
BAC_F,Micrococcaceae,BAC_F::Micrococcaceae,2,1,1.4492753623188406,0.9174311926605505,Bacteria,True
BAC_F,Micropepsaceae,BAC_F::Micropepsaceae,1,0,0.7246376811594203,0.0,Bacteria,True
BAC_F,Microscillaceae,BAC_F::Microscillaceae,18,12,13.043478260869565,11.009174311926607,Bacteria,True
BAC_F,Microtrichaceae,BAC_F::Microtrichaceae,47,33,34.05797101449275,30.275229357798167,Bacteria,True
BAC_F,MidBa8,BAC_F::MidBa8,2,0,1.4492753623188406,0.0,Bacteria,True
BAC_F,Monoglobaceae,BAC_F::Monoglobaceae,12,10,8.695652173913043,9.174311926605505,Bacteria,True
BAC_F,Moorellaceae,BAC_F::Moorellaceae,1,1,0.7246376811594203,0.9174311926605505,Bacteria,True
BAC_F,Moraxellaceae,BAC_F::Moraxellaceae,23,16,16.666666666666668,14.678899082568808,Bacteria,True
BAC_F,Morganellaceae,BAC_F::Morganellaceae,2,1,1.4492753623188406,0.9174311926605505,Bacteria,True
BAC_F,Mycobacteriaceae,BAC_F::Mycobacteriaceae,27,21,19.565217391304348,19.26605504587156,Bacteria,True
BAC_F,NB1-j,BAC_F::NB1-j,2,0,1.4492753623188406,0.0,Bacteria,True
BAC_F,NK-L14,BAC_F::NK-L14,2,2,1.4492753623188406,1.834862385321101,Bacteria,True
BAC_F,NKB15,BAC_F::NKB15,6,6,4.3478260869565215,5.5045871559633035,Bacteria,True
BAC_F,Nannocystaceae,BAC_F::Nannocystaceae,1,1,0.7246376811594203,0.9174311926605505,Bacteria,True
BAC_F,Neisseriaceae,BAC_F::Neisseriaceae,6,4,4.3478260869565215,3.669724770642202,Bacteria,True
BAC_F,Nitrosococcaceae,BAC_F::Nitrosococcaceae,5,4,3.6231884057971016,3.669724770642202,Bacteria,True
BAC_F,Nitrosomonadaceae,BAC_F::Nitrosomonadaceae,30,21,21.73913043478261,19.26605504587156,Bacteria,True
BAC_F,Nitrospiraceae,BAC_F::Nitrospiraceae,15,7,10.869565217391305,6.422018348623854,Bacteria,True
BAC_F,OLB14,BAC_F::OLB14,14,10,10.144927536231885,9.174311926605505,Bacteria,True
BAC_F,OM190,BAC_F::OM190,1,0,0.7246376811594203,0.0,Bacteria,True
BAC_F,OPB41,BAC_F::OPB41,9,7,6.521739130434782,6.422018348623854,Bacteria,True
BAC_F,Obscuribacteraceae,BAC_F::Obscuribacteraceae,2,2,1.4492753623188406,1.834862385321101,Bacteria,True
BAC_F,Oligosphaeraceae,BAC_F::Oligosphaeraceae,10,10,7.246376811594203,9.174311926605505,Bacteria,True
BAC_F,Omnitrophaceae,BAC_F::Omnitrophaceae,11,5,7.971014492753623,4.587155963302752,Bacteria,True
BAC_F,Oscillospiraceae,BAC_F::Oscillospiraceae,93,72,67.3913043478261,66.05504587155964,Bacteria,True
BAC_F,Oxalobacteraceae,BAC_F::Oxalobacteraceae,3,2,2.1739130434782608,1.834862385321101,Bacteria,True
BAC_F,PB19,BAC_F::PB19,2,2,1.4492753623188406,1.834862385321101,Bacteria,True
BAC_F,PBS-18,BAC_F::PBS-18,4,2,2.898550724637681,1.834862385321101,Bacteria,True
BAC_F,PHOS-HE36,BAC_F::PHOS-HE36,21,15,15.217391304347826,13.761467889908257,Bacteria,True
BAC_F,PLTA13,BAC_F::PLTA13,12,11,8.695652173913043,10.091743119266056,Bacteria,True
BAC_F,Paludibacteraceae,BAC_F::Paludibacteraceae,129,102,93.47826086956522,93.57798165137615,Bacteria,True
BAC_F,Parachlamydiaceae,BAC_F::Parachlamydiaceae,1,0,0.7246376811594203,0.0,Bacteria,True
BAC_F,PeH15,BAC_F::PeH15,8,7,5.797101449275362,6.422018348623854,Bacteria,True
BAC_F,PeM15,BAC_F::PeM15,22,17,15.942028985507246,15.59633027522936,Bacteria,True
BAC_F,Pedosphaeraceae,BAC_F::Pedosphaeraceae,85,62,61.594202898550726,56.88073394495413,Bacteria,True
BAC_F,Peptococcaceae,BAC_F::Peptococcaceae,26,20,18.840579710144926,18.34862385321101,Bacteria,True
BAC_F,Peptostreptococcaceae,BAC_F::Peptostreptococcaceae,18,13,13.043478260869565,11.926605504587156,Bacteria,True
BAC_F,Peptostreptococcales-Tissierellales,BAC_F::Peptostreptococcales-Tissierellales,83,68,60.14492753623188,62.38532110091744,Bacteria,True
BAC_F,Petrotogaceae,BAC_F::Petrotogaceae,95,80,68.84057971014492,73.39449541284404,Bacteria,True
BAC_F,Phycisphaeraceae,BAC_F::Phycisphaeraceae,3,2,2.1739130434782608,1.834862385321101,Bacteria,True
BAC_F,Pirellulaceae,BAC_F::Pirellulaceae,51,38,36.95652173913044,34.862385321100916,Bacteria,True
BAC_F,Pla3_lineage,BAC_F::Pla3_lineage,6,5,4.3478260869565215,4.587155963302752,Bacteria,True
BAC_F,Planococcaceae,BAC_F::Planococcaceae,1,1,0.7246376811594203,0.9174311926605505,Bacteria,True
BAC_F,Porticoccaceae,BAC_F::Porticoccaceae,5,2,3.6231884057971016,1.834862385321101,Bacteria,True
BAC_F,Prevotellaceae,BAC_F::Prevotellaceae,46,37,33.333333333333336,33.94495412844037,Bacteria,True
BAC_F,Prolixibacteraceae,BAC_F::Prolixibacteraceae,93,69,67.3913043478261,63.30275229357798,Bacteria,True
BAC_F,Propionibacteriaceae,BAC_F::Propionibacteriaceae,9,3,6.521739130434782,2.7522935779816518,Bacteria,True
BAC_F,Proteiniboraceae,BAC_F::Proteiniboraceae,7,6,5.072463768115942,5.5045871559633035,Bacteria,True
BAC_F,Pseudomonadaceae,BAC_F::Pseudomonadaceae,25,17,18.115942028985508,15.59633027522936,Bacteria,True
BAC_F,RBG-13-54-9,BAC_F::RBG-13-54-9,12,6,8.695652173913043,5.5045871559633035,Bacteria,True
BAC_F,RBG-16-55-12,BAC_F::RBG-16-55-12,8,5,5.797101449275362,4.587155963302752,Bacteria,True
BAC_F,RF39,BAC_F::RF39,1,0,0.7246376811594203,0.0,Bacteria,True
BAC_F,Reyranellaceae,BAC_F::Reyranellaceae,4,1,2.898550724637681,0.9174311926605505,Bacteria,True
BAC_F,Rhizobiaceae,BAC_F::Rhizobiaceae,25,18,18.115942028985508,16.51376146788991,Bacteria,True
BAC_F,Rhizobiales_Incertae_Sedis,BAC_F::Rhizobiales_Incertae_Sedis,24,20,17.391304347826086,18.34862385321101,Bacteria,True
BAC_F,Rhodanobacteraceae,BAC_F::Rhodanobacteraceae,65,46,47.10144927536232,42.201834862385326,Bacteria,True
BAC_F,Rhodobacteraceae,BAC_F::Rhodobacteraceae,81,61,58.69565217391305,55.96330275229357,Bacteria,True
BAC_F,Rhodocyclaceae,BAC_F::Rhodocyclaceae,89,67,64.4927536231884,61.46788990825688,Bacteria,True
BAC_F,Rickettsiaceae,BAC_F::Rickettsiaceae,1,1,0.7246376811594203,0.9174311926605505,Bacteria,True
BAC_F,Rikenellaceae,BAC_F::Rikenellaceae,106,87,76.81159420289855,79.81651376146789,Bacteria,True
BAC_F,Rubinisphaeraceae,BAC_F::Rubinisphaeraceae,26,15,18.840579710144926,13.761467889908257,Bacteria,True
BAC_F,Rubrobacteriaceae,BAC_F::Rubrobacteriaceae,1,0,0.7246376811594203,0.0,Bacteria,True
BAC_F,Ruminococcaceae,BAC_F::Ruminococcaceae,80,64,57.971014492753625,58.71559633027523,Bacteria,True
BAC_F,Run-SP154,BAC_F::Run-SP154,20,12,14.492753623188406,11.009174311926607,Bacteria,True
BAC_F,S15A-MN91,BAC_F::S15A-MN91,22,18,15.942028985507246,16.51376146788991,Bacteria,True
BAC_F,SB-5,BAC_F::SB-5,18,13,13.043478260869565,11.926605504587156,Bacteria,True
