SampleID,BAC_F::009E01-B-SD-P15,BAC_F::0319-6G20,BAC_F::053A03-B-DI-P58,BAC_F::1-20,BAC_F::113B434,BAC_F::37-13,BAC_F::4572-13,BAC_F::67-14,BAC_F::A0839,BAC_F::A21b,BAC_F::AKYH767,BAC_F::Absconditabacteriales_(SR1),BAC_F::Acetobacteraceae,BAC_F::Acetothermiia,BAC_F::Acholeplasmataceae,BAC_F::Acidaminococcaceae,BAC_F::Acidobacteriae,BAC_F::Actinomycetaceae,BAC_F::Aerococcaceae,BAC_F::Aeromonadaceae,BAC_F::Alcaligenaceae,BAC_F::Aminicenantales,BAC_F::Anaerofustaceae,BAC_F::Anaerolineaceae,BAC_F::Anaeromyxobacteraceae,BAC_F::Anaerovoracaceae,BAC_F::Aquaspirillaceae,BAC_F::Arcobacteraceae,BAC_F::Ardenticatenaceae,BAC_F::Arenicellaceae,BAC_F::Atopobiaceae,BAC_F::B1-7BS,BAC_F::B55-F-B-G02,BAC_F::BRH-c20a,BAC_F::Babeliales,BAC_F::Bacillaceae,BAC_F::Bacteriovoracaceae,BAC_F::Bacteroidaceae,BAC_F::Bacteroidales_UCG-001,BAC_F::Bacteroidetes_BD2-2,BAC_F::Bacteroidetes_VC2.1_Bac22,BAC_F::Bacteroidetes_vadinHA17,BAC_F::Bdellovibrionaceae,BAC_F::Beijerinckiaceae,BAC_F::Berkelbacteria,BAC_F::Bifidobacteriaceae,BAC_F::Blastocatellaceae,BAC_F::Bogoriellaceae,BAC_F::Brachyspirales_Incertae_Sedis,BAC_F::Bradymonadales,BAC_F::Bryobacteraceae,BAC_F::Burkholderiaceae,BAC_F::Butyricicoccaceae,BAC_F::C10-SB1A,BAC_F::CCM19a,BAC_F::CK-2C2-2,BAC_F::Caldatribacteriaceae,BAC_F::Caldicoprobacteraceae,BAC_F::Caldilineaceae,BAC_F::Caldisericaceae,BAC_F::Calditrichaceae,BAC_F::Caloramatoraceae,BAC_F::Candidatus_Falkowbacteria,BAC_F::Candidatus_Magasanikbacteria,BAC_F::Candidatus_Peregrinibacteria,BAC_F::Candidatus_Shapirobacteria,BAC_F::Carnobacteriaceae,BAC_F::Caulobacteraceae,BAC_F::Chitinimonadaceae,BAC_F::Chitinophagaceae,BAC_F::Christensenellaceae,BAC_F::Chromobacteriaceae,BAC_F::Chthoniobacteraceae,BAC_F::Chthonomonadales,BAC_F::Cloacimonadaceae,BAC_F::Cloacimonadales,BAC_F::Clostridia_UCG-014,BAC_F::Clostridiaceae,BAC_F::Comamonadaceae,BAC_F::Competibacteraceae,BAC_F::Coprothermobacteraceae,BAC_F::Coriobacteriales_Incertae_Sedis,BAC_F::Corynebacteriaceae,BAC_F::Crocinitomicaceae,BAC_F::D8A-2,BAC_F::DEV007,BAC_F::DS-100,BAC_F::DTU014,BAC_F::Dadabacteriales,BAC_F::Defluviicoccaceae,BAC_F::Defluviitaleaceae,BAC_F::Deinococcaceae,BAC_F::Dermatophilaceae,BAC_F::Desulfitibacteraceae,BAC_F::Desulfobacteraceae,BAC_F::Desulfobulbaceae,BAC_F::Desulfocapsaceae,BAC_F::Desulfomicrobiaceae,BAC_F::Desulforegulaceae,BAC_F::Desulfosarcinaceae,BAC_F::Desulfotomaculales,BAC_F::Desulfovibrionaceae,BAC_F::Desulfuromonadaceae,BAC_F::Dethiobacteraceae,BAC_F::Devosiaceae,BAC_F::Dietziaceae,BAC_F::Diplorickettsiaceae,BAC_F::Dongiaceae,BAC_F::Dysgonomonadaceae,BAC_F::Eggerthellaceae,BAC_F::Elsteraceae,BAC_F::Endomicrobiaceae,BAC_F::Enterobacteriaceae,BAC_F::Enterococcaceae,BAC_F::Erwiniaceae,BAC_F::Erysipelatoclostridiaceae,BAC_F::Erysipelotrichaceae,BAC_F::Eubacteriaceae,BAC_F::F082,BAC_F::FTLpost3,BAC_F::Fermentibacteraceae,BAC_F::Fervidobacteriaceae,BAC_F::Fibrobacteraceae,BAC_F::Fibrobacterales,BAC_F::Fimbriimonadaceae,BAC_F::Flavobacteriaceae,BAC_F::Fusibacteraceae,BAC_F::Fusobacteriaceae,BAC_F::GZKB124,BAC_F::GZKB75,BAC_F::Gallionellaceae,BAC_F::Garciellaceae,BAC_F::Gemmataceae,BAC_F::Gemmatimonadaceae,BAC_F::Geobacteraceae,BAC_F::Gracilibacteraceae,BAC_F::HOC36,BAC_F::Hahellaceae,BAC_F::Halanaerobiaceae,BAC_F::Haliangiaceae,BAC_F::Halomonadaceae,BAC_F::Holophagaceae,BAC_F::Hungateiclostridiaceae,BAC_F::Hydrogenedensaceae,BAC_F::Hydrogenophilaceae,BAC_F::Hydrothermae,BAC_F::Hyphomicrobiaceae,BAC_F::Hyphomonadaceae,BAC_F::IMCC26256,BAC_F::Iamiaceae,BAC_F::Ignavibacteriaceae,BAC_F::Ilumatobacteraceae,BAC_F::Incertae_Sedis,BAC_F::Intrasporangiaceae,BAC_F::Isosphaeraceae,BAC_F::Izemoplasmataceae,BAC_F::Izemoplasmatales,BAC_F::JG36-GS-52,BAC_F::JS1,BAC_F::KCLunmb-38-53,BAC_F::KD1-131,BAC_F::KD4-96,BAC_F::Kapabacteriales,BAC_F::Kosmotogaceae,BAC_F::LCP-89,BAC_F::LD1-PA32,BAC_F::LD1-PB3,BAC_F::LF045,BAC_F::LWQ8,BAC_F::Lachnospiraceae,BAC_F::Lactobacillaceae,BAC_F::Latescibacteraceae,BAC_F::Latescibacterota,BAC_F::Leeiaceae,BAC_F::Legionellaceae,BAC_F::Lenti-02,BAC_F::Lentimicrobiaceae,BAC_F::Leptospiraceae,BAC_F::Leptotrichiaceae,BAC_F::Leuconostocaceae,BAC_F::LiUU-11-161,BAC_F::Limnochordaceae,BAC_F::Limnochordia,BAC_F::Lineage_IV,BAC_F::M55-D21,BAC_F::MAT-CR-H4-C10,BAC_F::MBA03,BAC_F::MBNT15,BAC_F::MD2902-B12,BAC_F::MVP-15,BAC_F::Marinifilaceae,BAC_F::Marinilabiliaceae,BAC_F::Marinimicrobia_(SAR406_clade),BAC_F::Methylococcaceae,BAC_F::Methylomonadaceae,BAC_F::Methylophilaceae,BAC_F::MgMjR-022,BAC_F::Microbacteriaceae,BAC_F::Micrococcaceae,BAC_F::Micropepsaceae,BAC_F::Microscillaceae,BAC_F::Microtrichaceae,BAC_F::MidBa8,BAC_F::Monoglobaceae,BAC_F::Moorellaceae,BAC_F::Moraxellaceae,BAC_F::Morganellaceae,BAC_F::Mycobacteriaceae,BAC_F::NB1-j,BAC_F::NK-L14,BAC_F::NKB15,BAC_F::Nannocystaceae,BAC_F::Neisseriaceae,BAC_F::Nitrosococcaceae,BAC_F::Nitrosomonadaceae,BAC_F::Nitrospiraceae,BAC_F::OLB14,BAC_F::OM190,BAC_F::OPB41,BAC_F::Obscuribacteraceae,BAC_F::Oligosphaeraceae,BAC_F::Omnitrophaceae,BAC_F::Oscillospiraceae,BAC_F::Oxalobacteraceae,BAC_F::PB19,BAC_F::PBS-18,BAC_F::PHOS-HE36,BAC_F::PLTA13,BAC_F::Paludibacteraceae,BAC_F::Parachlamydiaceae,BAC_F::PeH15,BAC_F::PeM15,BAC_F::Pedosphaeraceae,BAC_F::Peptococcaceae,BAC_F::Peptostreptococcaceae,BAC_F::Peptostreptococcales-Tissierellales,BAC_F::Petrotogaceae,BAC_F::Phycisphaeraceae,BAC_F::Pirellulaceae,BAC_F::Pla3_lineage,BAC_F::Planococcaceae,BAC_F::Porticoccaceae,BAC_F::Prevotellaceae,BAC_F::Prolixibacteraceae,BAC_F::Propionibacteriaceae,BAC_F::Proteiniboraceae,BAC_F::Pseudomonadaceae,BAC_F::RBG-13-54-9,BAC_F::RBG-16-55-12,BAC_F::RF39,BAC_F::Reyranellaceae,BAC_F::Rhizobiaceae,BAC_F::Rhizobiales_Incertae_Sedis,BAC_F::Rhodanobacteraceae,BAC_F::Rhodobacteraceae,BAC_F::Rhodocyclaceae,BAC_F::Rickettsiaceae,BAC_F::Rikenellaceae,BAC_F::Rubinisphaeraceae,BAC_F::Rubrobacteriaceae,BAC_F::Ruminococcaceae,BAC_F::Run-SP154,BAC_F::S15A-MN91,BAC_F::SB-5,BAC_F::SBR1031,BAC_F::SC-I-84,BAC_F::SHA-4,BAC_F::SHA-41,BAC_F::SJA-15,BAC_F::SJA-28,BAC_F::SM1A07,BAC_F::SRB2,BAC_F::ST-12K33,BAC_F::ST-NAGAB-D1,BAC_F::Saccharimonadaceae,BAC_F::Saccharimonadales,BAC_F::Saprospiraceae,BAC_F::Schlesneriaceae,BAC_F::Sedimentibacteraceae,BAC_F::Selenomonadaceae,BAC_F::Simkaniaceae,BAC_F::Smithellaceae,BAC_F::Solibacteraceae,BAC_F::Sphingobacteriaceae,BAC_F::Sphingomonadaceae,BAC_F::Spirochaetaceae,BAC_F::Spongiibacteraceae,BAC_F::Sporichthyaceae,BAC_F::Sporolactobacillaceae,BAC_F::Sporomusaceae,BAC_F::Steroidobacteraceae,BAC_F::Streptococcaceae,BAC_F::Succinivibrionaceae,BAC_F::Sulfurimonadaceae,BAC_F::Sulfurospirillaceae,BAC_F::Sulfurovaceae,BAC_F::Sumerlaeaceae,BAC_F::Sutterellaceae,BAC_F::Sva0485,BAC_F::Symbiobacteraceae,BAC_F::Synergistaceae,BAC_F::Syntrophaceae,BAC_F::Syntrophobacteraceae,BAC_F::Syntrophobotulaceae,BAC_F::Syntrophomonadaceae,BAC_F::Syntrophorhabdaceae,BAC_F::Syntrophotaleaceae,BAC_F::T34,BAC_F::TA06,BAC_F::TTA-B1,BAC_F::Tannerellaceae,BAC_F::Thermaceae,BAC_F::Thermacetogeniaceae,BAC_F::Thermoanaerobaculaceae,BAC_F::Thermotaleaceae,BAC_F::Thermovenabulales,BAC_F::Thioalkalispiraceae,BAC_F::Trueperaceae,BAC_F::UASB-TL25,BAC_F::UCG-010,BAC_F::VHS-B3-70,BAC_F::Veillonellaceae,BAC_F::Vermiphilaceae,BAC_F::Verrucomicrobiaceae,BAC_F::Vibrionaceae,BAC_F::W27,BAC_F::WCHB1-02,BAC_F::WCHB1-41,BAC_F::WCHB1-81,BAC_F::WD260,BAC_F::WPS-2,BAC_F::WS1,BAC_F::WWE3,BAC_F::Weeksellaceae,BAC_F::Williamwhitmaniaceae,BAC_F::Wohlfahrtiimonadaceae,BAC_F::Xanthobacteraceae,BAC_F::Xanthomonadaceae,BAC_F::Yersiniaceae,BAC_F::Z4MB62,BAC_F::Zixibacteria,BAC_F::c5LKS83,BAC_F::cvE6,BAC_F::env.OPS_17,BAC_F::p-251-o5,BAC_F::unidentified,ARC_F::Aenigmarchaeales,ARC_F::Bathyarchaeia,ARC_F::LKM11,ARC_F::Lokiarchaeia,ARC_F::Methanocorpusculaceae,ARC_F::Methanofastidiosaceae,ARC_F::Methanomassiliicoccaceae,ARC_F::Methanomethyliaceae,ARC_F::Methanomethylophilaceae,ARC_F::Methanomicrobiaceae,ARC_F::Methanomicrobiales,ARC_F::Methanoregulaceae,ARC_F::Methanosaetaceae,ARC_F::Methanosarcinaceae,ARC_F::Methanospirillaceae,ARC_F::Micrarchaeales,ARC_F::Nitrososphaeraceae,ARC_F::Odinarchaeia,ARC_F::Rhinosporideacae,ARC_F::SCGC_AAA011-D5,ARC_F::Teleostei,ARC_F::Veneroida,ARC_F::Woesearchaeales,ARC_F::unidentified
1-1,-0.467886100687845,-0.2690979230214632,-0.09622504486493762,-0.1613367147421431,-0.15515121994065176,-0.13671549560337548,-0.09622504486493773,-0.13671549560337548,-0.28111378727200304,-0.09622504486493763,-0.20944277096757033,2.1099862594862206,-0.21170653628605796,-0.11072255892128344,2.352018330976362,-0.31280974921879934,-0.09622504486493762,4.695518304317508,5.0651616528559,-0.2636907606120253,-0.2006502977539386,-0.37430980806751535,-0.20277737709631025,-0.7635923026789926,-0.09622504486493767,-0.8090614303300537,-0.2088460139895145,-0.31995775560302947,-0.09622504486493766,-0.09622504486493763,-0.15714521085355934,-0.22824001199963256,-0.21816303544136081,-0.15576706203027013,-0.34516704774230367,-0.20753352024261987,-0.0962250448649376,0.07766096417872564,-0.25061669489643434,-0.18805517097240837,-0.2539980361402774,-0.7248109601130639,-0.10696575074063759,-0.5430423649807934,0.0,-0.11012957483868364,-0.22733493104154667,-0.19384078759626144,-0.30400872376098853,-0.09622504486493762,-0.13671242939852937,-0.6419323163045382,-0.0962250448649376,-0.13487794546478785,-0.13491561827554432,-0.2514313342302585,0.755838043004654,-0.03869252812272279,-0.3628620311980649,-0.2644125609691267,0.0,-0.16435328081914102,-0.09622504486493762,0.0,-0.18010664580406532,-0.09622504486493764,-0.394455296853612,-0.13327400834164668,-0.1310237698560881,-0.44022837912284346,-1.096636385906534,-0.09622504486493762,-0.0962250448649376,-0.31442358061949116,-1.0189093649601983,-0.09622504486493766,-0.239067868225383,0.45602911557471276,-0.8347348115356308,-0.4627465459125701,-0.21157763222088652,-0.09622504486493766,4.049788387909022,-0.09622504486493766,0.5049565289575174,-0.20139814206795292,-0.3935018188486872,-0.15299096639518311,0.0,-0.21447323371395927,-0.23783477706071507,0.0,-0.0962250448649376,-0.22204824973503634,0.0,-0.4803729219338684,0.0,-0.4985022392317197,0.0,0.0,-0.6902922389951539,-0.30905633461307846,0.0,0.6234236572472948,-0.3429870865856244,-0.09622504486493763,-0.0962250448649376,-0.09622504486493763,0.6502359537214191,-0.09622504486493763,-0.09622504486493762,-0.22000734840294592,-0.033725271531337794,3.268441734850381,-0.14584459476918715,0.42660357982658964,-0.1900926098343882,-0.1506543028416032,-0.18622154489312387,7.065975711470593,-0.24988718708375368,-0.19864703273586354,3.1468230892855,-0.1682159574547862,-0.34023288564611803,-0.1799485794792697,-0.19355173078970983,-0.09622504486493759,-0.13655088540721233,-0.2721755206205286,-0.09622504486493764,-0.1832629972242029,-0.37556998014437565,-0.30545727604409645,-0.287431890988184,-0.664493376705554,-0.09622504486493762,-0.09622504486493764,-0.13651498420458819,-0.1276545268924432,-0.14837385849157203,-0.25295008204202374,1.3136194620576902,-0.7354255192843109,-0.2862598644290621,-0.09622504486493767,-0.5044931736052647,-0.542201633052311,-0.13642355251327226,-0.19136620859887266,-0.1932009190197438,-0.09622504486493769,-0.46466527912556577,-0.46165505217324376,-0.22160740234842072,-0.1355207537187954,-0.6398355897288835,-0.1344038494882632,-0.4361184994455423,-0.2613102645520857,0.0,0.0,-0.4792530348900524,-0.4323204312096433,0.0,-0.32147855412957427,-0.16241399593038439,-0.39453164159266674,-0.13643774747464996,0.44842308105550716,0.22747680025054623,0.0,0.0,-0.15882277058337646,0.0,0.0,0.14225142594671708,-0.6197479265077847,-0.24912654918064334,4.127167550423514,-0.09622504486493764,-0.12554193143462888,-0.23189435297496774,0.0,-0.30567351816536215,-0.1304530720547505,0.2534019614941079,0.0,0.0,1.2560530733388084,-0.0962250448649376,1.7399223495367626,-0.31805374841748824,-0.14173283055654687,-0.3690068904448966,-0.2832273673048129,3.0096272166573526,-0.6567623207216046,-0.09622504486493762,0.0,-0.2517164365921743,-0.5981302699509387,0.0,-0.3017565691397332,-0.09622504486493767,-0.1591629353753407,-0.0962250448649376,-0.48032443873458636,0.0,-0.13126230078175657,-0.23517724187582092,-0.09622504486493766,-0.19226128797381214,-0.1446474124729492,-0.33709891711588447,-0.2476824920070451,-0.2938796959007981,0.0,-0.22390324213833326,-0.1342622540128084,5.401199489080697,-0.1477408392128325,-0.9806447569622162,-0.12212955085205462,-0.1116760619806186,-0.13067061239313846,-0.31842281593252475,-0.3088865829478627,-0.4399259309298373,0.0,-0.2309695870872213,-0.39449780934757384,-0.6284715929750059,-0.42193795328959527,-0.29439812881751753,1.759382827930205,-0.5035390409022472,-0.1367058863354652,-0.5772791056294359,-0.15901382303513992,-0.09622504486493764,-0.13661854500090978,-0.20661721787077086,-0.6755719199118436,-0.16748947337532016,-0.23079451389590316,-0.22403976088378016,-0.19747077310623132,-0.16752422536831607,0.0,-0.09622504486493763,-0.4010400073234751,-0.4433437062268765,-0.3183653064250676,-0.6245498095352339,-0.6018217072995938,-0.09622504486493763,1.0643212495810912,-0.27701182115562956,0.0,-0.27827916966892585,-0.3023607533902397,-0.3950217012713576,-0.33985836568812927,-0.35086126484352304,-0.5932436104591206,0.0,-0.09622504486493769,-0.3644839829048449,-0.6652632955827408,-0.09622504486493763,-0.335765895162113,-0.602081607748347,0.0,-0.11543825749699244,-0.3783892042559411,-0.5706119393472203,-0.09622504486493762,-0.6890759481208877,-0.12586757834684076,0.0,-0.6153868633488383,-0.13573605968792152,-0.09622504486493763,-0.6825084653637256,-0.2635753665071908,-0.3711245717705033,-0.2525182254536522,0.0,-0.19017741673682162,-0.162464050039395,0.7157192999157825,0.0,0.0,0.0,0.0,-0.30925570149573595,-0.46425375939699837,-0.1360145237956077,-0.17165843696845598,-0.578223179106408,-0.33979261039702746,-0.43877705565158465,-0.09622504486493762,-0.5320981870032344,-0.7641805610224003,-0.2198924670229825,0.0,-0.19197291732187582,-0.1744014547816561,-0.5538071033179915,-0.13955632753519853,-0.0518239657133,-0.23089146910097072,-0.1858160913415379,-0.4028250676839442,-0.09622504486493766,-0.09622504486493762,0.0,-0.6721568408582469,0.0,-0.16276132179228472,-0.16476713063754955,-0.09622504486493762,-0.0962250448649376,2.069108854065679,-0.7172326697304375,1.0038673513539096,-0.4799819718069445,0.0,-0.14810207928107974,-0.5768042414376395,-0.13166153612265222,-0.3957971132845084,-0.5479498740197376,-0.09622504486493763,-0.5215672217759902,-0.5504256313651865,-0.14751751716975772,-0.13622649642088694,-0.1677050983124842,-0.13401887572789387,-0.0962250448649376,-0.11261584021932092,-0.18159391414464632,-0.0687902244170807,-0.13345099217921402,-0.17410297683991285,0.0,-0.09622504486493766,-0.28053006072080994,-1.2057161598945885,-0.4544611088047937,-0.2292421346744024,-0.39244919917412036,2.636626955011181,-0.33035642561729084,-0.8110658468682009,-1.3133108930921786,-0.20438475643640736,-1.1997713186512167,-0.29599936395118165,-0.17939888720515706,0.0,-0.09622504486493767,-0.46599733945423594,-0.09622504486493762,-0.1245330990169104,-0.1705291870003648,-0.23860078864753326
2-1,-0.467886100687845,-0.2690979230214632,-0.09622504486493762,-0.1613367147421431,-0.15515121994065176,-0.13671549560337548,-0.09622504486493773,-0.13671549560337548,-0.28111378727200304,-0.09622504486493763,-0.20944277096757033,1.5656139932570123,-0.21170653628605796,-0.11072255892128344,0.8970687227997993,-0.31280974921879934,-0.09622504486493762,2.561045071938075,1.1743638040146356,-0.2636907606120253,-0.2006502977539386,-0.37430980806751535,-0.20277737709631025,-0.7635923026789926,-0.09622504486493767,-0.5596322362578214,-0.2088460139895145,-0.31995775560302947,-0.09622504486493766,-0.09622504486493763,-0.15714521085355934,-0.22824001199963256,-0.21816303544136081,-0.15576706203027013,-0.34516704774230367,-0.20753352024261987,-0.0962250448649376,0.18298034328268947,-0.3709568699788632,-0.18805517097240837,-0.2539980361402774,-0.7248109601130639,-0.10696575074063759,-0.5430423649807934,0.0,-0.11012957483868364,-0.22733493104154667,-0.19384078759626144,-0.30400872376098853,-0.09622504486493762,-0.13671242939852937,-0.6419323163045382,-0.0962250448649376,-0.13487794546478785,-0.13491561827554432,-0.2514313342302585,1.3329528625777902,0.13050453290714215,-0.3628620311980649,-0.2644125609691267,0.0,-0.16435328081914102,-0.09622504486493762,0.0,-0.18010664580406532,-0.09622504486493764,-0.394455296853612,-0.13327400834164668,-0.1310237698560881,-0.44022837912284346,-0.7375902463366093,-0.09622504486493762,-0.0962250448649376,-0.31442358061949116,-1.0189093649601983,-0.09622504486493766,-0.239067868225383,4.6016153658994465,0.7634692075159317,-0.4627465459125701,-0.21157763222088652,-0.09622504486493766,5.8503721626324126,-0.09622504486493766,1.294980183307252,-0.20139814206795292,-0.3935018188486872,-0.3644182593225651,0.0,-0.21447323371395927,2.576769927469233,0.0,-0.0962250448649376,-0.22204824973503634,0.0,-0.4803729219338684,0.0,-0.4985022392317197,0.0,0.0,-0.6902922389951539,-0.30905633461307846,0.0,0.6451928900920447,-0.3429870865856244,-0.09622504486493763,-0.0962250448649376,-0.09622504486493763,0.58106989400549,-0.09622504486493763,-0.09622504486493762,-0.22000734840294592,-0.029643034333208067,-0.15145303606618857,-0.14584459476918715,-0.37013277994962024,-0.1900926098343882,-0.1506543028416032,-0.18622154489312387,-0.20579140173585878,-0.24988718708375368,-0.19864703273586354,-0.231672379717876,-0.1682159574547862,-0.34023288564611803,-0.1799485794792697,-0.19355173078970983,-0.09622504486493759,-0.13655088540721233,-0.2721755206205286,-0.09622504486493764,-0.1832629972242029,-0.37556998014437565,-0.30545727604409645,-0.287431890988184,-0.664493376705554,-0.09622504486493762,-0.09622504486493764,-0.13651498420458819,-0.1276545268924432,-0.14837385849157203,-0.25295008204202374,1.468980104946811,-0.7354255192843109,-0.2862598644290621,-0.09622504486493767,-0.5044931736052647,-0.542201633052311,-0.13642355251327226,-0.19136620859887266,-0.1932009190197438,-0.09622504486493769,-0.2149639212591471,-0.46165505217324376,-0.22160740234842072,-0.1355207537187954,-0.6398355897288835,-0.1344038494882632,-0.4361184994455423,-0.2613102645520857,0.0,0.0,-0.4792530348900524,-0.4323204312096433,0.0,-0.32147855412957427,-0.16241399593038439,-0.39453164159266674,-0.13643774747464996,0.0719786537127211,0.46018111753167246,0.0,0.0,-0.15882277058337646,0.0,0.0,-0.28420874757531694,-0.6197479265077847,-0.24912654918064334,2.91768637927161,-0.09622504486493764,-0.12554193143462888,-0.23189435297496774,0.0,1.0524849618147314,-0.1304530720547505,0.04060997942151499,0.0,0.0,-0.5423550294585298,-0.0962250448649376,1.7777184804917736,-0.31805374841748824,-0.14173283055654687,-0.3690068904448966,0.17138743053094108,-0.4117168254632785,-0.6567623207216046,-0.09622504486493762,0.0,-0.2517164365921743,-0.5981302699509387,0.0,-0.3017565691397332,-0.09622504486493767,-0.1591629353753407,-0.0962250448649376,-0.48032443873458636,0.0,-0.13126230078175657,-0.23517724187582092,-0.09622504486493766,-0.19226128797381214,-0.1446474124729492,-0.33709891711588447,-0.2476824920070451,-0.2938796959007981,0.0,-0.22390324213833326,-0.1342622540128084,2.9921710349390347,-0.1477408392128325,-0.9806447569622162,-0.12212955085205462,-0.1116760619806186,-0.13067061239313846,-0.31842281593252475,-0.3088865829478627,-0.5828190618827376,0.0,-0.2309695870872213,-0.39449780934757384,-0.6284715929750059,-0.42193795328959527,-0.29439812881751753,1.5056967265850416,-0.6407157436407638,-0.1367058863354652,-0.5772791056294359,-0.15901382303513992,-0.09622504486493764,-0.13661854500090978,-0.20661721787077086,-0.6755719199118436,-0.16748947337532016,-0.23079451389590316,-0.22403976088378016,-0.19747077310623132,-0.16752422536831607,0.0,-0.09622504486493763,-0.4010400073234751,-0.4433437062268765,-0.3183653064250676,-0.6245498095352339,-0.6018217072995938,-0.09622504486493763,1.148905110870955,-0.27701182115562956,0.0,-0.17244785916486835,-0.3023607533902397,-0.3950217012713576,-0.33985836568812927,-0.35086126484352304,-0.5932436104591206,0.0,-0.09622504486493769,-0.3644839829048449,-0.6652632955827408,-0.09622504486493763,-0.335765895162113,-0.5809771294377307,0.0,-0.11543825749699244,-0.3783892042559411,-0.5706119393472203,-0.09622504486493762,-0.7028508206955867,-0.12586757834684076,0.0,-0.6153868633488383,-0.13573605968792152,-0.09622504486493763,0.3384218982664739,-0.3156936673658497,-0.3711245717705033,-0.2525182254536522,0.0,-0.19017741673682162,-0.162464050039395,1.713993132758703,0.0,0.0,0.0,0.0,-0.30925570149573595,-0.46425375939699837,-0.1360145237956077,-0.17165843696845598,-0.6919684860620154,-0.33979261039702746,-0.43877705565158465,-0.09622504486493762,-0.36532730044685163,-0.7641805610224003,-0.2198924670229825,0.0,-0.19197291732187582,-0.1744014547816561,-0.5538071033179915,-0.13955632753519853,0.002260407015154657,-0.23089146910097072,-0.1858160913415379,-0.4028250676839442,-0.09622504486493766,-0.09622504486493762,0.0,-0.34846667212842314,0.0,-0.16276132179228472,-0.16476713063754955,-0.09622504486493762,-0.0962250448649376,1.0868118290574529,-0.7172326697304375,0.05888932224372072,-0.4799819718069445,0.0,-0.14810207928107974,-0.5768042414376395,-0.13166153612265222,-0.3957971132845084,-0.5479498740197376,-0.09622504486493763,-0.5215672217759902,-0.5504256313651865,-0.14751751716975772,-0.13622649642088694,-0.1677050983124842,-0.13401887572789387,-0.0962250448649376,-0.11261584021932092,-0.18159391414464632,-0.3054400538386315,-0.13345099217921402,-0.6671434497146329,0.0,-0.09622504486493766,-0.28053006072080994,-1.1525175179148133,-0.2963323040281956,-0.2292421346744024,-0.39244919917412036,2.338654225840323,-0.33035642561729084,-0.8110658468682009,-1.3306193280162295,0.19556026584281808,-1.211031755780163,-0.29599936395118165,-0.17939888720515706,0.0,-0.09622504486493767,-0.46599733945423594,-0.09622504486493762,-0.1245330990169104,-0.1705291870003648,0.052923110736502424
