Feature ID	Taxon	Confidence
#q2:types	categorical	categorical
f6d82c61c1e29f691666a80b5b711211	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta	0.9999999565013208
1050f5391c721945e2d13b52590863c8	d__Archaea; p__Euryarchaeota; c__Thermococci; o__Methanofastidiosales; f__Methanofastidiosaceae; g__Candidatus_Methanofastidiosum; s__uncultured_bacterium	0.7189899160536501
cddcd864ca7fa0bf18abd16375b4978a	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium	0.9999576509781348
023699ea1718b4d160d27803ec78b3b8	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanolinea; s__uncultured_archaeon	0.7448457363108111
afa18ee5613defe7f71d194d185f12b0	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta; s__Methanothrix_thermoacetophila	0.9782119224456732
c0ae40a2b35c2deb05c5fdafc48da2df	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta	0.9989132419379991
eb0898e38a817c5648a19a5e3db2c1be	Unassigned	0.387439771123944
564114af4dbd7b1bc2e3eeb3e216b653	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium	0.9999754547806685
e0c76bd6e65b79536018a52a5666a71f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__ST-12K33; g__ST-12K33; s__metagenome	0.9912883475349598
c17275cccc27dc9a4ab351a310c063c8	d__Eukaryota	0.7000027196955562
48ab8a982c854897d8bb269e0e9c8f71	d__Archaea; p__Euryarchaeota; c__Thermococci; o__Methanofastidiosales; f__Methanofastidiosaceae; g__Candidatus_Methanofastidiosum	0.9999999201849281
6d3c2957b0dcd14a12b651151369ee48	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__uncultured_bacterium	0.8741834728158614
7d08e012440864f4bdcbe45b245d6018	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus	0.9597680605664466
a4b21ca3dc01eada0962e57c2fded727	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Methanomassiliicoccales; f__Methanomethylophilaceae; g__Candidatus_Methanoplasma	0.9999917406740394
d924cc93c889c58b739de4cb55adc5fe	d__Archaea; p__Euryarchaeota; c__Thermococci; o__Methanofastidiosales; f__Methanofastidiosaceae; g__Candidatus_Methanofastidiosum	0.99999992714547
c4a2579e95fee657cb355e865aa027af	Unassigned	0.3657068913901921
aa2edf44a5b107222a97023841eea577	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum	0.9999952003283654
17f5ad00f1550adc7f09ec9878c74854	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta	0.9965955791912487
88fa6e2c26361b8b7ca8a72ae1ed781f	Unassigned	0.3857317955813233
f24c1fc7b70097c082794ae96212635e	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium	0.9999404808012149
58de505db56b2250b12c7cd7ec5bfa50	Unassigned	0.4361982768912248
632f8d81d529f701f53503c07bcedfea	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__uncultured_archaeon	0.9995744738340555
6d34ed1cd41fa02613b0316716db2dfd	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum	0.9999966818374009
7f90457e0b5af1edd82418cb3c9089b4	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Methanomassiliicoccales; f__Methanomassiliicoccaceae; g__Methanomassiliicoccus	0.9995209224408826
d7c555c6a185de9a0a44e98fb0be730d	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Methanomassiliicoccales; f__Methanomassiliicoccaceae; g__uncultured; s__uncultured_archaeon	0.8019350126974663
5cb290154506065751d3f3dcb3bd6e49	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta	0.9952144569054697
cda2acfde56ece9e5c411a7ef80391d6	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium	0.9999369788804633
bc22acbc6a8407cc340e8bb6c6842074	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanoregula	0.9999916126873882
5b100fa0f8a80a2787b1ce75da347c96	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanosphaerula; s__Methanosphaerula_palustris	0.94222875237211
4194fdb699f4d5c9620e1e7cfb8b009b	d__Eukaryota	0.7059403653436394
f2897b1c8661013a5dcd4a16dfa0bd91	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__uncultured_bacterium	0.9227669848267934
ff2ddcb0273425f900af1f8d1b4d90a8	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus	0.9993578258930119
4d2c0e55e036e2e452151b14bfca3110	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanimicrococcus; s__uncultured_Methanimicrococcus	0.9993794105844684
edb5b60a642b3fd4a865e85cf8f6ef5f	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter	0.9999498190932898
19d2984a92774f1291ebc1812f80368c	Unassigned	0.35348499150217927
d86b959bbfa24418060a39909a555364	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus	0.9998462009378677
cc5fece67be5e3c11717192e70c80cda	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus	0.9999883115960592
7fb850c5cd377da752f7b081daed5032	d__Archaea; p__Crenarchaeota; c__Bathyarchaeia; o__Bathyarchaeia; f__Bathyarchaeia; g__Bathyarchaeia	0.9999999999967077
457c4253db2b49c51b3eee5a91a8c3e2	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum	0.9999674277741227
0adb792ba47b749de60fcf36be50bbd0	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanosarcina	0.9999998783097296
1a8e3305231911ff8307602f1d620be0	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum	0.9999996416411235
c88cab4ae5b64188978fa19449a6bd03	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae	0.8875980408181834
314b1f98dcfc0e5d25ba5e55d8b6ee76	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta; s__uncultured_Methanosarcina	0.9533374183851454
f96d60fc409a6ea2fa0d7f4982a9074a	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta	0.9945279455140705
ebb611e11f12869b1c6a129b7874f35c	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus; s__uncultured_bacterium	0.7949597996925396
925f2beecb4475f754479219e21c2da2	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanolinea; s__uncultured_archaeon	0.8770666016378621
e5f52b2c18e6f178fcc24bed0ff62f5b	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiales; g__uncultured	0.9687282624081734
536b32d2e195a0831c80609b1eb3f805	d__Archaea; p__Euryarchaeota; c__Thermococci; o__Methanofastidiosales; f__Methanofastidiosaceae; g__Candidatus_Methanofastidiosum	0.9999987390958437
12d8e55d905101d6ef9173755aea11c8	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Methanomassiliicoccales; f__Methanomassiliicoccaceae; g__Methanomassiliicoccus	0.9992995867624823
6a00550a934a2665f470eeec33616366	d__Archaea; p__Crenarchaeota; c__Methanomethylicia; o__Methanomethyliales; f__Methanomethyliaceae; g__Candidatus_Methanomethylicus; s__archaeon_V2	0.9452480355480976
d34670d160ae3a99bbe0ea1f1a565fc7	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__Bact-08	0.7331752918266109
735ce185b9ccafe3a6325e041809c01f	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__Woesearchaeales; g__Woesearchaeales; s__uncultured_archaeon	0.999056809341227
ca8d0a8123dfcdaed30eb0c534b00db9	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanomethylovorans	0.9962105251617345
fc0651422f017372960928f220b834d7	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__SCGC_AAA011-D5; g__SCGC_AAA011-D5	0.9996282365016782
7f9baea74fd8c885613b0289b667b7ef	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiales; g__uncultured	0.9864950258349575
5f82594b470d8305c49e494a0b1f8e2d	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanolinea; s__uncultured_archaeon	0.7623585086931265
02fa96f8e560df1558be520ea8974c36	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta; s__uncultured_Methanosarcina	0.9589076368482563
f186861cde475b7d61373839592619fc	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum	0.9999379836876673
53fb5637077f077d4847c89d0149e10e	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanoregula	0.999723507359019
8d9164aa824c7000b2bf5c878f381e3b	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium	0.9997260652048446
c7296ef1f151ce35671f25582df609dc	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Methanomassiliicoccales; f__Methanomassiliicoccaceae; g__uncultured	0.9999987849155119
140c927902873dba1da638df2e885b12	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera	0.8094317567107595
10a3f0c3d01c25568231cc8e34ac71e9	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus; s__Methanoculleus_bourgensis	0.7375259505161452
52e86b2d78a48335b0ca8ebd5a0a8e33	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta	0.994927533567401
08c67db8aed332d9247f4909bb2a4bd8	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera	0.7325033773818241
9b62d6c84b96aa64eaeff3b764d77da1	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Methanomassiliicoccales; f__Methanomethylophilaceae; g__RumEn_M2; s__uncultured_archaeon	0.9991248379610181
69cec102271250d61d067012f552e4d9	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Methanomassiliicoccales; f__Methanomethylophilaceae; g__RumEn_M2; s__archaeon_PY-9	0.9888083397314538
86381154c3ca01978c55cfbad208fa4c	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.9999430320325978
52856184ae551af1f787a0e2cabeb489	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanomethylovorans	0.9981635021007806
94dd0e8babaa6ccb7b9e12f497ea4773	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanosarcina	0.999999995124886
1a433b76c67f913b4f7cc8407901424b	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Methanomassiliicoccales; f__Methanomethylophilaceae; g__Candidatus_Methanoplasma; s__uncultured_archaeon	0.9998005965672898
e1091d46caa149938c27c77d49258ad7	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum	0.999976626557978
2c832a5a5e6fa865e7cb5e879c64253d	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanolinea; s__uncultured_archaeon	0.753427466177116
4640abb4e57a2e5406a094ea8c767b29	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum	0.9999410109198509
0f0d524a53cfea5e02ecae3a9392c5ec	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus	0.9960461558191437
f28904ec5741bc0ea948cd3e414c47b9	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus; s__Methanoculleus_bourgensis	0.7807984267388097
3313c15bf4c325986a33f98a82cf46fa	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta; s__uncultured_Methanosaetaceae	0.992325449666826
eb71cf6ae8f75fe01339502de161724f	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum	0.9999569195861552
d939e81b4199d074f14d7056eaa88d14	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanosarcina	0.9999999821891092
fcbf3bff176f502b94454a3fff27335a	d__Archaea; p__Euryarchaeota; c__Thermococci; o__Methanofastidiosales; f__Methanofastidiosaceae; g__Candidatus_Methanofastidiosum; s__uncultured_archaeon	0.7050029505481517
25f31a7f3499828c16d4648976563910	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum	0.9999993731671879
78977f9f4a20502c6b3b7ebac9c44e8a	d__Archaea; p__Euryarchaeota; c__Thermococci; o__Methanofastidiosales; f__Methanofastidiosaceae; g__Candidatus_Methanofastidiosum; s__uncultured_archaeon	0.7432428207040839
de0cc0fb4800458938f4508ae73d22a4	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus	0.9763095710032902
a48a8fe02519cf685d073a47c533af33	Unassigned	0.3590983316708263
808302d4e71aa7321e30e37e3c206b34	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales	0.9987084676473857
46ef601b31f67612ceb4218fe6f14f5d	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanosphaera	0.999945650958743
ed701a469132c0a7dd6f90e9c705bdd0	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum	0.9999997393046111
7e1358d4c75d76660cd41807786b38a1	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta; s__uncultured_Methanosarcina	0.9503332674544035
fa0e9ba7a7cc3ab1442cd4ff4e49ac2b	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta; s__uncultured_Methanosarcina	0.9575684011588588
286ed5db3cf03aacbcee204d7d08e47a	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanoregula	0.9995777761433831
1ddf7a4f8fa50bc3afd457f1b0144ae0	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanosphaerula; s__Methanosphaerula_palustris	0.9191308520213504
b504f1dda2ebda1a2ff31b1f16de527c	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta; s__uncultured_Methanosarcina	0.958795215054063
a1890ac44801f26e8772e5a3e84d34db	Unassigned	0.3075370352101793
a6e49c7c8ce5bf94df35dd2dd08fcf74	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Methanomassiliicoccales; f__Methanomethylophilaceae; g__Candidatus_Methanoplasma; s__uncultured_archaeon	0.9996840342955433
e9e066aa613990088946e27507ecb36a	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter	0.9999845318056249
9cd63104a328eda7ade1ea0dc657204c	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__Bacteroidales_bacterium	0.820803140337597
e38a4dcfdad80ca4feca3115643c4b08	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobrevibacter; s__Methanobrevibacter_smithii	0.8041939808881207
eb8003671d38fc47a52f30974db4b7ca	d__Archaea; p__Nanoarchaeota; c__Nanoarchaeia; o__Woesearchaeales; f__SCGC_AAA011-D5; g__SCGC_AAA011-D5; s__uncultured_archaeon	0.7258639963489026
95bd5ee831df2decc8e9c8691c7f5627	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanolinea	0.9158440823753727
16c2f15da415b4546ce1c002e9d4af2f	d__Archaea; p__Euryarchaeota; c__Thermococci; o__Methanofastidiosales; f__Methanofastidiosaceae; g__Candidatus_Methanofastidiosum; s__uncultured_archaeon	0.7304906823991267
203a60382eb1a856f323cccb828f48fd	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium	0.9999897205555308
ce31e22a2f8c840e92c16a1fbbbcc186	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum	0.9999425275051977
099328dc56fceaf0cd812aee79866a5e	d__Archaea; p__Thermoplasmatota; c__Thermoplasmata; o__Methanomassiliicoccales; f__Methanomethylophilaceae; g__Candidatus_Methanoplasma; s__unidentified_archaeon	0.7920424043973414
044fa1aea9e14618c62190b82b523e4d	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanolinea	0.9654743152997176
0f054c888cd758145539bd5fadb60c3d	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum	0.9999952181144687
a82cf80abd91f7824232479cafe85f4d	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta; s__uncultured_Methanosarcina	0.9556503884990697
1a069831e8b5561500cb88287c1227db	Unassigned	0.5983092873797389
35f4c5b9bf39641b4842bbb136951f90	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum	0.999951416608734
53ad723ca65696d7f3932f070b6f5cd7	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum	0.9998692739722845
403f44e3acc590aac28fbbf90db56c82	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta	0.994702697011487
58b1b031e468354ea1c70580095e6b90	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus	0.9962925517398091
848d410ed3344d3265fb12d6cc553dd7	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus	0.9993006124920571
32489713762d0ccb0d68274dc27bf629	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum	0.9999984180324316
1b56b326fdb8b3dd34d17a7de131dc85	Unassigned	0.3551586092922727
06a9ccb4ae3212e91a7a382c4bea0cdc	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanolinea; s__uncultured_Methanomicrobiales	0.8721665192972334
d2eae9eee73c95835ab2e47bc463c38e	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanoregulaceae; g__Methanolinea; s__uncultured_archaeon	0.7657411486240815
7715c65761ad81a3ff0d6a249d2d5f36	d__Archaea; p__Euryarchaeota; c__Methanobacteria; o__Methanobacteriales; f__Methanobacteriaceae; g__Methanobacterium	0.9996763668804364
5613ec0153ea4394645344b26057bba7	Unassigned	0.7059717270233036
e792cc6ccb8d6654f1b43cff83398b53	d__Bacteria; p__Spirochaetota; c__Leptospirae; o__Leptospirales; f__Leptospiraceae; g__RBG-16-49-21; s__uncultured_Leptospira	0.851907128611255
e232bb18a861e3ba2b912313f539adb3	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosarcinaceae; g__Methanimicrococcus; s__uncultured_Methanimicrococcus	0.9993138710615613
93a67cd1fd9452b87cb539138e9c8fc0	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales	0.9387009196812932
9d23b3373cdd04079b0a346a91fddab8	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanospirillaceae; g__Methanospirillum	0.9999997625443214
5fa6f7b8d05fadd0770ba6fbf00a88ea	Unassigned	0.3266960415242288
c0a0d277919200248fd43e91c3e112f8	d__Archaea; p__Halobacterota; c__Methanosarcinia; o__Methanosarciniales; f__Methanosaetaceae; g__Methanosaeta	0.9947461712216114
a2e9f87fcec7a48187baf0abe46f301e	d__Bacteria; p__Acidobacteriota; c__Aminicenantia; o__Aminicenantales; f__Aminicenantales; g__Aminicenantales; s__metagenome	0.7388863128035503
2f9ad6a434a81a86eee3bb0e82b1c045	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae	0.9999671899298405
c87dff12927c6aa8b092636188e59ea9	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus; s__Methanoculleus_bourgensis	0.7642452281822182
6e4cf49bf16ac9591641f727c66dbc01	d__Archaea; p__Halobacterota; c__Methanomicrobia; o__Methanomicrobiales; f__Methanomicrobiaceae; g__Methanoculleus; s__Methanoculleus_bourgensis	0.7514686133381578
