Feature,Repeat,Multilabel MCC drop,Micro-AUPR drop
substrate_avg_HAc,27,0.0,0.0018953219056408455
substrate_avg_HAc,28,0.015783684104106133,-0.0018775909657247625
substrate_avg_HAc,29,0.008359422556559637,0.001842850609604041
substrate_avg_HAc,30,0.0,0.002446821164137636
substrate_avg_HPro,1,0.02993631517564882,0.0006256446205555322
substrate_avg_HPro,2,0.015783684104106133,-0.0006864204687678788
substrate_avg_HPro,3,0.022971530409532537,0.0005114463160908467
substrate_avg_HPro,4,0.015783684104106133,-0.003354416156170492
substrate_avg_HPro,5,0.015783684104106133,-0.0006402154209226296
substrate_avg_HPro,6,0.022971530409532537,-0.0034681792163967495
substrate_avg_HPro,7,0.036690354974083406,0.0013453003272282937
substrate_avg_HPro,8,0.015783684104106133,-0.0015293425680200645
substrate_avg_HPro,9,0.05266795755151665,-0.0028360501589704823
substrate_avg_HPro,10,0.022971530409532537,-0.0023081953481429718
substrate_avg_HPro,11,0.02993631517564882,-0.00010297627640065699
substrate_avg_HPro,12,0.015783684104106133,-0.00137826596920676
substrate_avg_HPro,13,0.015783684104106133,-8.812378148198574e-05
substrate_avg_HPro,14,0.0,-0.004515092163777157
substrate_avg_HPro,15,0.022971530409532537,-0.003253803550543999
substrate_avg_HPro,16,0.022971530409532537,-0.0029399848306157494
substrate_avg_HPro,17,0.022971530409532537,-0.001310045811752647
substrate_avg_HPro,18,0.02993631517564882,-0.00035085494526049255
substrate_avg_HPro,19,0.015783684104106133,-0.003985339457625192
substrate_avg_HPro,20,0.0,-0.002782721877807093
substrate_avg_HPro,21,0.02993631517564882,-0.0027005368644940075
substrate_avg_HPro,22,0.0,-0.004708739592387157
substrate_avg_HPro,23,0.036690354974083406,-0.002154058558357763
substrate_avg_HPro,24,0.015783684104106133,-0.003525486900365027
substrate_avg_HPro,25,0.014190238979162384,-0.0027208128240460705
substrate_avg_HPro,26,0.015783684104106133,0.0005617858451592017
substrate_avg_HPro,27,0.022971530409532537,-0.002398127526986482
substrate_avg_HPro,28,0.022971530409532537,-0.000250256883004063
substrate_avg_HPro,29,0.03183783997044348,-0.0029846201507883197
substrate_avg_HPro,30,0.022971530409532537,0.0001677512587138219
Season,1,0.015783684104106133,0.00033992425968037976
Season,2,-0.00743659194065327,0.0031693080608460877
Season,3,0.015783684104106133,0.0018791571605696888
Season,4,0.015783684104106133,0.0031284763743414934
Season,5,0.015783684104106133,0.0034589766558775215
Season,6,0.008359422556559637,0.0034596809395119332
Season,7,0.0,0.004166636123575984
Season,8,-0.00743659194065327,0.0012264437459767463
Season,9,0.022971530409532537,0.004807943037129281
Season,10,0.008359422556559637,0.002079371401603025
Season,11,0.0,0.003566632657648894
Season,12,0.015783684104106133,0.002060287246621273
Season,13,0.008359422556559637,0.0015207159483859867
Season,14,0.007204672799780987,0.0028066150032348136
Season,15,0.015783684104106133,0.0029181234888178698
Season,16,-0.00743659194065327,0.0007865732140761028
Season,17,0.008359422556559637,0.002750635750829511
Season,18,0.0,0.002818863097519053
Season,19,0.008359422556559637,0.0025022594265762255
Season,20,0.007204672799780987,0.0023984937098401327
Season,21,0.015783684104106133,0.0034694115596059505
Season,22,0.022971530409532537,0.0035810800265606013
Season,23,0.015783684104106133,0.002883750856269851
Season,24,0.015783684104106133,0.003010477892283425
Season,25,0.008359422556559637,0.0013904084837845776
Season,26,0.0,0.0043076923768589626
Season,27,0.015783684104106133,0.0008200515426248778
Season,28,0.015783684104106133,0.004839579340388589
Season,29,0.008359422556559637,0.00103829526685012
Season,30,0.0,0.00203549044559298
substrate_type,1,0.0,-0.001567406555968709
substrate_type,2,0.0,0.0015652015413757936
substrate_type,3,0.007204672799780987,-0.0003763747099304604
substrate_type,4,0.0,0.0006492068722386835
substrate_type,5,0.0,0.0006583518900112328
substrate_type,6,0.007204672799780987,0.001058054007596454
substrate_type,7,0.007204672799780987,0.00013831272807746098
substrate_type,8,0.007204672799780987,0.0011973741742685173
substrate_type,9,0.007204672799780987,0.0010378283082502215
substrate_type,10,0.0,0.0016734600196590121
substrate_type,11,0.0,7.594626109441727e-06
substrate_type,12,0.0,0.00030887424687892073
substrate_type,13,0.0,0.0027248879756996414
substrate_type,14,0.0,0.0010408501236900958
substrate_type,15,0.007204672799780987,0.0028585833551305617
substrate_type,16,0.007204672799780987,0.003585133964354059
substrate_type,17,0.007204672799780987,0.0015388715300603262
substrate_type,18,0.007204672799780987,0.0016464980769737014
substrate_type,19,0.0,0.0003453240149853265
substrate_type,20,0.0,0.001375188257933202
substrate_type,21,0.0,-0.0013535484497798067
substrate_type,22,0.0,0.0011144297411036508
substrate_type,23,0.007204672799780987,0.003354827044055264
substrate_type,24,0.007204672799780987,0.00019462296032540793
substrate_type,25,0.007204672799780987,0.0008811832437919942
substrate_type,26,0.007204672799780987,0.0013339796475891896
substrate_type,27,0.0,0.0022892577113114987
substrate_type,28,0.0,0.001351312677794203
substrate_type,29,0.0,0.003123488288463927
substrate_type,30,0.007204672799780987,0.00043784891866832654
