level,domain,model,flag,n_pos,prevalence,n_repeats_scored,auprc,auprc_lo,auprc_hi,auprc_lift,auprc_lift_lo,auprc_lift_hi,auroc,auroc_lo,auroc_hi,mcc,mcc_lo,mcc_hi,f2,f2_lo,f2_hi,precision,precision_lo,precision_hi,recall,recall_lo,recall_hi,threshold,threshold_lo,threshold_hi
Genus,merged,XGBoost,acid_accumulation,4.0,0.028985507246376812,5.0,0.07003008587145443,0.03657564303970857,0.15298491631297717,2.4160379625651776,1.2618596848699455,5.277979612797712,0.598320895522388,0.5030783582089552,0.6983208955223881,0.05084032513144884,-0.053249420492554704,0.1258484429967038,0.14769505004799122,0.07363636363636364,0.1907239819004525,0.03566747860480907,0.01844572664983772,0.04525691699604743,0.7,0.3,0.975,0.010853571067522069,0.010352648983255554,0.011459974081269536
Genus,merged,XGBoost,acid_base_balance,20.0,0.14492753623188406,5.0,0.30044199548394623,0.2737956132479633,0.32179372073558454,2.073049768839229,1.889189731410947,2.220376673075533,0.703728813559322,0.6675,0.7281779661016948,0.21673426233548537,0.07422235327424676,0.28248705322595075,0.3564417356663435,0.1368378812199037,0.49166666666666664,0.30936507936507934,0.22333333333333333,0.3880952380952381,0.4,0.125,0.6749999999999999,0.4674801393234775,0.06717524210350526,0.7458661720848564
Genus,merged,XGBoost,ammonia_toxicity,26.0,0.18840579710144928,5.0,0.5822039875677298,0.5179813041673708,0.6534996143884356,3.090159626321028,2.749285383657583,3.468574876369389,0.8975961538461539,0.8673420329670329,0.9327953296703296,0.5660863257038025,0.47208718945345957,0.6869964820722897,0.7636064267488453,0.6321121093018903,0.8668675523900835,0.5048822005758653,0.4321618037135278,0.575813953488372,0.8846153846153847,0.676923076923077,0.9961538461538462,0.0850380169409304,0.023795177646318277,0.16824769948003582
Genus,merged,XGBoost,biogas_quality,7.0,0.050724637681159424,5.0,0.09423970897209684,0.07894906110898588,0.11305321456780468,1.8578685483070518,1.5564243475771502,2.2287633729081495,0.5999999999999999,0.5571428571428572,0.6343511450381679,0.024012630542278392,-0.06132045844010502,0.10855890876212314,0.17280701754385966,0.01973684210526316,0.2222222222222222,0.05732501019702424,0.004838709677419355,0.11233396584440226,0.5142857142857142,0.02857142857142857,0.8571428571428571,0.027142388359933677,0.00469380844459546,0.05839199723763831
Genus,merged,XGBoost,buffer_capacity,9.0,0.06521739130434782,5.0,0.09260612266369725,0.059527450834815324,0.14837789081366076,1.4199605475100245,0.9127542461338349,2.2751276591427985,0.48466838931955214,0.4217915590008613,0.569681309216193,0.0534849944200015,-0.06725676253944252,0.13461184682809266,0.18559750687426702,0.011627906976744186,0.2738973272966263,0.08637438658669574,0.0068702290076335885,0.14928571428571427,0.48888888888888893,0.011111111111111112,1.0,0.07317475014649819,0.0026798963610401103,0.18000649922981335
Genus,merged,XGBoost,MACRO,,,5.0,0.22790438011178496,0.2115607794993077,0.2487794200124355,2.1714152907085023,1.8324783632448953,2.664002309409655,0.6568628504494832,0.645547548928598,0.6678934707073717,0.1822317076266033,0.1628879375905613,0.2064496066343039,0.32522954737626136,0.28055466521110195,0.37111715612508656,0.19872283106589475,0.1882972630026034,0.20865371444817604,0.5975579975579977,0.4642307692307693,0.7308974358974359,,,
