SampleID,0319-6G20,053A03-B-DI-P58,1-20,1013-28-CG33,11-24,113B434,32-520,ADurb.Bin180,AKIW659,Abditibacteriales,Absconditabacteriales_(SR1),Acetobacterales,Acetothermiia,Acholeplasmatales,Acidaminococcales,Acidobacteriae,Actinomarinales,Actinomycetales,Aeromonadales,Alicyclobacillales,Alteromonadales,Aminicenantales,Anaerolineales,Ardenticatenales,Arenicellales,Azospirillales,B55-F-B-G02,BD7-11,BRH-c20a,Babeliales,Bacillales,Bacteriovoracales,Bacteroidales,Bacteroidetes_VC2.1_Bac22,Balneolales,Bdellovibrionales,Berkelbacteria,Bifidobacteriales,Blastocatellales,Blfdi19,Brachyspirales,Bradymonadales,Brevinematales,Bryobacterales,Burkholderiales,C10-SB1A,CCD24,CCM11a,CCM19a,CK-2C2-2,CPR2,Caedibacterales,Caldalkalibacillales,Caldatribacteriales,Caldicoprobacterales,Caldilineales,Caldisericales,Calditrichales,Campylobacterales,Candidatus_Abawacabacteria,Candidatus_Collierbacteria,Candidatus_Falkowbacteria,Candidatus_Gottesmanbacteria,Candidatus_Magasanikbacteria,Candidatus_Moranbacteria,Candidatus_Pacebacteria,Candidatus_Peregrinibacteria,Candidatus_Peribacteria,Candidatus_Shapirobacteria,Candidatus_Vogelbacteria,Candidatus_Woesebacteria,Candidatus_Yanofskybacteria,Cardiobacteriales,Caulobacterales,Cellvibrionales,Chitinivibrionales,Chitinophagales,Chlamydiales,Chlorobiales,Chloroflexales,Chloroplast,Christensenellales,Chromatiales,Chthoniobacterales,Chthonomonadales,Cloacimonadales,Clostridia,Clostridia_UCG-014,Clostridia_vadinBB60_group,Clostridiales,Competibacterales,Coprothermobacterales,Coriobacteriales,Corynebacteriales,Coxiellales,Cytophagales,D8A-2,DG-20,DG-56,DS-100,DTU014,Dadabacteriales,Defferrisomatales,Defluviicoccales,Deinococcales,Desulfatiglandales,Desulfitibacterales,Desulfitobacteriales,Desulfobacterales,Desulfobulbales,Desulfomonilales,Desulfotomaculales,Desulfovibrionales,Desulfurellales,Desulfuribacillales,Desulfuromonadia,Dethiobacterales,Dictyoglomales,Diplorickettsiales,Dongiales,EC3,Ectothiorhodospirales,Elev-16S-1166,Elsterales,Endomicrobiales,Enterobacterales,Erysipelotrichales,Eubacteriales,FCPU426,FW22,Fermentibacterales,Fibrobacterales,Fimbriimonadales,Flavobacteriales,Francisellales,Frankiales,Fusobacteriales,GIF3,GIF9,GOUTB8,GWB1-42-6,Ga0077536,Gaiellales,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Gemmatales,Gemmatimonadales,Geobacterales,Gitt-GS-136,Gracilibacteria,HOC36,Halanaerobiales,Haliangiales,Halothiobacillales,Holophagales,Holosporales,Hydrogenedentiales,Hydrothermae,IMCC26256,Ignavibacteriales,Isosphaerales,Izemoplasmatales,JG30-KF-CM66,JG36-GS-52,JGI_0000069-P22,JS1,KD4-96,KI89A_clade,KIST-JJY010,Kapabacteriales,Kiloniellales,Kosmotogales,Kryptoniales,LCP-89,LD1-PA32,LD1-PB3,Lachnospirales,Lactobacillales,Latescibacterales,Latescibacterota,Legionellales,Leptospirales,Limnochordales,Limnochordia,Lineage_IIa,Lineage_IV,Longimicrobiales,M55-D21,MAT-CR-H4-C10,MBA03,MBNT15,MD2902-B12,MSB-5E12,MSBL9,MVP-15,MVP-88,Margulisbacteria,Marinimicrobia_(SAR406_clade),Methylacidiphilales,Methylococcales,Methylomirabilales,Micavibrionales,Micrococcales,Micropepsales,Microtrichales,MidBa8,Monoglobales,Moorellales,Myxococcales,NB1-j,NKB15,Nannocystales,Nitrosococcales,Nitrospirales,OC31,OLB14,OM190,OPB41,Obscuribacterales,Oceanospirillales,Oligoflexales,Oligosphaerales,Omnitrophales,Opitutales,Oscillospirales,PAUC34f,PB19,PLTA13,Paenibacillales,Paracaedibacterales,Parcubacteria,Parvibaculales,Pasteurellales,PeM15,Pedosphaerales,Peptococcales,Peptostreptococcales-Tissierellales,Petrotogales,Phycisphaerales,Pirellulales,Pla1_lineage,Pla3_lineage,Pla4_lineage,Planctomycetales,Polyangiales,Propionibacteriales,Proteinivoracales,Pseudomonadales,R7C24,RBG-13-54-9,RBG-16-55-12,RF39,Reyranellales,Rhizobiales,Rhodobacterales,Rhodospirillales,Rickettsiales,Rs-M47,Rubrobacterales,Run-SP154,S-70,S085,SAR324_clade(Marine_group_B),SBR1031,SGST604,SHA-26,SJA-15,SJA-28,SM1A07,Saccharimonadales,Sericytochromatia,Silvanigrellales,Solibacterales,Solirubrobacterales,Sphingobacteriales,Sphingomonadales,Spirochaetales,Steroidobacterales,Subgroup_17,Subgroup_18,Subgroup_21,Subgroup_22,Subgroup_7,Sumerlaeales,Sva0485,Symbiobacteriales,Synergistales,Syntrophales,Syntrophobacterales,Syntrophomonadales,Syntrophorhabdales,TA06,TK10,Tepidisphaerales,Thermacetogeniales,Thermales,Thermoactinomycetales,Thermoanaerobacterales,Thermoanaerobaculales,Thermomicrobiales,Thermotogales,Thermovenabulales,Thiotrichales,Tistrellales,UASB-TL25,Unclassified,V2072-189E03,VHS-B3-70,VHS-B4-70,Veillonellales-Selenomonadales,Verrucomicrobiales,Vibrionales,Vicinamibacterales,Victivallales,WCHB1-41,WCHB1-81,WD260,WOR-1,WPS-2,WS1,WS2,WS4,WWE3,Xanthomonadales,Zixibacteria,bacteriap25,c5LKS83,mle1-8,vadinHA49,acid_accumulation,acid_base_balance,ammonia_toxicity,biogas_quality,buffer_capacity
1-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001346112427309929,0.0,0.0,0.05002153779883696,0.0,0.0,0.0,0.023260822743915572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016153349127719148,0.0,0.0,0.0,0.0,0.0,0.19750161533491278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003769114796467801,0.0,0.0,0.003069136334266638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00872280852896834,0.007861296575489986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002638380357527461,0.0,0.0,0.0,0.0853435278914495,0.2594766314882619,0.0,0.006730562136549645,0.005815205685978893,0.0,0.0,0.0,0.005761361188886495,0.0,0.0,0.008507430540598751,0.0,0.0,0.0,0.02067628688348051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006999784622011631,0.0,0.0,0.0002692224854619858,0.0,0.0,0.0,0.020030152918371742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011845789360327374,0.0017230239069567091,0.0009692009476631488,0.0,0.0,0.0,0.002153779883695886,0.0,0.0,0.0,0.0,0.0009692009476631488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010768899418479432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006461339651087659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002692224854619858,0.0,0.0,0.0,0.0,0.0,0.0,0.013138057290544906,0.03532199009261253,0.0,0.0,0.0,0.0,0.0018845573982339005,0.00010768899418479432,0.0,0.0,0.0,0.0005922894680163687,0.0,0.010876588412664225,0.0,0.0,0.0,0.0,0.004522937755761361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002692224854619858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034998923110058154,0.0,0.0,0.020137841912556537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11878096058582813,0.0032306698255438293,0.0,0.0004307559767391773,0.0,0.0,0.0,0.0,0.0,0.0,0.003930648287744993,0.0,0.0,0.0,0.0,0.0002692224854619858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01663794960155072,0.0004846004738315744,0.014968770191686409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01060736592720224,0.0,0.0,0.01023045444755546,0.0,0.0,0.0,0.0,0.003176825328451432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00511522722377773,0.0,0.0,0.0,0.00032306698255438296,0.0,0.0,0.0,0.0,0.005169071720870127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1-10,9.109680553868577e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000516215231385886,0.0,0.0,0.0,0.0,0.05547795457305964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016549253006194583,0.0036135066197012025,0.0,0.0,0.0,0.0,0.0,0.0,0.0006073120369245718,0.0,0.0,0.2919348961496417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03838212073363294,0.0,0.0,0.0,0.047522166889347746,0.0,0.0,0.0,0.0,0.00027329041661605733,0.0,0.0,0.0,0.007864690878173205,0.00021255921292360013,0.0,0.015456091339730353,0.0,0.0,0.0,0.0,0.0,0.0,0.0003643872221547431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001275355277541601,0.0,0.0,0.0042815498603182315,0.000971699259079315,0.0,0.0,0.0,0.004068990647394632,0.0,0.0,0.007925422081865663,0.20502854366573545,0.007348475646787319,0.0,0.0,0.00042511842584720027,0.0,0.0,0.0,0.0014575488886189724,0.0,0.0,0.0025810761569294302,0.0,0.0,0.0009413336572330863,0.04202599295518037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006073120369245718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013968176849265153,0.0,0.0,0.0,0.0,0.0,0.0,0.0036438722215474313,0.0,0.0,0.0003643872221547431,0.0021255921292360016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004706668286165431,0.0,0.000668043240617029,0.0003036560184622859,0.0,0.0,0.0,0.0,0.0,6.073120369245719e-05,0.0,0.0,0.0,0.0,0.0,0.0010020648609255435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002064860925543544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027329041661605733,0.0,0.0,0.0,0.0005769464350783432,0.0,0.0013664520830802866,0.0,0.0,0.0025810761569294302,0.0,0.0011235272683104579,0.0,0.0003340216203085145,0.0,0.0,0.0,0.0004554840276934289,0.0,0.002064860925543544,0.0,0.0,0.0,0.0,0.0064982387950929185,0.0,0.0,9.109680553868577e-05,0.0,0.00012146240738491437,0.0,0.0019737641200048583,0.0,0.0,0.0010627960646180008,0.0,0.0,0.0,0.0,0.0,0.0,0.004676302684319203,0.0,0.0037653346289323454,0.006953722822786348,0.0,0.0003643872221547431,0.0,0.0,0.0,0.000668043240617029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006589335600631604,0.0018523017126199442,0.0,0.0,0.0,0.0,0.000819871249848172,0.0,0.0,0.007378841248633548,0.0010931616664642293,0.0,0.0,0.007014454026478805,0.002611441758775659,0.0,9.109680553868577e-05,0.0,0.0,0.00012146240738491437,0.0010931616664642293,0.001639742499696344,0.0019737641200048583,0.038230292724401795,0.001700473703388801,0.0,0.0,0.0003643872221547431,0.0,0.0005769464350783432,0.0006984088424632577,0.000668043240617029,0.0,0.003279484999392688,0.05954694522045427,0.0019130329163124012,0.000516215231385886,0.03085145147576825,0.0021255921292360016,0.0,0.0,0.0,0.0,0.0,0.0,0.001032430462771772,0.0,0.0,0.0,0.0,0.0,0.0,0.007682497267095834,0.0,0.0,0.0,0.0,0.0,0.0,0.0004554840276934289,0.0,0.0006376776387708005,0.006558969998785376,0.0,0.0,0.0,0.000516215231385886,0.0,0.0,0.0,0.0,0.0005465808332321147,0.0,0.0007287744443094862,0.0,0.0,0,0,0,0,0
1-11,0.0025588089907243173,0.0,0.0,0.0,0.0,0.0,0.0,0.0003780058736297287,0.0,0.0,0.0,0.0004070832485243232,0.011049402459945916,0.0002035416242621616,0.0,0.0,0.0,0.00017446424936756708,0.0006397022476810793,0.0,0.0,0.005873629728708092,0.0023843447413567503,0.0,0.0,0.0,0.0,0.0,0.0,0.003053124363932424,0.0,0.0,0.07603733534936466,0.0,0.0,0.00014538687447297258,0.0,0.0,0.002646041115408101,0.0,0.009479224215637813,0.0,0.0,0.00026169637405135067,0.24046989037829664,0.0,0.00029077374894594517,0.0,0.0010177081213108082,0.004012677735454043,0.0,0.0,0.0,0.0009886307464162135,0.001977261492832427,0.0004361606234189177,0.01701026431333779,0.0004652379983135123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013666366200459422,0.002471576866040534,0.0,0.015498240818818877,0.005146695356343229,0.0002035416242621616,0.0,0.0,0.005757320229129714,0.0,0.0,0.0009595533715216191,0.032421273007472884,0.005582855979762147,2.9077374894594517e-05,0.0,0.0,0.0006106248727864848,0.0,0.00029077374894594517,0.0,0.0,0.0005815474978918903,0.0009304759966270246,0.0,0.0,0.005524701229972958,0.0164287168154459,0.0011340176208891862,0.0,0.0,0.0,0.0,0.0,0.0005233927481027013,0.0,0.0006978569974702683,0.0,0.0,0.00302404698903783,0.0,0.0,0.00090139862173243,0.0,0.0,0.00029077374894594517,0.0,0.0,0.0,0.0,0.0,0.0,0.0002035416242621616,0.0,0.0004070832485243232,0.00026169637405135067,0.0,0.0006397022476810793,0.0002035416242621616,0.000726934372364863,0.003169433863510802,0.0,0.0022098804919891833,0.0,0.0,0.0,0.0,0.0,0.0,0.002646041115408101,0.0,0.0,0.0023552673664621556,0.006367945101916199,0.0,0.0,0.00011630949957837807,0.0,0.0,0.0007560117472594574,0.0,0.000843243871943241,0.0,0.0011049402459945917,0.0,0.0039254456107702595,0.003111279113721613,0.0,0.0,0.0004361606234189177,0.0,0.0,0.0,0.001512023494518915,0.0004943153732081067,0.0,0.007123956849175657,0.0,0.05210665581111337,0.0,5.8154749789189035e-05,0.0003780058736297287,0.0010758628710999972,0.0,0.0003780058736297287,0.0,0.0024134221162513446,0.0004070832485243232,0.0041580646099270155,0.0,0.0,0.0,0.0002035416242621616,0.0,0.0,0.0,0.0,0.0,0.0011630949957837807,0.0,0.0,0.0,0.0,0.0,0.0012212497455729697,0.0,0.006658718850862144,0.0,0.0,0.0023843447413567503,0.0,0.008606902968799977,0.0,0.0,0.0,0.0,0.0013375592451513477,0.0,0.0,0.0,0.0006397022476810793,0.0,0.0011630949957837807,0.0,0.004012677735454043,0.0,0.0,0.0,0.0005524701229972958,0.0023843447413567503,0.0,0.001628332994097293,0.0,0.0,0.0013084818702567532,0.0,0.0,0.0,0.0,0.0,0.0006687796225756738,0.006687796225756739,0.0,0.12270652205518885,0.00034892849873513417,0.0006106248727864848,0.002762350614986479,0.0,0.0,0.0,0.004361606234189177,0.0,0.0,0.0,0.000785089122154052,0.0,0.0012212497455729697,2.9077374894594517e-05,0.0,0.00031985112384053967,0.006455177226599982,0.001686487743886482,0.0004652379983135123,0.0005524701229972958,0.0,0.0,0.0,0.0,0.0,0.03864383123491611,0.005466546480183769,0.0,0.0,0.007938123346224303,0.01648687156523509,0.0,0.0006978569974702683,0.0,0.0,0.0,0.0011340176208891862,0.01660318106481347,0.0021226483673053996,0.008839521967956733,0.005350236980605391,0.0,0.0,0.00031985112384053967,0.0,0.0,0.0026169637405135063,0.0,0.0,0.0019481841179378326,0.06277805239742956,0.0040417551103486375,0.0015992556192026984,0.01660318106481347,0.005582855979762147,0.0,0.0,0.0,0.0,0.0,0.0,0.009043063592218894,0.0,0.0,0.0,0.0,0.00031985112384053967,0.0,0.015992556192026983,0.0,0.00180279724346486,0.0,0.0,0.0005233927481027013,0.0,0.0,0.0,0.0015411008694135094,0.0011630949957837807,0.0,0.0,0.0,0.0010758628710999972,0.0005815474978918903,0.0,0.0,0.0021517257421999943,0.001453868744729726,0.0,0.000726934372364863,0.0,0.0,0,0,0,0,0
1-11b,0.0005604281671196794,0.0,0.0,0.0,0.0,0.0,0.0,0.0003082354919158237,0.0,0.0,0.0,0.0003642783086277916,0.13999495614649593,0.0,0.00025219267520385576,0.0,0.0,0.0,0.0,0.0,0.0,0.004651553787093339,0.003110376327514221,0.0,0.0,0.0,0.0,0.0,0.0,0.0009247064757474711,0.0,0.0,0.09076134166503208,0.0,0.0,0.0,0.0,0.0001961498584918878,0.00860257236528708,0.0,0.01148877742595343,0.0,0.0,0.0003362569002718077,0.20152996889623673,0.0,0.0,0.0,0.0,0.0008966850673914871,0.0,0.0,0.0,0.0017373273180710063,0.00016812845013590384,0.0,0.010199792641578167,0.00044834253369574353,0.0006725138005436154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015972202762910865,0.001961498584918878,0.0,0.015355731779079217,0.0009247064757474711,0.0,0.0,0.0,0.00846246532350716,0.0,0.0,0.0,0.006753159413792138,0.006865245047216073,0.0,0.0,0.0,0.0013450276010872307,0.0,0.00022417126684787177,0.0,0.0,0.0034186118194300444,0.0,0.0,0.0,0.0024378625269706054,0.0012049205593073107,0.005380110404348923,0.0,0.0001961498584918878,0.0,0.0,0.0,0.0003642783086277916,0.0016252416846470703,0.004847703645585227,0.0,0.0,0.00776193011460756,0.0,0.0,0.0017093059097150222,0.0,0.0,0.0,0.0,0.0,0.0008126208423235351,0.0,0.0,0.0,0.0,0.0,0.0,0.0004763639420517275,0.0,0.00022417126684787177,0.0008966850673914871,0.002746098018886429,0.007313587580911817,0.0,0.0006164709838316474,0.0,0.0,0.0,0.0,0.0,0.0,0.0071734805391318966,0.0,0.0001961498584918878,0.0007845994339675512,0.008826743632134952,0.0,0.0,0.00016812845013590384,0.0,0.0,0.0022977554851906857,0.0,0.0004763639420517275,0.0,0.0028301622439543812,0.0,0.0027180766105304455,0.0015131560512231346,0.0,0.00014010704177991985,0.0,0.0006725138005436154,0.0,0.0004203211253397596,0.003922997169837756,0.0006444923921876313,0.0,0.0041751898450416115,0.00044834253369574353,0.04522655308655813,0.0003642783086277916,0.000980749292459439,0.0,0.0003642783086277916,0.00025219267520385576,0.0,0.0012049205593073107,0.0014010704177991986,0.0,0.007733908706251577,0.0,0.0,0.0,0.0010367921091714069,0.0,0.0,0.0,0.0,0.0001961498584918878,0.0003082354919158237,0.0,0.0,0.00044834253369574353,0.0,0.0,0.0004203211253397596,0.0,0.003754868719701852,0.0,0.0,0.0022417126684787176,0.0,0.0035306974528539806,0.0,0.0,0.0,0.0,0.002774119427242413,0.0,0.0,0.0014290918261551826,0.0024939053436825735,0.00011208563342393588,0.0012889847843752626,0.0,0.015720010087707008,0.0,0.0,0.0,0.004287275478465548,5.604281671196794e-05,0.0,0.0033625690027180768,0.0,0.0003082354919158237,0.0008126208423235351,0.0,0.0,0.0,0.0,0.0,0.0,0.008238294056659289,0.0005043853504077115,0.010816263625409814,0.0001961498584918878,0.0012329419676632947,0.003894975761481772,0.0,0.0,0.0,0.005408131812704907,0.0,0.0,0.0,0.0008126208423235351,0.0,0.0,0.0,0.0,0.00022417126684787177,0.005772410121332698,0.0023257768935466697,0.0002802140835598397,0.0,0.0,0.0,0.0,0.0,0.00025219267520385576,0.016056266987978816,0.005744388712976715,0.0,0.0,0.0051279177291450664,0.004987810687365147,0.0,0.0007005352088995993,0.0,0.0,0.0,0.0010367921091714069,0.005828452938044666,0.0009247064757474711,0.003894975761481772,0.002942247877378317,0.0,0.0,0.0003082354919158237,0.0,0.0001961498584918878,0.0008126208423235351,0.0006444923921876313,0.0,0.0014571132345111665,0.06349651133465968,0.005099896320789083,0.00218566985176675,0.010760220808697846,0.09871942163813154,0.0,0.0,0.0,0.0,0.0,0.0,0.001989519993274862,0.00011208563342393588,0.0,0.0,0.0,0.0,0.0016812845013590384,0.015860117129486928,0.0,0.0003922997169837756,0.0,0.0002802140835598397,0.000980749292459439,0.0,0.0005324067587636955,0.0,0.00022417126684787177,0.0011768991509513269,0.0,0.0,0.0,0.0005604281671196794,0.0,0.0,0.0,0.0003922997169837756,0.0010367921091714069,0.0,0.0016532630930030543,0.0,0.0,0,0,0,0,0
1-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03916802474933016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019335414192194018,0.0,0.0,0.0,0.0,0.0,0.011849846697787476,0.006795016987542469,0.0,0.0,0.12929867690522884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000690550506864072,0.009115266690605752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.286606082368864e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02952793967350772,0.0,0.0,0.0,0.026213297240560176,0.14214291633290058,0.00019335414192194018,0.0014639670745518326,0.0029279341491036653,0.0,0.0,0.0,0.0,0.0,0.0,0.007181725271386349,0.0,0.0,0.0,0.0028450680882799767,0.0,0.0,0.0,0.0,0.0,0.00325939839239842,0.0,0.0,0.005773002237383642,0.0,0.002154517581415905,0.0,0.0,0.0,0.0,0.03143385907245256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000939148689335138,0.0005800624257658205,0.0008839046487860122,0.0,0.0,0.0,0.0012706129326298925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7622020274562883e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003314642432947546,0.0,0.0,0.0,0.007181725271386349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02864403502472171,0.0,0.0,0.0,0.0,0.003756594757340552,0.0007457945474131978,0.0,0.0,0.0,0.0,0.0005248183852166947,0.0,0.005413915973814324,0.0,0.0,0.0,0.0,0.0006076844460403834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5244040549125765e-05,0.0,0.0,0.013451923873712123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002789824047730851,0.0024859818247106595,0.0619838134961191,0.0001657321216473773,0.0,0.0009667707096097009,0.0,0.0,0.0,0.0,0.0,0.0,0.0002762202027456288,0.0005524404054912576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28655083832831535,0.0,0.024473109963262712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007540811534955666,0.0,0.0,0.08272795072231583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007734165676877607,0.0,0.0,0.0,0.008756180427036433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007734165676877607,0.0022097616219650305,0.0002485981824710659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003965107057890563,0.0,0.0,0.005466183301234847,0.0,0.0,0.0006514104452248782,0.0001416109663532344,0.0,0.0,0.0,0.0,0.0018975869491333409,0.0,0.0,0.0,0.0001416109663532344,0.0,0.0,0.0,0.0,0.0,0.157443072391526,0.0,0.00011328877308258752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012858275744873682,0.0,0.0,0.0,0.0,0.00022657754616517504,0.0,0.0,0.0,0.008015180695593066,0.045853630905177294,0.0,0.003030474679959216,0.0,0.00022657754616517504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00744873683018013,0.0,0.0,0.0,0.0,0.012093576526566218,0.0,0.0,0.0,0.0581171405913674,0.17353007816925342,0.0,0.00016993315962388127,0.0,0.0,0.0,0.0007646992183074657,0.0,0.0,0.0,0.008015180695593066,0.0,0.0,0.0,0.013849552509346323,0.0002548997394358219,0.0,0.0,0.0008213436048487595,0.0,0.0006230882519542313,2.832219327064688e-05,0.0,0.0013311430837204033,0.0,0.011555454854423927,0.0029171859068766286,0.0,0.0,0.005692760847400022,0.00889316868698312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009063101846607002,0.0,0.0,0.0,0.0,0.0,0.0002832219327064688,0.0,0.00022657754616517504,0.0,0.0,0.00011328877308258752,0.0002548997394358219,0.0,0.0,0.0,0.0,0.0016710094029681658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002548997394358219,0.0,0.0,0.0,0.004304973377138326,0.0,0.0,0.0,0.0,0.0,0.044975642913787243,0.0,0.0,0.0,0.010026056417808996,0.0021808088818398097,0.003936784864619916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019740568709640874,0.0,0.0,0.0,0.0004248328990597032,0.0,0.0,0.0,0.016115327970998076,0.0,0.0,0.0,0.0,0.000934632377931347,0.0,0.0,0.0,0.0,2.832219327064688e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011328877308258752,0.0,0.0,0.0,0.0,0.0,0.0002832219327064688,0.0,0.0,0.014302707601676673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016993315962388128,0.07256145915939731,0.0010195989577432877,0.0,0.0,0.0,0.0,0.0,5.664438654129376e-05,0.0,0.0,0.0006797326384955251,0.00016993315962388127,0.0,0.0,0.0,0.0,0.0,0.0006797326384955251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011555454854423927,0.07545032287300328,0.0,0.0,0.0,0.0,0.0,5.664438654129376e-05,0.0,0.0,0.0,0.0,0.06313016880027189,0.0005664438654129376,0.005409538914693554,0.0002832219327064688,0.0,0.0,0.00031154412597711565,0.0,0.0,0.0,0.0,0.0,0.058740228843321626,0.0005947660586835844,0.0,0.025121785431063783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006230882519542313,0.0,0.0,0.0007363770250368188,0.0,0.0,0.0,0.006570748838790076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015010762433442847,0.0010762433442845815,0.0,0.0,0.0,0.0049563838223632035,0.0,0.0,0.0002548997394358219,0.0002548997394358219,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
