SampleID,0319-6G20,053A03-B-DI-P58,1-20,1013-28-CG33,11-24,113B434,32-520,ADurb.Bin180,AKIW659,Abditibacteriales,Absconditabacteriales_(SR1),Acetobacterales,Acetothermiia,Acholeplasmatales,Acidaminococcales,Acidobacteriae,Actinomarinales,Actinomycetales,Aenigmarchaeales,Aeromonadales,Alicyclobacillales,Alteromonadales,Aminicenantales,Anaerolineales,Ardenticatenales,Arenicellales,Azospirillales,B55-F-B-G02,BD7-11,BRH-c20a,Babeliales,Bacillales,Bacteriovoracales,Bacteroidales,Bacteroidetes_VC2.1_Bac22,Balneolales,Bathyarchaeia,Bdellovibrionales,Berkelbacteria,Bifidobacteriales,Blastocatellales,Blfdi19,Brachyspirales,Bradymonadales,Brevinematales,Bryobacterales,Burkholderiales,C10-SB1A,CCD24,CCM11a,CCM19a,CK-2C2-2,CPR2,Caedibacterales,Caldalkalibacillales,Caldatribacteriales,Caldicoprobacterales,Caldilineales,Caldisericales,Calditrichales,Campylobacterales,Candidatus_Abawacabacteria,Candidatus_Collierbacteria,Candidatus_Falkowbacteria,Candidatus_Gottesmanbacteria,Candidatus_Magasanikbacteria,Candidatus_Moranbacteria,Candidatus_Pacebacteria,Candidatus_Peregrinibacteria,Candidatus_Peribacteria,Candidatus_Shapirobacteria,Candidatus_Vogelbacteria,Candidatus_Woesebacteria,Candidatus_Yanofskybacteria,Cardiobacteriales,Caulobacterales,Cellvibrionales,Chitinivibrionales,Chitinophagales,Chlamydiales,Chlorobiales,Chloroflexales,Chloroplast,Christensenellales,Chromatiales,Chthoniobacterales,Chthonomonadales,Cloacimonadales,Clostridia,Clostridia_UCG-014,Clostridia_vadinBB60_group,Clostridiales,Competibacterales,Coprothermobacterales,Coriobacteriales,Corynebacteriales,Coxiellales,Cytophagales,D8A-2,DG-20,DG-56,DS-100,DTU014,Dadabacteriales,Defferrisomatales,Defluviicoccales,Deinococcales,Desulfatiglandales,Desulfitibacterales,Desulfitobacteriales,Desulfobacterales,Desulfobulbales,Desulfomonilales,Desulfotomaculales,Desulfovibrionales,Desulfurellales,Desulfuribacillales,Desulfuromonadia,Dethiobacterales,Dictyoglomales,Diplorickettsiales,Dongiales,EC3,Ectothiorhodospirales,Elev-16S-1166,Elsterales,Endomicrobiales,Enterobacterales,Erysipelotrichales,Eubacteriales,FCPU426,FW22,Fermentibacterales,Fibrobacterales,Fimbriimonadales,Flavobacteriales,Francisellales,Frankiales,Fusobacteriales,GIF3,GIF9,GOUTB8,GWB1-42-6,Ga0077536,Gaiellales,Gammaproteobacteria,Gammaproteobacteria_Incertae_Sedis,Gemmatales,Gemmatimonadales,Geobacterales,Gitt-GS-136,Gracilibacteria,HOC36,Hadarchaeia,Halanaerobiales,Haliangiales,Halothiobacillales,Holophagales,Holosporales,Hydrogenedentiales,Hydrothermae,IMCC26256,Iainarchaeales,Ignavibacteriales,Isosphaerales,Izemoplasmatales,JG30-KF-CM66,JG36-GS-52,JGI_0000069-P22,JS1,KD4-96,KI89A_clade,KIST-JJY010,Kapabacteriales,Kiloniellales,Kosmotogales,Kryptoniales,LCP-89,LD1-PA32,LD1-PB3,LKM11,Lachnospirales,Lactobacillales,Latescibacterales,Latescibacterota,Legionellales,Leptospirales,Limnochordales,Limnochordia,Lineage_IIa,Lineage_IV,Lokiarchaeia,Longimicrobiales,M55-D21,MAT-CR-H4-C10,MBA03,MBNT15,MD2902-B12,MSB-5E12,MSBL9,MVP-15,MVP-88,Margulisbacteria,Marine_Benthic_Group_D_and_DHVEG-1,Marinimicrobia_(SAR406_clade),Methanofastidiosales,Methanomassiliicoccales,Methanomethyliales,Methanomicrobiales,Methanosarciniales,Methylacidiphilales,Methylococcales,Methylomirabilales,Micavibrionales,Micrarchaeales,Micrococcales,Micropepsales,Microtrichales,MidBa8,Monoglobales,Moorellales,Myxococcales,NB1-j,NKB15,Nannocystales,Nitrosococcales,Nitrososphaerales,Nitrospirales,OC31,OLB14,OM190,OPB41,Obscuribacterales,Oceanospirillales,Odinarchaeia,Oligoflexales,Oligosphaerales,Omnitrophales,Opitutales,Oscillospirales,PAUC34f,PB19,PLTA13,Paenibacillales,Paracaedibacterales,Parcubacteria,Parvibaculales,Pasteurellales,PeM15,Pedosphaerales,Peptococcales,Peptostreptococcales-Tissierellales,Petrotogales,Phycisphaerales,Pirellulales,Pla1_lineage,Pla3_lineage,Pla4_lineage,Planctomycetales,Polyangiales,Propionibacteriales,Proteinivoracales,Pseudomonadales,R7C24,RBG-13-54-9,RBG-16-55-12,RF39,Reyranellales,Rhinosporideacae,Rhizobiales,Rhodobacterales,Rhodospirillales,Rickettsiales,Rs-M47,Rubrobacterales,Run-SP154,S-70,S085,SAR324_clade(Marine_group_B),SBR1031,SGST604,SHA-26,SJA-15,SJA-28,SM1A07,Saccharimonadales,Sericytochromatia,Silvanigrellales,Solibacterales,Solirubrobacterales,Sphingobacteriales,Sphingomonadales,Spirochaetales,Steroidobacterales,Subgroup_17,Subgroup_18,Subgroup_21,Subgroup_22,Subgroup_7,Sumerlaeales,Sva0485,Symbiobacteriales,Synergistales,Syntrophales,Syntrophobacterales,Syntrophomonadales,Syntrophorhabdales,TA06,TK10,Teleostei,Tepidisphaerales,Thermacetogeniales,Thermales,Thermoactinomycetales,Thermoanaerobacterales,Thermoanaerobaculales,Thermomicrobiales,Thermotogales,Thermovenabulales,Thiotrichales,Tistrellales,UASB-TL25,Unclassified,V2072-189E03,VHS-B3-70,VHS-B4-70,Veillonellales-Selenomonadales,Veneroida,Verrucomicrobiales,Vibrionales,Vicinamibacterales,Victivallales,WCHB1-41,WCHB1-81,WD260,WOR-1,WPS-2,WS1,WS2,WS4,WWE3,Woesearchaeales,Xanthomonadales,Zixibacteria,bacteriap25,c5LKS83,mle1-8,vadinHA49,acid_accumulation,acid_base_balance,ammonia_toxicity,biogas_quality,buffer_capacity
1-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013461124273099,0.0,0.0,0.050021537798836196,0.0,0.0,0.0,0.0232608227439155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016153349127709716,0.0,0.0,0.0,0.0,0.0,0.1975016153349114,0.0,0.0,0.0020425145623723,0.0,0.0,0.0,0.0,0.0,0.0,0.0003769114796467,0.0,0.0,0.0030691363342666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0087228085289683,0.0078612965754899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026383803575274,0.0,0.0,0.0,0.0853435278914494,0.259476631488261,0.0,0.0067305621365495,0.005815205685978697,0.0,0.0,0.0,0.0057613611888864,0.0,0.0,0.008507430540598701,0.0,0.0,0.0,0.0206762868834804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006999784622011,0.0,0.0,0.0002692224854619,0.0,0.0,0.0,0.0200301529183717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011845789360327,0.0017230239069565,0.0009692009476631,0.0,0.0,0.0,0.0021537798836958,0.0,0.0,0.0,0.0,0.0009692009476631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001076889941847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006461339651087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002692224854619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013138057290544599,0.035321990092612096,0.0,0.0,0.0,0.0,0.0018845573982339,0.0001076889941847,0.0,0.0,0.0,0.0,0.0005922894680163,0.0,0.010876588412664,0.0,0.0,0.0,0.0,0.0045229377557613,0.0,0.0,0.0,0.0,0.0015886224374007,0.0139950071866252,0.0,0.9313109917542923,0.025947499810878003,0.0,0.0,0.0,0.0,0.0,0.0002692224854619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034998923110056996,0.0,0.0,0.0201378419125562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1187809605858268,0.0032306698255438,0.0,0.0004307559767391,0.0,0.0,0.0,0.0,0.0,0.0,0.0039306482877449,0.0,0.0,0.0,0.0,0.0002692224854619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166379496015506,0.0004846004738315,0.0149687701916863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0106073659272021,0.0,0.0,0.010230454447555201,0.0,0.0,0.0,0.0,0.0,0.0031768253284513003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0302305914722071,0.0,0.0,0.0,0.0003230669825543,0.0,0.0,0.0,0.0,0.0,0.0051690717208701005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
1-10,9.109680553868576e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0005162152313858,0.0,0.0,0.0,0.0,0.0554779545730596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0165492530061944,0.0036135066197008855,0.0,0.0,0.0,0.0,0.0,0.0,0.0006073120369244858,0.0,0.0,0.29193489614964,0.0,0.0,0.0075352588078598,0.0,0.0,0.0,0.0,0.0,0.0383821207336329,0.0,0.0,0.0,0.04752216688934679,0.0,0.0,0.0,0.0,0.000273290416616,0.0,0.0,0.0,0.007864690878173099,0.0002125592129236,0.0,0.0154560913397298,0.0,0.0,0.0,0.0,0.0,0.0,0.0003643872221547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012753552775415,0.0,0.0,0.004281549860318086,0.0009716992590792857,0.0,0.0,0.0,0.0040689906473942855,0.0,0.0,0.0079254220818655,0.20502854366573528,0.0073484756467869,0.0,0.0,0.0004251184258472,0.0,0.0,0.0,0.0014575488886189,0.0,0.0,0.0025810761569292863,0.0,0.0,0.000941333657233,0.0420259929551802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006073120369245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013968176849264858,0.0,0.0,0.0,0.0,0.0,0.0,0.0036438722215473857,0.0,0.0,0.0003643872221547,0.002125592129236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0047066682861653004,0.0,0.000668043240617,0.0,0.0003036560184622,0.0,0.0,0.0,0.0,0.0,6.073120369245719e-05,0.0,0.0,0.0,0.0,0.0,0.0010020648609255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020648609255435,0.0,0.0,0.0,0.0,0.0064223029064569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000273290416616,0.0,0.0,0.0,0.0,0.0005769464350783,0.2776733748107048,0.028845627542921578,0.0377675199328576,0.21560327683409383,0.2912112974146567,0.0,0.0013664520830802,0.0,0.0,0.0,0.0025810761569293,0.0,0.0011235272683104,0.0,0.0003340216203085,0.0,0.0,0.0,0.0004554840276934,0.0,0.0020648609255435,3.649035742305096e-05,0.0,0.0,0.0,0.0,0.0064982387950929,0.0,0.0,0.0,9.109680553868576e-05,0.0,0.0001214624073849,0.0,0.0019737641200048,0.0,0.0,0.0010627960646179,0.0,0.0,0.0,0.0,0.0,0.0,0.004676302684319157,0.0,0.0037653346289323003,0.0069537228227863,0.0,0.0003643872221547,0.0,0.0,0.0,0.000668043240617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065893356006313,0.0018523017126199,0.0,0.0,0.0,0.0,0.0008198712498481,0.0,0.0,0.0073788412486333,0.0010931616664641998,0.0,0.0,0.0070144540264786,0.0026114417587755003,0.0,9.109680553868576e-05,0.0,0.0,0.00012146240738491437,0.0010931616664641858,0.0016397424996962,0.0019737641200047997,0.0382302927244016,0.0017004737033887,0.0,0.0,0.0003643872221547,0.0,0.0005769464350783,0.0006984088424632,0.000668043240617,0.0,0.0032794849993925002,0.059546945220453625,0.0019130329163122572,0.0005162152313858,0.0308514514757681,0.002125592129236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010324304627717,0.0,0.0,0.0,0.0,0.0,0.0,0.14059862418055669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004554840276934,0.0,0.0006376776387707,0.0065589699987852,0.0,0.0,0.0,0.0005162152313858,0.0,0.0,0.0,0.0019887244795562,0.0,0.0005465808332321,0.0,0.0007287744443094,0.0,0.0,0,0,0,0,0
1-11,0.0025588089907241,0.0,0.0,0.0,0.0,0.0,0.0,0.0003780058736297,0.0,0.0,0.0,0.0004070832485243,0.0110494024599459,0.0002035416242621,0.0,0.0,0.0,0.0001744642493675,0.0,0.000639702247681,0.0,0.0,0.0058736297287077,0.0023843447413566003,0.0,0.0,0.0,0.0,0.0,0.0,0.0030531243639322,0.0,0.0,0.0760373353493628,0.0,0.0,0.0057838293770332005,0.0001453868744729,0.0,0.0,0.0026460411154079,0.0,0.0094792242156377,0.0,0.0,0.0002616963740513,0.24046989037829325,0.0,0.0002907737489459,0.0,0.0010177081213107,0.004012677735454,0.0,0.0,0.0,0.0009886307464162,0.001977261492832289,0.0004361606234189,0.0170102643133375,0.0004652379983135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013666366200459,0.0024715768660404,0.0,0.01549824081881819,0.0051466953563428005,0.0002035416242621,0.0,0.0,0.0057573202291294895,0.0,0.0,0.0009595533715216,0.032421273007472697,0.0055828559797617,2.907737489459452e-05,0.0,0.0,0.0006106248727864,0.0,0.0002907737489459,0.0,0.0,0.000581547497891789,0.000930475996627,0.0,0.0,0.0055247012299729,0.0164287168154457,0.0011340176208891,0.0,0.0,0.0,0.0,0.0,0.0005233927481027,0.0,0.0006978569974702,0.0,0.0,0.0030240469890377,0.0,0.0,0.0009013986217323001,0.0,0.0,0.0002907737489459,0.0,0.0,0.0,0.0,0.0,0.0,0.0002035416242621,0.0,0.00040708324852428354,0.0002616963740513,0.0,0.000639702247681,0.0002035416242621,0.0007269343723648,0.0031694338635106,0.0,0.002209880491989,0.0,0.0,0.0,0.0,0.0,0.0,0.002646041115408,0.0,0.0,0.0023552673664620836,0.0063679451019161,0.0,0.0,0.0001163094995783,0.0,0.0,0.0,0.0007560117472594,0.0,0.0008432438719432,0.0,0.0011049402459944,0.0,0.0039254456107702,0.0,0.0031112791137214834,0.0,0.0,0.0004361606234189,0.0,0.0,0.0,0.0015120234945189,0.0004943153732081,0.0,0.0071239568491756,0.0,0.0521066558111133,0.0,5.815474978918904e-05,0.00037800587362968904,0.0010758628710999,0.0,0.0,0.0003780058736297,0.0,0.002413422116251194,0.00040708324852419995,0.004158064609926884,0.0,0.0,0.0,0.0002035416242621,0.0011567658754065,0.0,0.0,0.0,0.0,0.0,0.0011630949957837,0.0,0.0,0.0,0.0,0.0,0.0,0.0012212497455729,0.1885769369803583,0.033064224605374,0.0161947222556932,0.3756115194601734,0.32938908302204906,0.0,0.0066587188508619,0.0,0.0,0.0,0.0023843447413566,0.0,0.0086069029687995,0.0,0.0,0.0,0.0,0.0013375592451512,0.0,0.0,0.0,7.229786721291722e-05,0.000639702247681,0.0,0.0011630949957837,0.0,0.0040126777354539,0.0,0.0,0.0,0.0,0.0005524701229972,0.0023843447413566003,0.0,0.0016283329940971836,0.0,0.0,0.0013084818702566944,0.0,0.0,0.0,0.0,0.0,0.0006687796225756,0.006687796225756594,0.0,0.1227065220551883,0.0003489284987351,0.0006106248727864,0.0027623506149862835,0.0,0.0,0.0,0.0043616062341886004,0.0,0.0,0.0,0.0007850891221539999,0.0,0.0012212497455729,2.907737489459452e-05,0.0,0.0003198511238405,0.0,0.006455177226599489,0.0016864877438864,0.0004652379983135,0.0005524701229972,0.0,0.0,0.0,0.0,0.0,0.038643831234915695,0.0054665464801835996,0.0,0.0,0.007938123346223794,0.0164868715652348,0.0,0.0006978569974702,0.0,0.0,0.0,0.0011340176208890836,0.01660318106481289,0.0021226483673052,0.008839521967956501,0.0053502369806053,0.0,0.0,0.0003198511238405,0.0,0.0,0.0026169637405133,0.0,0.0,0.0019481841179377,0.0627780523974285,0.0040417551103485005,0.0015992556192026,0.01660318106481289,0.005582855979762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0090430635922186,0.0,0.0,0.0,0.0,0.0003198511238405,0.0,0.06260058125528503,0.0,0.0018027972434648,0.0,0.0,0.0,0.0005233927481027,0.0,0.0,0.0,0.0015411008694133947,0.0011630949957836,0.0,0.0,0.0,0.0010758628710999,0.0005815474978918,0.0,0.0,0.0035425954934328,0.0021517257421999002,0.0014538687447296,0.0,0.0007269343723647,0.0,0.0,0,0,0,0,0
1-11b,0.0005604281671196,0.0,0.0,0.0,0.0,0.0,0.0,0.0003082354919158,0.0,0.0,0.0,0.0003642783086277,0.1399949561464957,0.0,0.00025219267520376794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004651553787093201,0.003110376327514,0.0,0.0,0.0,0.0,0.0,0.0,0.0009247064757473679,0.0,0.0,0.09076134166502997,0.0,0.0,0.0115098171970207,0.0,0.0,0.0001961498584918,0.008602572365286772,0.0,0.011488777425953299,0.0,0.0,0.0003362569002718,0.2015299688962332,0.0,0.0,0.0,0.0,0.0008966850673914,0.0,0.0,0.0,0.001737327318071,0.0001681284501359,0.0,0.0101997926415778,0.0004483425336957,0.0006725138005435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001597220276291,0.0019614985849188,0.0,0.015355731779078752,0.0009247064757473,0.0,0.0,0.0,0.008462465323506883,0.0,0.0,0.0,0.0067531594137919,0.006865245047215352,0.0,0.0,0.0,0.0013450276010872,0.0,0.0002241712668478,0.0,0.0,0.0034186118194299998,0.0,0.0,0.0,0.0024378625269706,0.001204920559307284,0.0053801104043488,0.0,0.0001961498584918,0.0,0.0,0.0,0.0003642783086277,0.0016252416846468999,0.0048477036455848,0.0,0.0,0.0077619301146073,0.0,0.0,0.001709305909715,0.0,0.0,0.0,0.0,0.0,0.0008126208423235,0.0,0.0,0.0,0.0,0.0,0.0,0.0004763639420517,0.0,0.0002241712668478,0.0008966850673914,0.0027460980188863003,0.0073135875809117,0.0,0.0006164709838316,0.0,0.0,0.0,0.0,0.0,0.0,0.0071734805391317,0.0,0.0001961498584918,0.0007845994339674001,0.0088267436321348,0.0,0.0,0.0001681284501359,0.0,0.0,0.0,0.0022977554851906,0.0,0.0004763639420517,0.0,0.0028301622439543,0.0,0.0027180766105304,0.0,0.0015131560512230001,0.0,0.0001401070417799,0.0,0.0006725138005436,0.0,0.0004203211253397,0.0039229971698377,0.0006444923921876,0.0,0.0041751898450415,0.0004483425336957,0.0452265530865581,0.0003642783086277,0.0009807492924594,0.0,0.0003642783086277,0.0,0.0002521926752038,0.0,0.0012049205593073,0.0014010704177991,0.0,0.0077339087062513,0.0,0.0,0.0,0.0010367921091712,0.0,0.0,0.0,0.0,0.0,0.0001961498584918,0.0003082354919158,0.0,0.0,0.0004483425336957,0.0,0.0,0.0,0.0004203211253397,0.1488753479274804,0.0379146919431278,0.0275332881967951,0.36500413751598393,0.3518393139246215,0.0,0.0037548687197017,0.0,0.0,0.0,0.0022417126684786,0.0,0.0035306974528536003,0.0,0.0,0.0,0.0,0.002774119427242252,0.0,0.0,0.0014290918261551,0.0004513653802753,0.002493905343682368,0.0001120856334239,0.0012889847843751,0.0,0.0157200100877068,0.0,0.0,0.0,0.0,0.0042872754784655,5.604281671196794e-05,0.0,0.0033625690027175,0.0,0.0003082354919158,0.0008126208423235,0.0,0.0,0.0,0.0,0.0,0.0,0.0082382940566592,0.0005043853504077,0.01081626362540962,0.0001961498584918,0.0012329419676631,0.0038949757614814,0.0,0.0,0.0,0.0054081318127046,0.0,0.0,0.0,0.0008126208423235,0.0,0.0,0.0,0.0,0.0002241712668478,0.0,0.0057724101213321,0.0023257768935465,0.0002802140835598,0.0,0.0,0.0,0.0,0.0,0.0002521926752038,0.016056266987978383,0.0057443887129764995,0.0,0.0,0.0051279177291448,0.0049878106873649,0.0,0.000700535208899468,0.0,0.0,0.0,0.001036792109171352,0.0058284529380442,0.0009247064757473679,0.0038949757614813,0.0029422478773782,0.0,0.0,0.0003082354919158,0.0,0.0001961498584918,0.0008126208423234,0.0006444923921875,0.0,0.001457113234511,0.0634965113346586,0.0050998963207889,0.0021856698517665517,0.0107602208086975,0.09871942163813127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019895199932746,0.0001120856334239,0.0,0.0,0.0,0.0,0.001681284501359,0.060394834649984054,0.0,0.0003922997169837,0.0,0.0002802140835598,0.0,0.0009807492924593,0.0,0.0005324067587636,0.0,0.0002241712668478,0.0011768991509512,0.0,0.0,0.0,0.0005604281671195001,0.0,0.0,0.0,0.0123373203941921,0.0003922997169837,0.0010367921091712,0.0,0.001653263093003,0.0,0.0,0,0,0,0,0
1-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03916802474932943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001933541419219,0.0,0.0,0.0,0.0,0.0,0.0118498466977874,0.0067950169875424,0.0,0.0,0.129298676905227,0.0,0.0,0.0006467608062951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000690550506864,0.009115266690605426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.286606082368864e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0295279396735071,0.0,0.0,0.0,0.02621329724056,0.14214291633289897,0.0001933541419219,0.0014639670745518,0.0029279341491034627,0.0,0.0,0.0,0.0,0.0,0.0,0.0071817252713862,0.0,0.0,0.0,0.0028450680882799,0.0,0.0,0.0,0.0,0.0,0.0032593983923984,0.0,0.0,0.0057730022373836,0.0,0.0021545175814158,0.0,0.0,0.0,0.0,0.0314338590724522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009391486893351,0.0005800624257657,0.0008839046487858258,0.0,0.0,0.0,0.0012706129326298002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7622020274562883e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003314642432947,0.0,0.0,0.0,0.0071817252713862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0286440350247214,0.0,0.0,0.0,0.0,0.0037565947573405,0.0007457945474131,0.0,0.0,0.0,0.0,0.0,0.0005248183852166,0.0,0.0054139159738141995,0.0,0.0,0.0,0.0,0.0006076844460403,0.0,0.0,0.0,0.0,0.0021558693543171,0.03815888757141253,0.00016169020157378463,0.1374905680715744,0.8003664977902331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5244040549125765e-05,0.0,0.0,0.0134519238737114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027898240477308,0.0024859818247104,0.06198381349611778,0.0001657321216473,0.0,0.0009667707096097,0.0,0.0,0.0,0.0,0.0,0.0,0.0002762202027456,0.0005524404054912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2865508383283144,0.0,0.024473109963262164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007540811534955299,0.0,0.0,0.08272795072231542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007734165676877,0.0,0.0,0.0,0.029344732760763326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007734165676877,0.0022097616219649,0.000248598182471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004311738708634,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0
