domain,model,flag,n_pos,prevalence,n_repeats_scored,auprc,auprc_lo,auprc_hi,auprc_lift,auprc_lift_lo,auprc_lift_hi,auroc,auroc_lo,auroc_hi,mcc,mcc_lo,mcc_hi,f2,f2_lo,f2_hi,precision,precision_lo,precision_hi,recall,recall_lo,recall_hi,threshold,threshold_lo,threshold_hi
merged,PMCNN,acid_accumulation,4.0,0.028985507246376812,5.0,0.06253895190133835,0.05566978755495652,0.07250829311688488,2.157593840596173,1.9206076706459996,2.5015361125325284,0.6947761194029851,0.6486940298507462,0.7417910447761193,0.029263826617668243,-0.0525507675472207,0.1034870819308368,0.10406884178708593,0.0,0.2011153298528714,0.02709264069264069,0.0,0.05883116883116883,0.45,0.0,0.975,0.10979533273526403,0.005071175182163342,0.2507149098379231
merged,PMCNN,acid_base_balance,20.0,0.14492753623188406,5.0,0.30088015647169475,0.23733084854449837,0.39021930603516986,2.0760730796546936,1.6375828549570386,2.6925132116426718,0.698135593220339,0.6474576271186442,0.7341101694915254,0.3296826507610779,0.18022568023616714,0.4219107160207792,0.5355110878401192,0.344583604424203,0.6495302407516148,0.3257023629964807,0.27286324786324784,0.394,0.65,0.37,0.845,0.43144584238020045,0.3301158541431981,0.5278993300186031
merged,PMCNN,ammonia_toxicity,26.0,0.18840579710144928,5.0,0.5692969567502117,0.5170553273848203,0.624546191125861,3.0216530781357394,2.7443705838117385,3.3148990144372616,0.9033653846153846,0.8905906593406594,0.9181662087912087,0.6031643335029436,0.5543558437278844,0.6426344052235109,0.7742118210524098,0.7249013692271988,0.80308656860381,0.5574661201633943,0.4796269727403156,0.5941094941094941,0.8615384615384615,0.7769230769230769,0.9192307692307693,0.4803371272770006,0.210867281671445,0.6669669237406408
merged,PMCNN,biogas_quality,7.0,0.050724637681159424,5.0,0.07933811618681376,0.06868792229333907,0.09661449179940129,1.5640942905400423,1.3541333252115417,1.904685695473911,0.5893129770992366,0.5406761177753544,0.677535441657579,0.08073035456126727,-0.010188953902707187,0.12157236166240586,0.21951870560413092,0.10997596153846155,0.25716509231429796,0.06549517170322142,0.0435,0.09357825567502986,0.6857142857142857,0.17142857142857143,1.0,0.0894883996526051,0.019842810801983857,0.20412556312154587
merged,PMCNN,buffer_capacity,9.0,0.06521739130434782,5.0,0.057305583438317355,0.04811999557661959,0.0691342796576028,0.8786856127208662,0.7378399321748337,1.0600589547499097,0.38535745047372955,0.2782084409991386,0.4857881136950904,-0.057966066041233756,-0.11689654690877545,0.028827995968731288,0.23166263731118106,0.1990782172901378,0.26132718524458703,0.059457915889467916,0.05231366459627329,0.06608056265984655,0.8444444444444444,0.6666666666666666,1.0,0.007273065177023086,6.947567404566456e-06,0.019255926379779516
merged,PMCNN,MACRO,,,5.0,0.21387195294967518,0.1879143631620673,0.23873970243917722,1.939619980329503,1.7142820618587298,2.0451065065901757,0.654189504962335,0.6047535750485996,0.6869390344403472,0.19697501988034466,0.13676788077744162,0.23194405928470618,0.37299461871898537,0.3043970932835261,0.4139590056496811,0.20704284228904096,0.19282412540204802,0.2295473685791029,0.6983394383394383,0.4472087912087912,0.8443992673992674,,,
