Feature,Repeat,Multilabel MCC drop,Micro-AUPR drop
BAC_O::C10-SB1A,18,0.0,0.0
BAC_O::C10-SB1A,19,0.0,0.0
BAC_O::C10-SB1A,20,0.0,0.0
BAC_O::C10-SB1A,21,0.0,0.0
BAC_O::C10-SB1A,22,0.0,0.0
BAC_O::C10-SB1A,23,0.0,0.0
BAC_O::C10-SB1A,24,0.0,0.0
BAC_O::C10-SB1A,25,0.0,0.0
BAC_O::C10-SB1A,26,0.0,0.0
BAC_O::C10-SB1A,27,0.0,0.0
BAC_O::C10-SB1A,28,0.0,0.0
BAC_O::C10-SB1A,29,0.0,0.0
BAC_O::C10-SB1A,30,0.0,0.0
BAC_O::CCM19a,1,0.0,0.0
BAC_O::CCM19a,2,0.0,0.0
BAC_O::CCM19a,3,0.0,0.0
BAC_O::CCM19a,4,0.0,0.0
BAC_O::CCM19a,5,0.0,0.0
BAC_O::CCM19a,6,0.0,0.0
BAC_O::CCM19a,7,0.0,0.0
BAC_O::CCM19a,8,0.0,0.0
BAC_O::CCM19a,9,0.0,0.0
BAC_O::CCM19a,10,0.0,0.0
BAC_O::CCM19a,11,0.0,0.0
BAC_O::CCM19a,12,0.0,0.0
BAC_O::CCM19a,13,0.0,0.0
BAC_O::CCM19a,14,0.0,0.0
BAC_O::CCM19a,15,0.0,0.0
BAC_O::CCM19a,16,0.0,0.0
BAC_O::CCM19a,17,0.0,0.0
BAC_O::CCM19a,18,0.0,0.0
BAC_O::CCM19a,19,0.0,0.0
BAC_O::CCM19a,20,0.0,0.0
BAC_O::CCM19a,21,0.0,0.0
BAC_O::CCM19a,22,0.0,0.0
BAC_O::CCM19a,23,0.0,0.0
BAC_O::CCM19a,24,0.0,0.0
BAC_O::CCM19a,25,0.0,0.0
BAC_O::CCM19a,26,0.0,0.0
BAC_O::CCM19a,27,0.0,0.0
BAC_O::CCM19a,28,0.0,0.0
BAC_O::CCM19a,29,0.0,0.0
BAC_O::CCM19a,30,0.0,0.0
BAC_O::CK-2C2-2,1,0.0,0.0003669090033374678
BAC_O::CK-2C2-2,2,0.0,8.195862391119357e-05
BAC_O::CK-2C2-2,3,0.0,0.0003442921564166257
BAC_O::CK-2C2-2,4,0.0,0.00038785048574685455
BAC_O::CK-2C2-2,5,0.0,0.00032167569124957884
BAC_O::CK-2C2-2,6,0.0,0.00038012851769542166
BAC_O::CK-2C2-2,7,0.0,0.000384242519130662
BAC_O::CK-2C2-2,8,0.0,0.0003098778729343499
BAC_O::CK-2C2-2,9,0.0,0.00030575718909314764
BAC_O::CK-2C2-2,10,0.0,0.0003669090033374678
BAC_O::CK-2C2-2,11,0.0,0.00033909319101765867
BAC_O::CK-2C2-2,12,0.0,0.00034301710476530856
BAC_O::CK-2C2-2,13,0.0,0.0004002450052619788
BAC_O::CK-2C2-2,14,0.0,-0.00019688615577750923
BAC_O::CK-2C2-2,15,0.0,3.853667146946904e-06
BAC_O::CK-2C2-2,16,0.0,0.0002523115426750766
BAC_O::CK-2C2-2,17,0.0,6.39053720761229e-05
BAC_O::CK-2C2-2,18,0.0,0.0003482983819321772
BAC_O::CK-2C2-2,19,0.0,-4.71342960706167e-06
BAC_O::CK-2C2-2,20,0.0,0.0003442921564166257
BAC_O::CK-2C2-2,21,0.0,0.000384242519130662
BAC_O::CK-2C2-2,22,0.0,0.00035241906577337945
BAC_O::CK-2C2-2,23,0.0,0.00022718784960407135
BAC_O::CK-2C2-2,24,0.0,0.00031630863283221844
BAC_O::CK-2C2-2,25,0.0,0.00043044220726762283
BAC_O::CK-2C2-2,26,0.0,0.0003803206593437358
BAC_O::CK-2C2-2,27,0.0,0.0003588207668423493
BAC_O::CK-2C2-2,28,0.0,-2.415752312728836e-05
BAC_O::CK-2C2-2,29,0.0,0.0002962565529339156
BAC_O::CK-2C2-2,30,0.0,0.00025922803111527726
BAC_O::Caldatribacteriales,1,0.0,-0.0029043553126443244
BAC_O::Caldatribacteriales,2,0.0,-0.002999405371120256
BAC_O::Caldatribacteriales,3,0.0,0.0017673309500465528
BAC_O::Caldatribacteriales,4,0.0,-1.4442612247811404e-06
BAC_O::Caldatribacteriales,5,0.0,-0.0005950437903661787
BAC_O::Caldatribacteriales,6,0.0,0.00023021509057807865
BAC_O::Caldatribacteriales,7,0.0,-0.00026096301347316997
BAC_O::Caldatribacteriales,8,0.0,-0.0007479438522966508
BAC_O::Caldatribacteriales,9,0.0,-0.0021415605413991345
BAC_O::Caldatribacteriales,10,0.0,-0.0033109792648961522
BAC_O::Caldatribacteriales,11,0.0,-0.0002683219895943112
BAC_O::Caldatribacteriales,12,0.0,7.665175035836969e-05
BAC_O::Caldatribacteriales,13,0.0,0.0001550445892976593
BAC_O::Caldatribacteriales,14,0.0,0.000606889437798297
BAC_O::Caldatribacteriales,15,0.0,-0.0018688825914905949
BAC_O::Caldatribacteriales,16,0.0,0.0005711372991413777
BAC_O::Caldatribacteriales,17,0.0,-0.0004884012112685299
BAC_O::Caldatribacteriales,18,0.0,9.068231364389723e-05
BAC_O::Caldatribacteriales,19,0.0,-0.0014005190000471734
BAC_O::Caldatribacteriales,20,0.0,0.0015486252501440978
BAC_O::Caldatribacteriales,21,0.0,-0.0016882110905286352
BAC_O::Caldatribacteriales,22,0.0,0.0009752500654303664
BAC_O::Caldatribacteriales,23,0.0,0.002781928361103414
BAC_O::Caldatribacteriales,24,0.0,-0.003788829188890508
BAC_O::Caldatribacteriales,25,0.0,0.0026721375385020396
BAC_O::Caldatribacteriales,26,0.0,-0.002411392024000092
BAC_O::Caldatribacteriales,27,0.0,-0.001112270596182574
BAC_O::Caldatribacteriales,28,0.0,0.0007053786529185313
BAC_O::Caldatribacteriales,29,0.0,0.003270318584840004
BAC_O::Caldatribacteriales,30,0.0,0.0006050713412905084
BAC_O::Caldicoprobacterales,1,-0.010415691684064532,0.004452780953672797
BAC_O::Caldicoprobacterales,2,0.018277204410944603,0.00493018919138305
BAC_O::Caldicoprobacterales,3,-0.005152513601438313,0.005697816717060433
BAC_O::Caldicoprobacterales,4,0.023490235687662064,-0.00482350129778103
BAC_O::Caldicoprobacterales,5,-0.010415691684064532,0.006471376906710569
BAC_O::Caldicoprobacterales,6,0.009087541171129587,0.0106880165890334
BAC_O::Caldicoprobacterales,7,0.009087541171129587,-0.0014712531107980986
BAC_O::Caldicoprobacterales,8,0.009087541171129587,0.003910054904946336
BAC_O::Caldicoprobacterales,9,0.009087541171129587,-0.002319168131848681
BAC_O::Caldicoprobacterales,10,0.009087541171129587,0.01358012093178268
BAC_O::Caldicoprobacterales,11,0.003848113073221582,0.005696785556926265
BAC_O::Caldicoprobacterales,12,0.0,0.002676904615154241
BAC_O::Caldicoprobacterales,13,-0.010415691684064532,0.0007164742568782079
BAC_O::Caldicoprobacterales,14,-0.005152513601438313,0.010434542062139063
BAC_O::Caldicoprobacterales,15,0.023490235687662064,0.007199869506588963
BAC_O::Caldicoprobacterales,16,0.003848113073221582,0.005699901728224432
BAC_O::Caldicoprobacterales,17,-0.005152513601438313,-0.0004209926172765721
BAC_O::Caldicoprobacterales,18,0.003848113073221582,0.00610412529275256
BAC_O::Caldicoprobacterales,19,-0.005152513601438313,0.00493825919276214
BAC_O::Caldicoprobacterales,20,-0.005152513601438313,0.012822069889324605
BAC_O::Caldicoprobacterales,21,0.018277204410944603,0.005473048124781499
BAC_O::Caldicoprobacterales,22,0.003848113073221582,0.004520572276006607
BAC_O::Caldicoprobacterales,23,0.003848113073221582,0.006720535205903433
BAC_O::Caldicoprobacterales,24,-0.010415691684064532,0.008249438397112563
BAC_O::Caldicoprobacterales,25,0.009087541171129587,0.004720275914985861
BAC_O::Caldicoprobacterales,26,0.0,-0.0032959020098674574
BAC_O::Caldicoprobacterales,27,0.01421537249116317,-0.007451015857252941
BAC_O::Caldicoprobacterales,28,0.009087541171129587,0.004030029537884949
BAC_O::Caldicoprobacterales,29,-0.010415691684064532,0.008010929756854301
BAC_O::Caldicoprobacterales,30,0.003848113073221582,0.014048070217366981
BAC_O::Caldilineales,1,0.0,4.75488308003813e-05
BAC_O::Caldilineales,2,0.0,0.00015766878859752032
BAC_O::Caldilineales,3,0.0,2.1925970682123985e-05
BAC_O::Caldilineales,4,0.0,7.886105717169745e-06
BAC_O::Caldilineales,5,0.0,-1.0181683053500645e-05
BAC_O::Caldilineales,6,0.0,1.4931248041250011e-05
BAC_O::Caldilineales,7,0.0,3.9270757985876426e-05
BAC_O::Caldilineales,8,0.0,2.7355681137652965e-05
BAC_O::Caldilineales,9,0.0,0.00037445756272741493
BAC_O::Caldilineales,10,0.0,3.637773904613395e-05
BAC_O::Caldilineales,11,0.0,-0.00024313100309031332
BAC_O::Caldilineales,12,0.0,0.00017502727823220932
BAC_O::Caldilineales,13,0.0,1.656477872907791e-05
BAC_O::Caldilineales,14,0.0,0.00014825153521380585
BAC_O::Caldilineales,15,0.0,4.721145447961206e-05
BAC_O::Caldilineales,16,0.0,-1.4252608757148177e-05
BAC_O::Caldilineales,17,0.0,2.1925970682123985e-05
BAC_O::Caldilineales,18,0.0,5.536975936870636e-05
BAC_O::Caldilineales,19,0.0,5.373622868082295e-05
BAC_O::Caldilineales,20,0.0,3.550465361651378e-05
BAC_O::Caldilineales,21,0.0,0.00013984452161658334
BAC_O::Caldilineales,22,0.0,0.00037350974531874526
BAC_O::Caldilineales,23,0.0,3.076786922967534e-05
BAC_O::Caldilineales,24,0.0,3.9284460316812986e-05
BAC_O::Caldilineales,25,0.0,3.637773904613395e-05
BAC_O::Caldilineales,26,0.0,-0.00021371196320446595
BAC_O::Caldilineales,27,0.0,9.366049298115131e-05
BAC_O::Caldilineales,28,0.0,3.258155927854389e-05
BAC_O::Caldilineales,29,0.0,3.1544764058477615e-05
BAC_O::Caldilineales,30,0.0,1.4931248041250011e-05
BAC_O::Caldisericales,1,0.019235943416908985,0.00019767269330273063
BAC_O::Caldisericales,2,0.019235943416908985,0.0036384846100492862
BAC_O::Caldisericales,3,0.01421537249116317,0.0009865456632512926
BAC_O::Caldisericales,4,0.03358325858376465,-0.0017652394427773443
BAC_O::Caldisericales,5,0.01421537249116317,-0.0022811230633101864
BAC_O::Caldisericales,6,0.03358325858376465,8.071080908761408e-05
BAC_O::Caldisericales,7,0.019235943416908985,-0.0023351513951009317
BAC_O::Caldisericales,8,0.028590774026323762,0.0006675995577106186
BAC_O::Caldisericales,9,0.005046084383587002,1.9772352589708664e-05
BAC_O::Caldisericales,10,0.03358325858376465,0.005075549938560242
BAC_O::Caldisericales,11,0.019235943416908985,0.0026330850884262458
BAC_O::Caldisericales,12,0.005046084383587002,0.0017808815990253413
BAC_O::Caldisericales,13,0.005046084383587002,-0.00043232556083311335
BAC_O::Caldisericales,14,0.028590774026323762,0.0030400216832144333
BAC_O::Caldisericales,15,0.03358325858376465,0.002354035595213466
BAC_O::Caldisericales,16,0.028590774026323762,0.0029302490089325173
BAC_O::Caldisericales,17,0.005046084383587002,3.39015246880181e-05
BAC_O::Caldisericales,18,0.01421537249116317,0.002947873429605563
BAC_O::Caldisericales,19,0.01421537249116317,-0.00017453476799045298
BAC_O::Caldisericales,20,0.03358325858376465,0.003615451487878729
BAC_O::Caldisericales,21,0.028590774026323762,0.0026560913687856402
BAC_O::Caldisericales,22,0.01421537249116317,-0.0025494967935446033
BAC_O::Caldisericales,23,0.028590774026323762,0.00248368673576127
BAC_O::Caldisericales,24,0.0,0.00043687262209068933
BAC_O::Caldisericales,25,0.028590774026323762,-0.00019522329127702465
BAC_O::Caldisericales,26,0.019235943416908985,-0.0026086231137641414
BAC_O::Caldisericales,27,0.019235943416908985,0.0009647793844051455
BAC_O::Caldisericales,28,0.019235943416908985,0.0013716262574639537
BAC_O::Caldisericales,29,0.005046084383587002,3.5753224784162985e-05
BAC_O::Caldisericales,30,0.028590774026323762,0.003369398880408714
BAC_O::Campylobacterales,1,0.0,-0.00029817041957891366
BAC_O::Campylobacterales,2,0.0,-2.197607658555034e-05
BAC_O::Campylobacterales,3,0.0,-0.0001344365521159796
BAC_O::Campylobacterales,4,0.0,-0.0001356790061539659
BAC_O::Campylobacterales,5,0.0,0.0009317496112764556
BAC_O::Campylobacterales,6,0.0,0.0007142949348528105
BAC_O::Campylobacterales,7,0.0,-0.00017313523380763085
BAC_O::Campylobacterales,8,0.0,0.0002323165371807545
BAC_O::Campylobacterales,9,0.0,-0.00042260454195436337
BAC_O::Campylobacterales,10,0.0,2.11572127884474e-05
BAC_O::Campylobacterales,11,0.0,-3.161920636712834e-05
BAC_O::Campylobacterales,12,0.0,0.0002122761018258923
BAC_O::Campylobacterales,13,0.0,-0.0009596649351998887
BAC_O::Campylobacterales,14,0.0,-1.1704845911952866e-06
BAC_O::Campylobacterales,15,0.0,9.684499794659907e-06
BAC_O::Campylobacterales,16,0.0,-3.8538338190119426e-06
BAC_O::Campylobacterales,17,0.0,0.0007295278358884216
BAC_O::Campylobacterales,18,0.0,-0.0005570609645719204
BAC_O::Campylobacterales,19,0.0,0.00025540567161935757
BAC_O::Campylobacterales,20,0.0,0.00038099273501301933
BAC_O::Campylobacterales,21,0.0,-0.00012081530090846115
BAC_O::Campylobacterales,22,0.0,1.3455006536711167e-05
BAC_O::Campylobacterales,23,0.0,0.0005359262767659634
BAC_O::Campylobacterales,24,0.0,-0.0007379855612056896
BAC_O::Campylobacterales,25,0.0,0.0003467731755994463
BAC_O::Campylobacterales,26,0.0,-0.0002720308272199379
BAC_O::Campylobacterales,27,0.0,-0.0002769828498166427
BAC_O::Campylobacterales,28,0.0,2.1679290409248875e-05
BAC_O::Campylobacterales,29,0.0,0.00023284120904087935
BAC_O::Campylobacterales,30,0.0,0.0002765604293665236
BAC_O::Candidatus_Falkowbacteria,1,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,2,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,3,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,4,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,5,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,6,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,7,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,8,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,9,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,10,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,11,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,12,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,13,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,14,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,15,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,16,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,17,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,18,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,19,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,20,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,21,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,22,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,23,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,24,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,25,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,26,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,27,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,28,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,29,0.0,0.0
BAC_O::Candidatus_Falkowbacteria,30,0.0,0.0
BAC_O::Candidatus_Peregrinibacteria,1,0.0,8.527507940059298e-05
BAC_O::Candidatus_Peregrinibacteria,2,0.0,1.9692280444572052e-05
BAC_O::Candidatus_Peregrinibacteria,3,0.0,7.716024304404989e-05
BAC_O::Candidatus_Peregrinibacteria,4,0.0,-0.0005590612158207775
BAC_O::Candidatus_Peregrinibacteria,5,0.0,-0.00011315922178978255
BAC_O::Candidatus_Peregrinibacteria,6,0.0,7.049020352661861e-05
BAC_O::Candidatus_Peregrinibacteria,7,0.0,0.00015982192371111203
BAC_O::Candidatus_Peregrinibacteria,8,0.0,4.494641620761408e-05
BAC_O::Candidatus_Peregrinibacteria,9,0.0,-8.149868013895833e-06
BAC_O::Candidatus_Peregrinibacteria,10,0.0,9.971675850045658e-05
BAC_O::Candidatus_Peregrinibacteria,11,0.0,5.823958449108213e-05
BAC_O::Candidatus_Peregrinibacteria,12,0.0,1.09339931020358e-06
BAC_O::Candidatus_Peregrinibacteria,13,0.0,-0.00017882062278162802
BAC_O::Candidatus_Peregrinibacteria,14,0.0,0.0001332273014638119
BAC_O::Candidatus_Peregrinibacteria,15,0.0,0.00011121442646450097
BAC_O::Candidatus_Peregrinibacteria,16,0.0,5.2622784310396575e-05
BAC_O::Candidatus_Peregrinibacteria,17,0.0,7.789523779438978e-05
BAC_O::Candidatus_Peregrinibacteria,18,0.0,4.8886242388079815e-06
BAC_O::Candidatus_Peregrinibacteria,19,0.0,9.343247120613407e-05
BAC_O::Candidatus_Peregrinibacteria,20,0.0,-0.00040084980464072384
BAC_O::Candidatus_Peregrinibacteria,21,0.0,5.300784929312963e-05
BAC_O::Candidatus_Peregrinibacteria,22,0.0,0.00023884209921959387
BAC_O::Candidatus_Peregrinibacteria,23,0.0,3.650517455872082e-05
BAC_O::Candidatus_Peregrinibacteria,24,0.0,6.654431191299714e-05
BAC_O::Candidatus_Peregrinibacteria,25,0.0,7.469295184658886e-05
BAC_O::Candidatus_Peregrinibacteria,26,0.0,8.831585000074194e-05
BAC_O::Candidatus_Peregrinibacteria,27,0.0,8.460020597433893e-05
BAC_O::Candidatus_Peregrinibacteria,28,0.0,0.00014981743549885573
BAC_O::Candidatus_Peregrinibacteria,29,0.0,7.82322059236229e-05
BAC_O::Candidatus_Peregrinibacteria,30,0.0,9.532856331745387e-05
BAC_O::Candidatus_Shapirobacteria,1,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,2,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,3,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,4,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,5,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,6,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,7,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,8,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,9,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,10,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,11,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,12,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,13,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,14,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,15,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,16,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,17,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,18,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,19,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,20,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,21,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,22,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,23,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,24,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,25,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,26,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,27,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,28,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,29,0.0,0.0
BAC_O::Candidatus_Shapirobacteria,30,0.0,0.0
BAC_O::Cardiobacteriales,1,0.0,0.0
BAC_O::Cardiobacteriales,2,0.0,0.0
BAC_O::Cardiobacteriales,3,0.0,0.0
BAC_O::Cardiobacteriales,4,0.0,0.0
BAC_O::Cardiobacteriales,5,0.0,0.0
BAC_O::Cardiobacteriales,6,0.0,0.0
BAC_O::Cardiobacteriales,7,0.0,0.0
BAC_O::Cardiobacteriales,8,0.0,0.0
BAC_O::Cardiobacteriales,9,0.0,0.0
BAC_O::Cardiobacteriales,10,0.0,0.0
BAC_O::Cardiobacteriales,11,0.0,0.0
BAC_O::Cardiobacteriales,12,0.0,0.0
BAC_O::Cardiobacteriales,13,0.0,0.0
BAC_O::Cardiobacteriales,14,0.0,0.0
BAC_O::Cardiobacteriales,15,0.0,0.0
BAC_O::Cardiobacteriales,16,0.0,0.0
BAC_O::Cardiobacteriales,17,0.0,0.0
BAC_O::Cardiobacteriales,18,0.0,0.0
BAC_O::Cardiobacteriales,19,0.0,0.0
BAC_O::Cardiobacteriales,20,0.0,0.0
BAC_O::Cardiobacteriales,21,0.0,0.0
BAC_O::Cardiobacteriales,22,0.0,0.0
BAC_O::Cardiobacteriales,23,0.0,0.0
BAC_O::Cardiobacteriales,24,0.0,0.0
BAC_O::Cardiobacteriales,25,0.0,0.0
BAC_O::Cardiobacteriales,26,0.0,0.0
BAC_O::Cardiobacteriales,27,0.0,0.0
BAC_O::Cardiobacteriales,28,0.0,0.0
BAC_O::Cardiobacteriales,29,0.0,0.0
BAC_O::Cardiobacteriales,30,0.0,0.0
BAC_O::Caulobacterales,1,0.0,5.3084683524606824e-05
BAC_O::Caulobacterales,2,0.0,0.0002550260250120395
BAC_O::Caulobacterales,3,0.0,-0.0003032958159505661
BAC_O::Caulobacterales,4,0.0,0.0005239996064578811
BAC_O::Caulobacterales,5,0.0,-8.465810646107741e-05
BAC_O::Caulobacterales,6,0.0,-0.00014212334373925328
BAC_O::Caulobacterales,7,0.0,5.929840572443945e-05
BAC_O::Caulobacterales,8,0.0,0.00032022168878670376
BAC_O::Caulobacterales,9,0.0,0.0004132469803962424
BAC_O::Caulobacterales,10,0.0,-9.893996587967413e-05
BAC_O::Caulobacterales,11,0.0,0.0006876150961556693
BAC_O::Caulobacterales,12,0.0,-0.0007054320103255796
BAC_O::Caulobacterales,13,0.0,0.0003937746574578793
BAC_O::Caulobacterales,14,0.0,0.0004895650703792831
BAC_O::Caulobacterales,15,0.0,-0.0001799137790031713
BAC_O::Caulobacterales,16,0.0,-0.00022536101515902018
BAC_O::Caulobacterales,17,0.0,0.0002656246700678544
BAC_O::Caulobacterales,18,0.0,7.78109239959468e-05
BAC_O::Caulobacterales,19,0.0,0.0004629514533837087
BAC_O::Caulobacterales,20,0.0,-0.00035562014940127007
BAC_O::Caulobacterales,21,0.0,0.0006349201516182568
BAC_O::Caulobacterales,22,0.0,0.0004109689448784093
BAC_O::Caulobacterales,23,0.0,0.0007036393544688213
BAC_O::Caulobacterales,24,0.0,0.0004232441174730761
BAC_O::Caulobacterales,25,0.0,0.0003136685369423131
BAC_O::Caulobacterales,26,0.0,0.00020021324854740952
BAC_O::Caulobacterales,27,0.0,-0.00020523770136404718
BAC_O::Caulobacterales,28,0.0,0.0005401764072972548
BAC_O::Caulobacterales,29,0.0,0.00042556482628425263
BAC_O::Caulobacterales,30,0.0,-3.843623977278776e-05
BAC_O::Cellvibrionales,1,0.0,-0.0005389623024912304
BAC_O::Cellvibrionales,2,0.0,0.0003107817552982506
BAC_O::Cellvibrionales,3,0.0,-0.0002310120939274518
BAC_O::Cellvibrionales,4,0.0,0.0002577367890498339
BAC_O::Cellvibrionales,5,0.0,-0.00011768984379811886
BAC_O::Cellvibrionales,6,0.0,0.0003107817552982506
BAC_O::Cellvibrionales,7,0.0,-0.00011464352488460561
BAC_O::Cellvibrionales,8,0.0,0.0003050654470646563
BAC_O::Cellvibrionales,9,0.0,-0.0008207572906936411
BAC_O::Cellvibrionales,10,0.0,0.0002907194688748227
BAC_O::Cellvibrionales,11,0.0,7.74004496267855e-06
BAC_O::Cellvibrionales,12,0.0,-1.8818166743650444e-05
BAC_O::Cellvibrionales,13,0.0,-9.652252140668338e-06
BAC_O::Cellvibrionales,14,0.0,-0.0003344966384199455
BAC_O::Cellvibrionales,15,0.0,-0.0004613863116938455
BAC_O::Cellvibrionales,16,0.0,-4.235623099757557e-06
BAC_O::Cellvibrionales,17,0.0,-0.00013644053377576126
BAC_O::Cellvibrionales,18,0.0,6.708761344104142e-05
BAC_O::Cellvibrionales,19,0.0,-0.0004617969114298903
BAC_O::Cellvibrionales,20,0.0,0.0003065382109104786
BAC_O::Cellvibrionales,21,0.0,0.0002639164306788566
BAC_O::Cellvibrionales,22,0.0,-0.0005008479503710861
BAC_O::Cellvibrionales,23,0.0,-0.0004341422654711713
BAC_O::Cellvibrionales,24,0.0,-3.6455290336634416e-05
BAC_O::Cellvibrionales,25,0.0,-0.00010922689584375034
BAC_O::Cellvibrionales,26,0.0,0.0002938126819938547
BAC_O::Cellvibrionales,27,0.0,-0.00036057742357398226
BAC_O::Cellvibrionales,28,0.0,1.041003428275955e-05
BAC_O::Cellvibrionales,29,0.0,3.6426446740511764e-05
BAC_O::Cellvibrionales,30,0.0,9.318768498850494e-05
BAC_O::Chitinophagales,1,0.0,-0.0007219629276629669
BAC_O::Chitinophagales,2,0.0,0.001789181085054048
BAC_O::Chitinophagales,3,-0.005152513601438313,0.0001410444169996916
BAC_O::Chitinophagales,4,0.0,-0.0006817195726593339
BAC_O::Chitinophagales,5,-0.005152513601438313,-0.0007422217602797709
BAC_O::Chitinophagales,6,0.0,0.001270652033782571
BAC_O::Chitinophagales,7,0.0,-0.003453122834455369
BAC_O::Chitinophagales,8,0.0,0.00039573350211152825
BAC_O::Chitinophagales,9,0.0,-0.0004534535417332619
BAC_O::Chitinophagales,10,0.0,0.004670261957657296
BAC_O::Chitinophagales,11,0.0,0.002260289875793964
BAC_O::Chitinophagales,12,0.0,-0.0029671653411006416
BAC_O::Chitinophagales,13,-0.005152513601438313,-0.0008118599653049174
BAC_O::Chitinophagales,14,0.0,0.0016877301991136129
BAC_O::Chitinophagales,15,0.0,-0.00024969713918054914
BAC_O::Chitinophagales,16,0.0,0.00065408776554432
BAC_O::Chitinophagales,17,0.0,-0.003184166966564539
BAC_O::Chitinophagales,18,0.0,0.0022876207601546517
BAC_O::Chitinophagales,19,0.0,-0.00014957803321791197
BAC_O::Chitinophagales,20,0.0,0.00226951252651153
BAC_O::Chitinophagales,21,0.0,0.005724133914337182
BAC_O::Chitinophagales,22,0.0,-0.0022557540812246923
BAC_O::Chitinophagales,23,0.0,0.001710756975818406
BAC_O::Chitinophagales,24,0.0,-0.0004527134901970986
BAC_O::Chitinophagales,25,0.0,-0.0007671184117550855
BAC_O::Chitinophagales,26,0.0,-0.003410849392660953
BAC_O::Chitinophagales,27,0.0,-0.00023497213496925795
BAC_O::Chitinophagales,28,0.0,0.0017019723159858446
BAC_O::Chitinophagales,29,0.0,0.0021158478873098407
BAC_O::Chitinophagales,30,0.0,0.004937718224969911
BAC_O::Chlamydiales,1,0.0,0.0
BAC_O::Chlamydiales,2,0.0,0.0
BAC_O::Chlamydiales,3,0.0,0.0
BAC_O::Chlamydiales,4,0.0,0.0
BAC_O::Chlamydiales,5,0.0,0.0
BAC_O::Chlamydiales,6,0.0,0.0
BAC_O::Chlamydiales,7,0.0,0.0
BAC_O::Chlamydiales,8,0.0,0.0
BAC_O::Chlamydiales,9,0.0,0.0
BAC_O::Chlamydiales,10,0.0,0.0
BAC_O::Chlamydiales,11,0.0,0.0
BAC_O::Chlamydiales,12,0.0,0.0
BAC_O::Chlamydiales,13,0.0,0.0
BAC_O::Chlamydiales,14,0.0,0.0
BAC_O::Chlamydiales,15,0.0,0.0
BAC_O::Chlamydiales,16,0.0,0.0
BAC_O::Chlamydiales,17,0.0,0.0
BAC_O::Chlamydiales,18,0.0,0.0
BAC_O::Chlamydiales,19,0.0,0.0
BAC_O::Chlamydiales,20,0.0,0.0
BAC_O::Chlamydiales,21,0.0,0.0
