SampleID,F00000,F00001,F00002,F00003,F00004,F00005,F00006,F00007,F00008,F00009,F00010,F00011,F00012,F00013,F00014,F00015,F00016,F00017,F00018,F00019,F00020,F00021,F00022,F00023,F00024,F00025,F00026,F00027,F00028,F00029,F00030,F00031,F00032,F00033,F00034,F00035,F00036,F00037,F00038,F00039,F00040,F00041,F00042,F00043,F00044,F00045,F00046,F00047,F00048,F00049,F00050,F00051,F00052,F00053,F00054,F00055,F00056,F00057,F00058,F00059,F00060,F00061,F00062,F00063,F00064,F00065,F00066,F00067,F00068,F00069,F00070,F00071,F00072,F00073,F00074,F00075,F00076,F00077,F00078,F00079,F00080,F00081,F00082,F00083,F00084,F00085,F00086,F00087,F00088,F00089,F00090,F00091,F00092,F00093,F00094,F00095,F00096,F00097,F00098,F00099,F00100,F00101,F00102,F00103,F00104,F00105,F00106,F00107,F00108,F00109,F00110,F00111,F00112,F00113,F00114,F00115,F00116,F00117,F00118,F00119,F00120,F00121,F00122,F00123,F00124,F00125,F00126,F00127,F00128,F00129,F00130,F00131,F00132,F00133,F00134,F00135,F00136,F00137,F00138,F00139,F00140,F00141,F00142,F00143,F00144,F00145,F00146,F00147,F00148,F00149,F00150,F00151,F00152,F00153,F00154,F00155,F00156,F00157,F00158,F00159,F00160,F00161,F00162,F00163,F00164,F00165,F00166,F00167,F00168,F00169,F00170,F00171,F00172,F00173,F00174,F00175,F00176,F00177,F00178,F00179,F00180,F00181,F00182,F00183,F00184,F00185,F00186,F00187,F00188,F00189,F00190,F00191,F00192,F00193,F00194,F00195,F00196,F00197,F00198,F00199,F00200,F00201,F00202,F00203,F00204,F00205,F00206,F00207,F00208,F00209,F00210,F00211,F00212,F00213,F00214,F00215,F00216,F00217,F00218,F00219,F00220,F00221,F00222,F00223,F00224,F00225,F00226,F00227,F00228,F00229,F00230,F00231,F00232,F00233,F00234,F00235,F00236,F00237,F00238,F00239,F00240,F00241,F00242,F00243,F00244,F00245,F00246,F00247,F00248,F00249,F00250,F00251,F00252,F00253,F00254,F00255,F00256,F00257,F00258,F00259,F00260,F00261,F00262,F00263,F00264,F00265,F00266,F00267,F00268,F00269,F00270,F00271,F00272,F00273,F00274,F00275,F00276,F00277,F00278,F00279,F00280,F00281,F00282,F00283,F00284,F00285,F00286,F00287,F00288,F00289,F00290,F00291,F00292,F00293,F00294,F00295,F00296,F00297,F00298,F00299,F00300,F00301,F00302,F00303,F00304,F00305,F00306,F00307,F00308,F00309,F00310,F00311,F00312,F00313,F00314,F00315,F00316,F00317,F00318,F00319,F00320,F00321,F00322,F00323,F00324,F00325,F00326,F00327,F00328,F00329,F00330,F00331,F00332,F00333,F00334,F00335,F00336,F00337,F00338,F00339,F00340,F00341,F00342,F00343,F00344,F00345,F00346,F00347,F00348,F00349,F00350,F00351,F00352,F00353,F00354,F00355,F00356,F00357,F00358,F00359,F00360,F00361,F00362,F00363,F00364,F00365,F00366,F00367,F00368,F00369,F00370,F00371,F00372,F00373,F00374,F00375,F00376,F00377,F00378,F00379,F00380,F00381,F00382,F00383,F00384,F00385,F00386,F00387,F00388
1-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,5.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,140.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,565.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1585.0,0.0,28.0,0.0,0.0,0.0,0.0,474.0,162.0,0.0,0.0,0.0,1219.0,0.0,0.0,90.0,0.0,134.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,252.0,0.0,0.0,985.0,0.0,9.0,0.0,327.0,151.0,245.0,208.0,0.0,0.0,0.0,37.0,0.0,0.0,165.0,18.0,30.0,0.0,49.0,151.0,2744.0,0.0,0.0,60.0,151.0,279.0,407.0,0.0,83.0,37.0,0.0,46.0,142.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,172.0,360.0,0.0,0.0,0.0,0.0,372.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1-10,138.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,96.0,0.0,0.0,45.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,48.0,0.0,26.0,0.0,0.0,105.0,0.0,0.0,34.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,11.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,12.0,0.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,21.0,60.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1087.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,65.0,0.0,5.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,54.0,29.0,0.0,1264.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,146.0,22.0,0.0,0.0,0.0,270.0,298.0,337.0,0.0,0.0,0.0,0.0,0.0,429.0,36.0,0.0,546.0,0.0,0.0,32.0,61.0,0.0,0.0,229.0,33.0,504.0,6351.0,0.0,0.0,0.0,0.0,0.0,171.0,25.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,29.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,559.0,319.0,63.0,234.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1262.0,122.0,0.0,0.0,0.0,0.0,0.0,11.0,28.0,40.0,0.0,0.0,0.0,0.0,11.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,28.0,0.0,0.0,7.0,0.0,101.0,0.0,0.0,822.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
1-11,46.0,39.0,0.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,76.0,0.0,0.0,0.0,0.0,82.0,11.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,36.0,0.0,0.0,0.0,0.0,58.0,0.0,256.0,232.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,18.0,0.0,0.0,16.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,242.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,114.0,0.0,0.0,0.0,32.0,100.0,0.0,0.0,31.0,0.0,11.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,34.0,0.0,201.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,6.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,19.0,30.0,0.0,75.0,180.0,308.0,0.0,151.0,753.0,311.0,803.0,22.0,0.0,0.0,0.0,0.0,732.0,165.0,168.0,221.0,81.0,0.0,0.0,30.0,0.0,0.0,12.0,1792.0,142.0,573.0,0.0,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,7.0,0.0,87.0,0.0,0.0,0.0,0.0,131.0,0.0,30.0,598.0,96.0,164.0,114.0,77.0,96.0,112.0,29.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3901.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,34.0,13.0,0.0,0.0,0.0,0.0,498.0,10.0,0.0,33.0,0.0,0.0,74.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.0,0.0,28.0,0.0,0.0,0.0,1226.0,0.0,0.0,0.0
1-11b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,98.0,0.0,0.0,13.0,0.0,37.0,18.0,12.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,40.0,0.0,14.0,0.0,0.0,14.0,0.0,902.0,134.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,33.0,369.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,439.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,72.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,82.0,49.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,184.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,24.0,0.0,140.0,215.0,600.0,0.0,261.0,337.0,158.0,494.0,0.0,0.0,0.0,0.0,0.0,623.0,107.0,64.0,176.0,98.0,0.0,38.0,0.0,25.0,0.0,0.0,1614.0,128.0,29.0,0.0,0.0,0.0,16.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,140.0,0.0,35.0,0.0,0.0,31.0,6.0,0.0,553.0,156.0,182.0,106.0,57.0,30.0,90.0,52.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,12.0,20.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,13.0,0.0,0.0,31.0,44.0,0.0,0.0,11.0,0.0,0.0,17.0,214.0,0.0,27.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,0.0,0.0,0.0,0.0,0.0,412.0,0.0,0.0,0.0
1-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.0,0.0,27.0,70.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0.0,11.0,1043.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,458.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,30.0,53.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,919.0,0.0,189.0,0.0,0.0,0.0,210.0,606.0,211.0,99.0,0.0,0.0,128.0,0.0,0.0,373.0,0.0,526.0,0.0,0.0,0.0,7371.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,427.0,741.0,47.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,49.0,69.0,47.0,0.0,119.0,0.0,2623.0,183.0,779.0,32.0,181.0,323.0,138.0,0.0,87.0,174.0,104.0,378.0,1399.0,77.0,24.0,0.0,319.0,106.0,66.0,377.0,36.0,5.0,0.0,11.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0
1-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,6.0,0.0,0.0,53.0,0.0,18.0,0.0,268.0,0.0,0.0,264.0,0.0,0.0,0.0,29.0,14.0,0.0,0.0,0.0,0.0,8.0,0.0,297.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,128.0,68.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,27.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,145.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,308.0,0.0,0.0,102.0,4.0,0.0,0.0,0.0,0.0,0.0,36.0,215.0,0.0,28.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1338.0,0.0,0.0,0.0,38.0,12.0,0.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,10.0,29.0,0.0,29.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,354.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,21.0,131.0,23.0,0.0,32.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,0.0,1588.0,0.0,164.0,0.0,1478.0,57.0,0.0,180.0,107.0,2605.0,35.0,0.0,780.0,110.0,10.0,19.0,0.0,208.0,125.0,16.0,153.0,75.0,1874.0,0.0,0.0,0.0,2180.0,673.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,222.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,79.0,73.0,0.0,272.0,52.0,327.0,29.0,0.0,560.0,5384.0,0.0,0.0,54.0,0.0,73.0,0.0,52.0,120.0,2213.0,1067.0,542.0,163.0,0.0,0.0,0.0,25.0,11.0,52.0,297.0,0.0,0.0,2.0,0.0,81.0,31.0,457.0,0.0,75.0,129.0,45.0,119.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0
1-14,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,15.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,56.0,0.0,0.0,0.0,330.0,44.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,426.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,12.0,0.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,192.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1602.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,66.0,0.0,0.0,163.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,201.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,259.0,0.0,28.0,0.0,0.0,0.0,0.0,1889.0,204.0,25.0,0.0,0.0,3562.0,20.0,0.0,76.0,57.0,186.0,195.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,4885.0,0.0,87.0,0.0,74.0,0.0,987.0,982.0,29.0,0.0,0.0,75.0,129.0,0.0,561.0,131.0,110.0,0.0,0.0,151.0,758.0,0.0,0.0,309.0,0.0,35.0,0.0,0.0,32.0,1011.0,0.0,2288.0,216.0,218.0,0.0,0.0,107.0,130.0,248.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,370.0,0.0,0.0,12.0,0.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
