feature,reduced_feature,label,n_members
d9f9b5a1ea0d5723f8ff6d7f90272b41,F00107,clade00008,16
ea06450420df4d40f03be8bfb36e2408,F00107,clade00008,16
5524990de97af1c276baf5dd19aaf886,F00108,clade00009,4
c010645bb8700dc4c46ee665fb6422b4,F00108,clade00009,4
cb3bf5632bb1c493a28a3c09bdfd0d97,F00108,clade00009,4
dedfc09c4a48bf344b166d87da8b713e,F00108,clade00009,4
974ed7b1711b92daa9eb83648b5dd1cd,F00109,clade00010,2
9cf4f180ddb4b8f7454593b2ea685ae1,F00109,clade00010,2
0f9eea73c587247148c0720f59e019dd,F00110,clade00011,2
77c02d6e91775d6361d583ede72040c5,F00110,clade00011,2
00fc496e7c7ae9ed1cd417cbb1eeac63,F00111,clade00012,3
6870fdcc4c77152ca4123e0a61976e1a,F00111,clade00012,3
e14314fd4d56922a42f332f378e80e0c,F00111,clade00012,3
17b2a4d164d40ce376a0e4b4901d5cac,F00112,clade00013,3
5c038fd23070e00d570fdfe395385f72,F00112,clade00013,3
5f89fff6a59c5e504bccfd9f2c2bb73f,F00112,clade00013,3
1e3053fb3f6be2394a9b54ad727e0d1e,F00113,clade00014,2
2399e6c4417e9ab477e3cab37679e68b,F00113,clade00014,2
00fb9ba9e561d2fb9491e29c03c1a54d,F00114,clade00015,14
137890b9704073aea2bdd3a2e8d5c5c5,F00114,clade00015,14
202fc129be5271364de9e4475d4d8914,F00114,clade00015,14
29b515ebbd93687e1e3b3d12602ac00a,F00114,clade00015,14
29f9dea325e30deb5543d376067a87d4,F00114,clade00015,14
44de0ef8b60bf042b39dd367031f3c19,F00114,clade00015,14
4c673388876beb25084c5e3f105fbee3,F00114,clade00015,14
6a5f5bbde7a01291282048b4cd74bed8,F00114,clade00015,14
7be3cb0eeb077a4713c7e551c0c1fda2,F00114,clade00015,14
8562bd0c7b2030f6499aa587f01f9597,F00114,clade00015,14
9eb29fefd6100ba80d5d70032c7ebb84,F00114,clade00015,14
c0707b2b6bebb3780e27f08bcd9b0adc,F00114,clade00015,14
d0b617c234fc3179fdc8238d0d45a658,F00114,clade00015,14
e1f55263940c835dd42ea30592bba08b,F00114,clade00015,14
10968e35ba58754a49a3d1999acb5719,F00115,clade00016,3
9a93fbf06d54b5c97bfa3a3273cef84d,F00115,clade00016,3
e70cead405136b28d8f8cf7b6b418dc9,F00115,clade00016,3
2ef0e295d5dc31de6e9ad11b99788d67,F00116,clade00017,3
4376685f66a798b6c87a2f4366f7d22f,F00116,clade00017,3
f33d2d5c2025453a7f41e09fd05491ca,F00116,clade00017,3
ba28e77815751d8b3a011d6c3323bda8,F00117,clade00018,2
bcb04501b38eed2d274d678ac4732134,F00117,clade00018,2
8600206e11a6d45e12a2777a80ac954b,F00118,clade00019,2
f3e4ffeeb92d12e2b4b1b1c0b68d45e5,F00118,clade00019,2
3808f436ac88026341b4f2d03f48d5e2,F00119,clade00020,3
796379209ef1d8c49bc97974f16c17a6,F00119,clade00020,3
89e41ee7363b970f654a14663c864168,F00119,clade00020,3
45b0980287eb9676e63fe0c7d83a0026,F00120,clade00021,3
8fb264f5c5be4b05deef71c408101294,F00120,clade00021,3
fd94cb77c16e55867e0c9ad61735474f,F00120,clade00021,3
58050c15a27f664051182293d2c4413a,F00121,clade00022,3
5a95cfc0d7b3acd2315890a234052fb2,F00121,clade00022,3
c4ae1a6eec45d2fa9cc8f4437f1a244c,F00121,clade00022,3
6e10bc9a5b02a3a5abdada4557f29d34,F00122,clade00023,2
a4183d6e38e20d750ad38da64987e614,F00122,clade00023,2
423bd7e3f9868d6656310ce13276f085,F00123,clade00024,4
5bc55705f2387000ebbd85c5d7134b62,F00123,clade00024,4
9f4432c32b05fca615957244cc059840,F00123,clade00024,4
f75934c3bd3bcbb910ac512c500c8a40,F00123,clade00024,4
3b15dc02d49572578f0b8e6d45cb0f3b,F00124,clade00025,6
5139dad9707401b32e19493e921fcaa3,F00124,clade00025,6
77c5a2cbcbbaf2e1bb5a50b87f2d27ba,F00124,clade00025,6
9b4b0960080cdebb14eeadd8dedbd720,F00124,clade00025,6
b4bfed3fff749b89ea9d77f7870e0fa4,F00124,clade00025,6
da7902cef5ac5dc0ee628713d7357235,F00124,clade00025,6
85b546b48d195c43747b6bc676af1b2c,F00125,clade00026,5
ba41674647f59350f02ba53a1d4d2eca,F00125,clade00026,5
e709e5a9abc2376ae45b3759143b5e7e,F00125,clade00026,5
f91ad3356c788d31d4c13d44384668e2,F00125,clade00026,5
fb839e4738eb146439c7ca93239968b2,F00125,clade00026,5
2c98184df6446a00ee5b90580c6601e3,F00126,clade00027,4
2d143735995516f50d9c67a235592b4f,F00126,clade00027,4
3d99959c6c923370ff0e37ce41f0b32a,F00126,clade00027,4
8f8185e0b554ca1f6d25d04df5751ba3,F00126,clade00027,4
11a5b2c142115e4b251bc321ab9d9b45,F00127,clade00028,2
ff233af6b0b4a7f656e61c3e4ce55565,F00127,clade00028,2
0247e2c1c5332be818ada86088173ada,F00128,clade00029,4
8ab62dfb84acaaf13c629a5d72dadcd8,F00128,clade00029,4
9bdefe9eab6167661cdaeec3292a8c1f,F00128,clade00029,4
ebad96a5ad458e9df7d47f739e874242,F00128,clade00029,4
5a48d0873b18372652ca6b3399c30e60,F00129,clade00030,3
bd3ff9b5f7a5c163482d23012d18dd10,F00129,clade00030,3
c72340a91e163fdbb21ca202df0268c6,F00129,clade00030,3
36371e7fe48a4e48035f8ffeb4f37f68,F00130,clade00031,2
d90ad3ca09b5fda7c1b675e871495169,F00130,clade00031,2
af0f4d06539d403fcde71b9632cd76b2,F00131,clade00032,2
c82d6f1cbea3d3c882367938f9654c0b,F00131,clade00032,2
2261c757650bb2863b5a85471b882d39,F00132,clade00033,3
8ab98dbded384acc554fa3fae5f9eefc,F00132,clade00033,3
fcaa4b4b9d9e63b7cca3764a49fe09d6,F00132,clade00033,3
16219421f32d92bd5159cb2bd56977ee,F00133,clade00034,5
4c8223ee6cc638262be0101a071d8b21,F00133,clade00034,5
aac093c1dd9f8b57d3fca36a0a83749a,F00133,clade00034,5
c7f1a74be381c2080962c5af1b6cd08c,F00133,clade00034,5
f578ba4e07c7859f48a6f42c53f29c09,F00133,clade00034,5
